millis,id,hexString,length,parsedValue
1657041673754,0x5B2,1B6100500000E45E,4,"[1.0748523692309, 80, 0.0, 0.4034641909415988]"
1657041673776,0x5C0,00000000000B4D5B,1,[0.740699]
1657041673776,0x5C1,00000000000B4D33,1,[0.740659]
1657041673776,0x5C2,00000000000B4CE3,1,[0.740579]
1657041673776,0x5D0,000025DE000002C5,2,"[0.009694, 0.000709]"
1657041673776,0x5D1,00002596000002C5,2,"[0.009622, 0.000709]"
1657041673776,0x5D2,00002599000002C5,2,"[0.009625, 0.000709]"
1657041673777,0x707,0000000000000000,2,"[0.0, 0.0]"
1657041673777,0x706,0000000000000000,2,"[0.0, 0.0]"
1657041673777,0x705,BE0EBB0F3CEE4800,2,"[-0.13938544690608978, 0.029087066650390625]"
1657041673777,0x704,0000000000000000,2,"[0.0, 0.0]"
1657041673777,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673777,0x232,00000000FFFFFFE4,1,[-0.28]
1657041673777,0x410,069EBFABFFCFFF16,2,"[1110.6705100000001, -87.38783333403244]"
1657041673777,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657041673777,0x440,02030300000006B6,5,"[77.10000000000001, 0.0, 0, 6, 182]"
1657041673777,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657041673777,0x041,0000000000000003,1,[3]
1657041673777,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041673778,0x082,000000000000000F,1,[15]
1657041673778,0x0B0,00000000000BDFB5,1,[0.778165]
1657041673784,0x471,000000000000000C,1,[12]
1657041673789,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673818,0x070,000000000016E378,1,[1.500024]
1657041673818,0x301,0000000000000000,3,"[0, 0, 0]"
1657041673826,0x088,000000000000000B,1,[0.11]
1657041673829,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673833,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041673834,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041673834,0x471,000000000000000C,1,[12]
1657041673841,0x041,0000000000000003,1,[3]
1657041673845,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657041673845,0x250,0000000000000000,2,"[0, 0]"
1657041673867,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673867,0x260,0000000000000000,1,[0]
1657041673867,0x23F,0000000004A305E5,2,"[11.870000000000001, 15.09]"
1657041673867,0x035,000000000000000A,1,[10]
1657041673867,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657041673867,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673868,0x23C,0C9B0CA50D710CB1,4,"[32.27, 32.37, 34.410000000000004, 32.49]"
1657041673869,0x23D,0D230C560CA40CA6,4,"[33.63, 31.580000000000002, 32.36, 32.38]"
1657041673869,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673870,0x23E,0C630C5A07A30A6A,4,"[31.71, 31.62, 19.55, 26.66]"
1657041673870,0x2F1,00000F800F770F81,3,"[39.68, 39.59, 39.69]"
1657041673870,0x233,00000D8F0F010901,3,"[34.71, 38.410000000000004, 23.05]"
1657041673870,0x232,00000000FFFFFFE4,1,[-0.28]
1657041673871,0x410,069EBF89FFCFFF16,2,"[1110.67017, -87.38783333403244]"
1657041673877,0x235,9CFB9CCF9CD39CA4,4,"[4.0187, 4.0143, 4.0147, 4.01]"
1657041673877,0x236,9C0C9C859C7A9C7F,4,"[3.9948, 4.0069, 4.0058, 4.0063]"
1657041673877,0x237,9D0A9CCD9CD39CB5,4,"[4.0202, 4.0141, 4.0147, 4.0117]"
1657041673877,0x238,9C629CD29CB69D02,4,"[4.0034, 4.014600000000001, 4.0118, 4.0194]"
1657041673878,0x239,9D0A9CED9CD29C37,4,"[4.0202, 4.0173000000000005, 4.014600000000001, 3.9991000000000003]"
1657041673878,0x23A,9CEF9CD79CB99CF2,4,"[4.0175, 4.0151, 4.0121, 4.0178]"
1657041673878,0x23B,9CDB9CCE9CB29CEB,4,"[4.0155, 4.0142, 4.0114, 4.0171]"
1657041673878,0x230,00000000001124CD,1,[112.3533]
1657041673878,0x234,00009CBE9D0A9C0C,3,"[4.0126, 4.0202, 3.9948]"
1657041673884,0x471,000000000000000C,1,[12]
1657041673908,0x041,0000000000000003,1,[3]
1657041673909,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673933,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041673934,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041673934,0x088,000000000000000B,1,[0.11]
1657041673934,0x471,000000000000000C,1,[12]
1657041673944,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673945,0x250,0000000000000000,2,"[0, 0]"
1657041673967,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673967,0x260,0000000000000000,1,[0]
1657041673967,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657041673967,0x702,0000000042E08CE5,2,"[0.0, 112.27518463134766]"
1657041673967,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673967,0x030,00000000001A8E9C,1,[1.7404439999999999]
1657041673967,0x704,0000000000000000,2,"[0.0, 0.0]"
1657041673967,0x705,BE09255F3C812680,2,"[-0.13393162190914154, 0.01576542854309082]"
1657041673968,0x706,0000000000000000,2,"[0.0, 0.0]"
1657041673968,0x707,0000000000000000,2,"[0.0, 0.0]"
1657041673968,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657041673971,0x440,02030300000006B4,5,"[77.10000000000001, 0.0, 0, 6, 180]"
1657041673971,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657041673971,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041673971,0x082,000000000000000F,1,[15]
1657041673974,0x041,0000000000000003,1,[3]
1657041673977,0x232,00000000FFFFFFE3,1,[-0.29]
1657041673977,0x410,069EBF67FFCE487B,2,"[1110.66983, -90.50680555627962]"
1657041673984,0x471,000000000000000C,1,[12]
1657041673989,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041673994,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674000,0x0B3,000000000EBF2D96,2,"[3775, 11670]"
1657041674001,0x4B0,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657041674029,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041674033,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041674034,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041674034,0x471,000000000000000C,1,[12]
1657041674041,0x041,0000000000000003,1,[3]
1657041674042,0x088,000000000000000B,1,[0.11]
1657041674044,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674045,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657041674045,0x250,0000000000000000,2,"[0, 0]"
1657041674067,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674067,0x260,0000000000000000,1,[0]
1657041674067,0x23F,0000000004A005E7,2,"[11.84, 15.11]"
1657041674067,0x035,000000000000000A,1,[10]
1657041674067,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657041674067,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674068,0x301,0000000000000000,3,"[0, 0, 0]"
1657041674068,0x23C,0C9B0CA50D710CB1,4,"[32.27, 32.37, 34.410000000000004, 32.49]"
1657041674069,0x23D,0D230C570CA40CA6,4,"[33.63, 31.59, 32.36, 32.38]"
1657041674069,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041674070,0x23E,0C620C5A07A20A6B,4,"[31.7, 31.62, 19.54, 26.67]"
1657041674070,0x2F1,00000F7A0F720F76,3,"[39.62, 39.54, 39.58]"
1657041674070,0x233,00000D8F0F010900,3,"[34.71, 38.410000000000004, 23.04]"
1657041674077,0x235,9CFC9CD19CD29CA4,4,"[4.018800000000001, 4.0145, 4.014600000000001, 4.01]"
1657041674077,0x236,9C0B9C859C799C7F,4,"[3.9947000000000004, 4.0069, 4.0057, 4.0063]"
1657041674077,0x237,9D0A9CCE9CD39CB3,4,"[4.0202, 4.0142, 4.0147, 4.0115]"
1657041674077,0x238,9C619CD19CB69D04,4,"[4.0033, 4.0145, 4.0118, 4.0196000000000005]"
1657041674078,0x239,9D0A9CEE9CD49C39,4,"[4.0202, 4.0174, 4.0148, 3.9993000000000003]"
1657041674078,0x23A,9CEF9CD79CB99CF2,4,"[4.0175, 4.0151, 4.0121, 4.0178]"
1657041674078,0x23B,9CDA9CCF9CB29CEB,4,"[4.0154000000000005, 4.0143, 4.0114, 4.0171]"
1657041674078,0x230,00000000001124D1,1,[112.3537]
1657041674079,0x234,00009CBE9D0A9C0B,3,"[4.0126, 4.0202, 3.9947000000000004]"
1657041674084,0x471,000000000000000C,1,[12]
1657041674087,0x232,00000000FFFFFFE3,1,[-0.29]
1657041674087,0x410,069EBF43FFCE486F,2,"[1110.66947, -90.50713888961295]"
1657041674108,0x041,0000000000000003,1,[3]
1657041674109,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041674133,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041674134,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041674134,0x471,000000000000000C,1,[12]
1657041674144,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674145,0x250,0000000000000000,2,"[0, 0]"
1657041674167,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041674167,0x260,0000000000000000,1,[0]
1657041674167,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657041674167,0x702,0000000042E08D1B,2,"[0.0, 112.27559661865234]"
1657041674167,0x703,0000000000000000,2,"[0.0, 0.0]"
1657041674167,0x088,000000000000000B,1,[0.11]
1657041674168,0x704,0000000000000000,2,"[0.0, 0.0]"
1657041674168,0x705,BE0721BF3C7E6500,2,"[-0.13196466863155365, 0.015527009963989258]"
1657041674168,0x706,0000000000000000,2,"[0.0, 0.0]"
