type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.611911000,-106.640155000,5354.2,211.8,1.3,26.397,148.06,,,,,,,
T,42.611560000,-106.640509000,5355.9,212.9,1.2,26.427,159.52,,,,,,,
T,42.611307000,-106.640782000,5356.9,214.6,1.1,26.449,117.91,,,,,,,
T,42.611043000,-106.641104000,5358.2,216.8,0.9,26.474,129.50,,,,,,,
T,42.610794000,-106.641410000,5359.3,218.6,0.8,26.497,122.56,,,,,,,
T,42.610478000,-106.641828000,5360.6,220.7,0.5,26.527,161.02,,,,,,,
T,42.609926000,-106.642644000,5362.9,223.9,0.1,26.584,297.87,,,,,,,
T,42.609186000,-106.643742000,5362.8,225.8,0.0,26.660,400.14,,,,,,,
T,42.605914000,-106.648504000,5362.2,226.7,-0.0,26.991,1750.89,,,,,,,
T,42.605362000,-106.649308000,5359.8,226.9,-0.1,27.047,295.51,,,,,,,
T,42.605350000,-106.649326000,5359.8,227.1,-0.2,27.048,6.53,,,,,,,
T,42.604814000,-106.650127000,5359.6,227.1,-0.7,27.104,290.98,,,,,,,
T,42.604117000,-106.651119000,5356.8,227.0,-0.9,27.173,368.59,,,,,,,
T,42.603315000,-106.652297000,5352.1,227.0,-1.7,27.255,431.31,,,,,,,
T,42.602324000,-106.653735000,5345.9,227.0,-1.7,27.355,529.47,,,,,,,
T,42.601539000,-106.654870000,5325.2,227.0,-1.4,27.435,418.61,,,,,,,
T,42.601460000,-106.654986000,5328.9,226.8,-1.5,27.443,42.48,,,,,,,
T,42.600735000,-106.656063000,5330.9,227.1,-1.1,27.517,392.31,,,,,,,
T,42.600634000,-106.656211000,5330.4,227.1,0.3,27.527,54.25,,,,,,,
T,42.599779000,-106.657466000,5330.5,227.2,0.6,27.614,459.65,,,,,,,
T,42.598711000,-106.659014000,5329.0,227.2,0.7,27.722,570.29,,,,,,,
T,42.598047000,-106.659990000,5340.5,227.2,0.7,27.790,357.25,,,,,,,
T,42.597708000,-106.660489000,5342.3,227.1,1.2,27.824,182.53,,,,,,,
T,42.596794000,-106.661825000,5344.5,227.1,1.7,27.917,490.28,,,,,,,
T,42.596251000,-106.662632000,5353.0,227.1,1.2,27.973,293.91,,,,,,,
T,42.595903000,-106.663125000,5354.6,227.1,1.3,28.008,183.60,,,,,,,
T,42.595659000,-106.663493000,5356.3,227.2,1.8,28.033,133.14,,,,,,,
T,42.595394000,-106.663949000,5359.2,227.7,1.3,28.063,156.22,,,,,,,
T,42.595149000,-106.664367000,5361.0,228.7,1.3,28.090,143.67,,,,,,,
T,42.595057000,-106.664536000,5361.7,229.6,0.9,28.100,56.53,,,,,,,
T,42.594924000,-106.664783000,5362.0,231.3,0.1,28.116,82.30,,,,,,,
T,42.594701000,-106.665220000,5361.7,233.0,-0.5,28.143,143.01,,,,,,,
T,42.594381000,-106.665891000,5359.9,234.7,-0.7,28.184,215.05,,,,,,,
T,42.594130000,-106.666422000,5357.7,236.0,-0.8,28.216,169.74,,,,,,,
T,42.593913000,-106.666929000,5356.2,237.0,-0.5,28.246,157.78,,,,,,,
T,42.593674000,-106.667524000,5355.1,238.2,-0.0,28.280,182.37,,,,,,,
T,42.593017000,-106.669380000,5355.3,241.2,0.5,28.385,554.18,,,,,,,
T,42.592377000,-106.671177000,5359.2,242.8,0.8,28.487,537.18,,,,,,,
T,42.591159000,-106.674648000,5369.8,243.9,1.1,28.683,1034.75,,,,,,,
T,42.589903000,-106.678199000,5381.8,244.2,0.2,28.884,1060.17,,,,,,,
T,42.589779000,-106.678550000,5392.8,244.4,0.3,28.904,104.77,,,,,,,
T,42.588963000,-106.680868000,5361.7,244.4,0.7,29.035,691.45,,,,,,,
T,42.588643000,-106.681810000,5370.0,244.5,0.7,29.088,279.20,,,,,,,
T,42.588487000,-106.682279000,5386.7,244.6,-0.1,29.114,138.51,,,,,,,
T,42.588313000,-106.682904000,5391.2,245.3,3.3,29.148,179.86,,,,,,,
T,42.588157000,-106.683475000,5390.9,245.9,2.6,29.179,163.95,,,,,,,
T,42.588007000,-106.684076000,5392.7,248.0,1.8,29.211,170.83,,,,,,,
T,42.587675000,-106.685460000,5397.2,250.2,2.4,29.286,391.87,,,,,,,
T,42.587033000,-106.688087000,5417.0,251.2,2.7,29.427,745.15,,,,,,,
T,42.586200000,-106.691542000,5450.9,251.6,2.6,29.612,978.74,,,,,,,
T,42.585969000,-106.692430000,5459.0,251.6,2.7,29.660,253.53,,,,,,,
T,42.585772000,-106.693098000,5459.6,251.4,2.5,29.697,193.70,,,,,,,
T,42.585600000,-106.693642000,5460.5,251.0,1.2,29.727,159.35,,,,,,,
T,42.585369000,-106.694302000,5461.7,250.0,0.5,29.764,196.68,,,,,,,
T,42.585098000,-106.695024000,5463.6,246.7,0.5,29.805,218.09,,,,,,,
T,42.584778000,-106.695793000,5464.0,244.3,0.5,29.850,237.68,,,,,,,
T,42.584537000,-106.696311000,5464.6,242.4,0.5,29.882,164.85,,,,,,,
T,42.584170000,-106.697092000,5465.8,240.6,0.2,29.929,249.26,,,,,,,
T,42.583945000,-106.697510000,5467.1,238.9,-0.1,29.955,139.28,,,,,,,
T,42.583686000,-106.697963000,5465.6,236.9,-0.6,29.985,154.26,,,,,,,
T,42.583431000,-106.698409000,5462.9,235.0,-1.2,30.013,151.87,,,,,,,
T,42.583214000,-106.698757000,5460.0,233.7,-1.7,30.036,122.63,,,,,,,
T,42.582955000,-106.699149000,5457.7,231.3,-1.5,30.063,141.62,,,,,,,
T,42.582628000,-106.699629000,5454.7,229.8,-0.3,30.097,175.83,,,,,,,
T,42.582314000,-106.700074000,5454.0,228.6,0.2,30.128,165.71,,,,,,,
T,42.581654000,-106.700946000,5460.2,226.4,-1.0,30.192,336.18,,,,,,,
T,42.581198000,-106.701541000,5462.1,225.5,-0.4,30.235,230.87,,,,,,,
T,42.580475000,-106.702480000,5444.3,224.7,-1.7,30.305,365.23,,,,,,,
T,42.579700000,-106.703492000,5449.2,224.2,-3.9,30.379,392.52,,,,,,,
T,42.578685000,-106.704811000,5423.3,223.9,-3.9,30.476,512.88,,,,,,,
T,42.578375000,-106.705225000,5396.0,223.9,0.1,30.506,158.74,,,,,,,
T,42.578155000,-106.705505000,5401.5,223.8,-3.5,30.527,110.07,,,,,,,
T,42.577559000,-106.706271000,5445.9,223.8,1.5,30.584,299.58,,,,,,,
T,42.576787000,-106.707269000,5397.6,223.7,3.6,30.657,389.13,,,,,,,
T,42.576023000,-106.708226000,5443.2,223.4,3.2,30.729,379.44,,,,,,,
T,42.575385000,-106.709070000,5450.6,223.4,0.9,30.791,325.19,,,,,,,
T,42.575080000,-106.709474000,5451.8,223.5,4.2,30.820,155.56,,,,,,,
T,42.574647000,-106.710036000,5458.6,223.6,-0.6,30.862,218.68,,,,,,,
T,42.574008000,-106.710867000,5456.5,223.6,-2.6,30.923,323.02,,,,,,,
T,42.573379000,-106.711674000,5434.8,223.8,-3.5,30.983,315.92,,,,,,,
T,42.573130000,-106.711971000,5420.8,223.5,-4.8,31.006,120.98,,,,,,,
T,42.572959000,-106.712167000,5415.0,223.1,-6.2,31.021,81.68,,,,,,,
T,42.572734000,-106.712405000,5413.4,222.4,-5.6,31.041,104.09,,,,,,,
T,42.572518000,-106.712623000,5411.8,221.0,-5.8,31.059,98.21,,,,,,,
T,42.572295000,-106.712813000,5406.6,217.7,-6.7,31.078,96.04,,,,,,,
T,42.572069000,-106.712991000,5393.5,215.3,-7.8,31.096,95.31,,,,,,,
T,42.571807000,-106.713179000,5381.6,212.9,-8.4,31.116,108.08,,,,,,,
T,42.571536000,-106.713360000,5373.7,210.4,-4.0,31.137,110.15,,,,,,,
T,42.571264000,-106.713518000,5368.1,207.7,-1.5,31.157,107.88,,,,,,,
T,42.570276000,-106.714068000,5374.5,204.6,0.4,31.231,389.37,,,,,,,
T,42.569994000,-106.714229000,5380.9,203.7,1.5,31.252,111.55,,,,,,,
T,42.569703000,-106.714404000,5384.9,203.2,1.4,31.274,116.06,,,,,,,
T,42.569401000,-106.714606000,5386.7,203.3,-0.4,31.298,122.78,,,,,,,
T,42.569099000,-106.714813000,5380.0,203.8,-3.1,31.321,123.38,,,,,,,
T,42.568876000,-106.714982000,5372.3,205.7,-4.7,31.339,93.15,,,,,,,
T,42.568657000,-106.715152000,5364.0,206.9,-4.6,31.356,92.02,,,,,,,
T,42.568500000,-106.715285000,5361.2,208.3,-3.7,31.369,67.51,,,,,,,
T,42.568231000,-106.715517000,5363.8,209.8,-2.8,31.391,116.26,,,,,,,
T,42.567978000,-106.715735000,5362.5,211.2,-2.0,31.411,109.32,,,,,,,
T,42.567481000,-106.716182000,5355.4,212.4,-1.7,31.453,217.51,,,,,,,
T,42.567082000,-106.716586000,5350.4,213.8,-2.3,31.487,181.63,,,,,,,
T,42.566830000,-106.716851000,5348.3,214.6,-2.2,31.509,116.32,,,,,,,
T,42.566158000,-106.717611000,5342.3,216.6,-1.8,31.570,319.22,,,,,,,
T,42.565846000,-106.717994000,5341.1,218.0,-1.4,31.599,153.54,,,,,,,
T,42.565768000,-106.718086000,5341.3,219.3,-0.8,31.606,37.71,,,,,,,
T,42.565726000,-106.718136000,5341.3,220.1,0.5,31.610,20.39,,,,,,,
T,42.565321000,-106.718666000,5342.3,221.5,5.0,31.649,205.36,,,,,,,
T,42.565020000,-106.719073000,5345.2,223.4,5.2,31.678,155.10,,,,,,,
T,42.564539000,-106.719725000,5374.2,224.3,4.5,31.725,248.16,,,,,,,
T,42.564320000,-106.720028000,5379.6,224.6,3.7,31.747,114.17,,,,,,,
T,42.564058000,-106.720382000,5380.2,224.8,3.0,31.772,134.96,,,,,,,
T,42.563226000,-106.721526000,5382.2,225.2,-0.3,31.854,432.36,,,,,,,
T,42.562962000,-106.721882000,5377.4,225.2,-1.3,31.880,135.85,,,,,,,
T,42.562650000,-106.722297000,5371.4,225.1,-1.9,31.910,159.47,,,,,,,
T,42.562456000,-106.722575000,5367.3,225.2,-3.1,31.929,103.00,,,,,,,
T,42.562268000,-106.722851000,5362.7,225.5,-2.1,31.949,101.11,,,,,,,
T,42.561992000,-106.723302000,5361.8,226.7,-0.9,31.978,157.74,,,,,,,
T,42.561822000,-106.723594000,5364.2,227.9,0.3,31.997,100.14,,,,,,,
T,42.561689000,-106.723841000,5366.3,229.8,1.6,32.013,82.33,,,,,,,
T,42.561490000,-106.724240000,5369.3,231.8,2.4,32.038,129.68,,,,,,,
T,42.561301000,-106.724656000,5372.6,234.0,2.4,32.062,131.55,,,,,,,
T,42.561159000,-106.724985000,5375.0,236.1,2.4,32.082,102.64,,,,,,,
T,42.561027000,-106.725315000,5377.4,237.9,2.5,32.101,101.09,,,,,,,
T,42.560884000,-106.725674000,5380.4,239.2,2.4,32.122,109.87,,,,,,,
T,42.560801000,-106.725907000,5382.1,240.7,2.3,32.135,69.68,,,,,,,
T,42.560714000,-106.726170000,5383.7,242.2,2.2,32.150,77.63,,,,,,,
T,42.560613000,-106.726460000,5385.4,243.3,2.0,32.166,86.37,,,,,,,
T,42.560510000,-106.726827000,5387.2,245.1,1.8,32.186,105.76,,,,,,,
T,42.560399000,-106.727262000,5389.5,247.5,1.8,32.210,123.98,,,,,,,
T,42.560291000,-106.727764000,5391.9,249.6,2.0,32.236,140.86,,,,,,,
T,42.560226000,-106.728150000,5394.1,251.5,2.3,32.257,106.66,,,,,,,
T,42.560125000,-106.728761000,5398.1,253.9,2.6,32.288,168.68,,,,,,,
T,42.560046000,-106.729325000,5403.0,255.8,3.0,32.318,154.66,,,,,,,
T,42.559999000,-106.729807000,5408.0,258.0,3.1,32.343,130.99,,,,,,,
T,42.559965000,-106.730352000,5413.1,260.3,3.5,32.370,147.36,,,,,,,
T,42.559951000,-106.730843000,5416.6,262.1,5.1,32.396,132.39,,,,,,,
T,42.559959000,-106.731492000,5424.4,265.3,5.6,32.429,174.88,,,,,,,
T,42.559985000,-106.732055000,5440.5,268.3,4.2,32.457,151.98,,,,,,,
T,42.560022000,-106.732581000,5449.7,270.6,3.7,32.484,142.36,,,,,,,
T,42.560089000,-106.733375000,5447.5,273.2,3.9,32.525,215.31,,,,,,,
T,42.560480000,-106.737033000,5478.1,276.6,3.6,32.714,995.80,,,,,,,
T,42.560554000,-106.737720000,5490.8,277.4,3.2,32.749,187.05,,,,,,,
T,42.560605000,-106.738216000,5501.1,277.8,2.8,32.775,134.92,,,,,,,
T,42.560641000,-106.738535000,5501.4,278.0,3.7,32.791,86.94,,,,,,,
T,42.561565000,-106.747145000,5553.8,278.3,3.1,33.235,2344.01,,,,,,,
T,42.561899000,-106.750342000,5611.1,278.2,3.2,33.400,869.88,,,,,,,
T,42.562055000,-106.751839000,5609.6,278.2,2.9,33.477,407.30,,,,,,,
T,42.562112000,-106.752504000,5625.9,278.2,2.1,33.511,180.36,,,,,,,
T,42.562158000,-106.753113000,5615.6,278.0,0.6,33.542,164.93,,,,,,,
T,42.562201000,-106.753821000,5592.4,277.4,1.3,33.579,191.39,,,,,,,
T,42.562259000,-106.754932000,5618.6,276.1,0.5,33.636,300.06,,,,,,,
T,42.562318000,-106.756426000,5625.9,274.5,3.1,33.712,403.08,,,,,,,
T,42.562403000,-106.758668000,5634.5,273.7,4.0,33.826,604.82,,,,,,,
T,42.562485000,-106.760680000,5677.9,273.4,3.5,33.929,542.88,,,,,,,
T,42.562494000,-106.760894000,5668.8,273.2,4.2,33.940,57.75,,,,,,,
T,42.562541000,-106.762371000,5688.0,272.9,6.0,34.016,398.29,,,,,,,
T,42.562596000,-106.764062000,5713.2,272.8,4.6,34.102,456.02,,,,,,,
T,42.562656000,-106.765738000,5748.4,272.8,6.4,34.188,452.06,,,,,,,
T,42.562683000,-106.766910000,5755.0,272.5,6.7,34.247,315.90,,,,,,,
T,42.562711000,-106.768040000,5792.1,272.4,7.0,34.305,304.61,,,,,,,
T,42.562709000,-106.768568000,5799.8,272.1,6.5,34.332,142.25,,,,,,,
T,42.562699000,-106.769075000,5807.8,271.6,8.2,34.358,136.64,,,,,,,
T,42.562671000,-106.769582000,5815.6,270.3,5.4,34.384,136.97,,,,,,,
T,42.562632000,-106.770035000,5823.9,268.7,4.8,34.407,122.87,,,,,,,
T,42.562571000,-106.770580000,5828.9,265.7,4.5,34.435,148.50,,,,,,,
T,42.562502000,-106.771087000,5832.7,263.6,4.8,34.462,138.89,,,,,,,
T,42.562411000,-106.771602000,5838.7,261.2,5.2,34.489,142.66,,,,,,,
T,42.562324000,-106.772058000,5848.1,259.2,3.8,34.513,126.88,,,,,,,
T,42.562211000,-106.772554000,5860.3,257.2,3.1,34.539,139.83,,,,,,,
T,42.562067000,-106.773096000,5856.0,254.8,2.3,34.569,155.17,,,,,,,
T,42.561925000,-106.773608000,5854.7,252.7,1.1,34.596,147.33,,,,,,,
T,42.561751000,-106.774139000,5855.0,250.5,-0.4,34.626,156.48,,,,,,,
T,42.561573000,-106.774635000,5856.2,248.4,0.4,34.654,148.54,,,,,,,
T,42.561405000,-106.775054000,5857.5,246.4,0.7,34.679,128.42,,,,,,,
T,42.561166000,-106.775609000,5858.8,244.0,0.9,34.711,173.05,,,,,,,
T,42.560947000,-106.776070000,5859.6,241.7,0.9,34.739,147.64,,,,,,,
T,42.560783000,-106.776400000,5861.1,239.8,0.9,34.760,107.13,,,,,,,
T,42.560575000,-106.776784000,5862.1,237.8,0.7,34.784,128.26,,,,,,,
T,42.560366000,-106.777146000,5863.4,236.0,0.3,34.807,123.75,,,,,,,
T,42.560157000,-106.777484000,5863.3,233.8,-0.6,34.830,118.72,,,,,,,
T,42.559913000,-106.777851000,5861.4,231.8,-0.6,34.855,132.98,,,,,,,
T,42.559724000,-106.778127000,5857.8,230.2,-0.7,34.874,101.36,,,,,,,
T,42.559459000,-106.778479000,5858.7,228.2,-1.5,34.900,135.36,,,,,,,
T,42.559115000,-106.778937000,5858.7,226.5,-0.6,34.933,175.91,,,,,,,
T,42.558365000,-106.779926000,5849.5,225.1,-0.4,35.005,381.73,,,,,,,
T,42.556913000,-106.781833000,5851.5,224.4,-0.3,35.145,737.59,,,,,,,
T,42.556476000,-106.782407000,5851.8,224.1,-0.2,35.187,222.00,,,,,,,
T,42.556172000,-106.782820000,5853.8,224.2,0.6,35.217,157.03,,,,,,,
T,42.555899000,-106.783225000,5855.4,224.5,1.7,35.245,147.67,,,,,,,
T,42.555658000,-106.783620000,5858.6,225.1,2.5,35.271,137.99,,,,,,,
T,42.555421000,-106.784043000,5865.2,227.5,2.7,35.298,143.01,,,,,,,
T,42.555226000,-106.784438000,5869.7,230.1,2.5,35.322,127.98,,,,,,,
T,42.555042000,-106.784854000,5872.5,233.0,2.4,35.347,130.62,,,,,,,
T,42.554834000,-106.785363000,5872.9,235.9,2.2,35.377,156.70,,,,,,,
T,42.554676000,-106.785811000,5875.5,238.7,2.7,35.402,133.74,,,,,,,
T,42.554530000,-106.786264000,5880.2,241.4,3.4,35.427,133.15,,,,,,,
T,42.554392000,-106.786777000,5888.4,244.2,4.9,35.455,147.09,,,,,,,
T,42.554279000,-106.787270000,5897.0,246.8,6.0,35.481,139.08,,,,,,,
T,42.554180000,-106.787788000,5907.1,249.9,6.7,35.509,144.16,,,,,,,
T,42.554099000,-106.788292000,5917.3,252.5,6.6,35.535,138.97,,,,,,,
T,42.554038000,-106.788802000,5927.5,255.3,5.7,35.561,139.21,,,,,,,
T,42.553979000,-106.789456000,5937.0,258.2,5.6,35.595,177.53,,,,,,,
T,42.553896000,-106.790489000,5946.9,260.8,-0.1,35.648,279.98,,,,,,,
T,42.553738000,-106.792393000,5977.4,262.6,1.3,35.746,516.26,,,,,,,
T,42.553447000,-106.795944000,5915.0,263.4,-1.6,35.928,962.68,,,,,,,
T,42.553271000,-106.798042000,5959.2,263.6,0.3,36.036,568.94,,,,,,,
T,42.553005000,-106.801328000,5886.7,263.6,0.4,36.205,890.71,,,,,,,
T,42.552823000,-106.803548000,5958.0,263.6,3.0,36.319,601.85,,,,,,,
T,42.552635000,-106.805751000,5990.4,263.6,2.5,36.432,597.55,,,,,,,
T,42.552345000,-106.809270000,6023.3,263.6,6.6,36.613,954.09,,,,,,,
T,42.552141000,-106.811716000,6051.1,263.6,5.2,36.738,663.27,,,,,,,
T,42.552034000,-106.813084000,6096.3,263.6,4.8,36.808,370.68,,,,,,,
T,42.551963000,-106.814082000,6107.9,263.7,4.2,36.860,270.16,,,,,,,
T,42.551938000,-106.814645000,6105.9,263.9,6.7,36.888,151.98,,,,,,,
T,42.551920000,-106.815283000,6092.1,264.5,7.3,36.921,172.04,,,,,,,
T,42.551912000,-106.816072000,6129.8,265.9,7.2,36.961,212.62,,,,,,,
T,42.551922000,-106.816667000,6166.8,267.6,7.0,36.992,160.37,,,,,,,
T,42.551946000,-106.817306000,6170.1,269.6,8.4,37.024,172.41,,,,,,,
T,42.551981000,-106.817869000,6167.1,271.0,4.9,37.053,152.24,,,,,,,
T,42.552031000,-106.818456000,6164.3,272.7,-0.5,37.083,159.22,,,,,,,
T,42.552094000,-106.819060000,6169.1,274.7,-5.0,37.114,164.36,,,,,,,
T,42.552157000,-106.819553000,6162.5,276.3,-10.1,37.140,134.81,,,,,,,
T,42.552230000,-106.820074000,6132.7,277.9,0.1,37.167,142.89,,,,,,,
T,42.552382000,-106.821023000,6080.3,279.8,2.9,37.216,261.65,,,,,,,
T,42.552641000,-106.822705000,6165.4,281.0,3.3,37.304,462.95,,,,,,,
T,42.553173000,-106.825985000,6225.0,281.9,4.1,37.475,904.83,,,,,,,
T,42.554246000,-106.832546000,6280.8,282.3,5.8,37.818,1810.60,,,,,,,
T,42.554372000,-106.833302000,6283.3,282.4,3.9,37.858,208.81,,,,,,,
T,42.554461000,-106.833812000,6285.3,282.4,2.9,37.885,141.19,,,,,,,
T,42.554619000,-106.834565000,6293.4,282.8,3.1,37.925,210.91,,,,,,,
T,42.554664000,-106.834777000,6295.9,283.0,4.4,37.936,59.43,,,,,,,
T,42.554844000,-106.835512000,6306.3,285.3,4.8,37.975,208.63,,,,,,,
T,42.555030000,-106.836194000,6319.0,287.2,5.3,38.012,195.87,,,,,,,
T,42.555170000,-106.836687000,6324.5,288.5,5.3,38.039,142.30,,,,,,,
T,42.555340000,-106.837226000,6334.2,290.2,4.8,38.069,157.89,,,,,,,
T,42.555567000,-106.837827000,6342.8,291.9,2.6,38.104,181.84,,,,,,,
T,42.555860000,-106.838584000,6349.9,294.2,1.3,38.147,230.23,,,,,,,
T,42.556527000,-106.840402000,6351.5,295.8,0.8,38.251,546.84,,,,,,,
T,42.556984000,-106.841622000,6344.2,296.5,0.5,38.321,368.50,,,,,,,
T,42.557229000,-106.842309000,6345.9,296.8,0.2,38.360,205.51,,,,,,,
T,42.557415000,-106.842878000,6350.4,296.4,0.1,38.391,167.63,,,,,,,
T,42.557602000,-106.843487000,6352.3,295.8,0.8,38.425,177.68,,,,,,,
T,42.557786000,-106.844154000,6352.5,294.5,0.4,38.461,191.82,,,,,,,
T,42.557934000,-106.844779000,6351.6,292.2,-0.5,38.495,176.82,,,,,,,
T,42.558063000,-106.845359000,6349.5,290.4,-1.0,38.526,163.19,,,,,,,
T,42.558191000,-106.846000000,6346.3,288.6,-1.3,38.560,178.90,,,,,,,
T,42.558292000,-106.846555000,6343.6,287.0,-1.5,38.589,154.00,,,,,,,
T,42.558395000,-106.847255000,6341.0,284.9,-1.5,38.625,192.30,,,,,,,
T,42.558468000,-106.847837000,6338.9,283.3,-1.4,38.655,159.05,,,,,,,
T,42.558527000,-106.848446000,6337.1,281.5,-1.5,38.687,165.49,,,,,,,
T,42.558586000,-106.849197000,6334.5,279.5,-1.8,38.725,203.48,,,,,,,
T,42.558705000,-106.850637000,6326.9,277.8,-2.0,38.799,390.40,,,,,,,
T,42.558948000,-106.853617000,6309.2,276.7,-2.0,38.952,807.77,,,,,,,
T,42.559134000,-106.855809000,6295.5,276.5,-1.4,39.065,594.46,,,,,,,
T,42.559365000,-106.858579000,6282.9,276.4,-1.0,39.207,751.05,,,,,,,
T,42.559623000,-106.861653000,6287.1,276.5,-0.3,39.365,833.54,,,,,,,
T,42.559865000,-106.864553000,6290.3,276.5,0.3,39.514,786.29,,,,,,,
T,42.560427000,-106.870885000,6293.1,276.6,0.7,39.839,1718.24,,,,,,,
T,42.560676000,-106.874435000,6309.2,276.4,-0.5,40.021,960.74,,,,,,,
T,42.560758000,-106.875602000,6312.9,276.3,-0.6,40.081,315.83,,,,,,,
T,42.561778000,-106.893815000,6246.1,275.2,-1.0,41.013,4920.98,,,,,,,
T,42.562002000,-106.898416000,6232.6,274.9,-1.5,41.248,1242.27,,,,,,,
T,42.562172000,-106.901587000,6210.6,274.4,-1.6,41.411,856.56,,,,,,,
T,42.562405000,-106.906216000,6179.9,274.2,-1.6,41.647,1250.00,,,,,,,
T,42.562567000,-106.909306000,6167.7,274.2,-1.5,41.805,834.58,,,,,,,
T,42.562709000,-106.912128000,6166.8,274.0,-1.0,41.950,762.04,,,,,,,
T,42.562915000,-106.915947000,6163.4,274.1,-0.6,42.145,1031.62,,,,,,,
T,42.563057000,-106.918710000,6163.6,274.0,-0.6,42.286,746.18,,,,,,,
T,42.563278000,-106.923221000,6154.5,274.0,-0.9,42.517,1217.98,,,,,,,
T,42.563448000,-106.926644000,6138.2,274.0,-1.8,42.692,924.27,,,,,,,
T,42.563630000,-106.930168000,6121.9,274.0,-2.4,42.872,951.71,,,,,,,
T,42.563871000,-106.934723000,6072.1,274.0,-2.6,43.105,1230.29,,,,,,,
T,42.564038000,-106.938089000,6038.7,273.9,-2.6,43.277,908.86,,,,,,,
T,42.564154000,-106.940283000,6033.5,274.0,-2.5,43.390,592.59,,,,,,,
T,42.564237000,-106.941919000,6032.2,274.0,-1.4,43.473,441.78,,,,,,,
T,42.564350000,-106.944100000,6029.6,274.0,-0.4,43.585,589.01,,,,,,,
T,42.564502000,-106.947232000,6023.6,273.9,-0.2,43.745,845.59,,,,,,,
T,42.564640000,-106.949813000,6025.7,274.0,-0.6,43.877,697.15,,,,,,,
T,42.564765000,-106.952380000,6026.5,273.9,-1.1,44.008,693.06,,,,,,,
T,42.564929000,-106.955563000,6011.6,273.9,-1.4,44.171,859.59,,,,,,,
T,42.565097000,-106.958854000,5985.2,273.9,-1.6,44.340,888.71,,,,,,,
T,42.565260000,-106.962100000,5968.9,274.0,-1.6,44.506,876.49,,,,,,,
T,42.565432000,-106.965549000,5956.8,273.9,-1.3,44.682,931.28,,,,,,,
T,42.565853000,-106.973872000,5936.3,273.9,-0.9,45.108,2247.46,,,,,,,
T,42.566134000,-106.979481000,5930.6,273.9,-0.6,45.394,1514.52,,,,,,,
T,42.566317000,-106.983142000,5928.0,273.9,-0.5,45.582,988.52,,,,,,,
T,42.566511000,-106.986916000,5926.2,273.9,-0.2,45.775,1019.16,,,,,,,
T,42.566697000,-106.990644000,5925.8,273.9,-0.2,45.965,1006.59,,,,,,,
T,42.566861000,-106.993695000,5924.3,274.0,-0.2,46.121,824.09,,,,,,,
T,42.566913000,-106.994870000,5923.2,273.9,-0.4,46.181,317.10,,,,,,,
T,42.566932000,-106.995677000,5920.0,273.8,-0.8,46.223,217.51,,,,,,,
T,42.566940000,-106.996420000,5915.9,273.5,-1.6,46.261,200.18,,,,,,,
T,42.566946000,-106.997050000,5911.2,273.0,-1.8,46.293,169.73,,,,,,,
T,42.566934000,-106.998244000,5904.9,271.2,-1.5,46.354,321.69,,,,,,,
T,42.566913000,-106.999062000,5902.8,270.0,-0.9,46.395,220.50,,,,,,,
T,42.566879000,-106.999869000,5903.3,269.0,0.4,46.437,217.75,,,,,,,
T,42.566847000,-107.000427000,5905.9,268.2,1.9,46.465,150.77,,,,,,,
T,42.566745000,-107.001956000,5916.6,266.8,2.3,46.543,413.58,,,,,,,
T,42.566599000,-107.003375000,5931.4,264.9,2.1,46.617,385.96,,,,,,,
T,42.566498000,-107.004284000,5935.2,263.8,1.5,46.663,247.63,,,,,,,
T,42.566326000,-107.005483000,5935.4,262.4,-0.2,46.726,329.03,,,,,,,
T,42.566162000,-107.006484000,5930.4,261.3,-1.2,46.778,276.21,,,,,,,
T,42.565893000,-107.007945000,5914.0,259.1,-1.2,46.855,405.62,,,,,,,
T,42.565623000,-107.009233000,5912.6,257.3,-1.3,46.923,360.67,,,,,,,
T,42.565127000,-107.011542000,5911.0,255.6,-1.1,47.046,647.78,,,,,,,
T,42.564895000,-107.012608000,5910.1,254.7,-0.3,47.103,299.37,,,,,,,
T,42.564716000,-107.013433000,5909.3,254.2,-0.3,47.146,231.63,,,,,,,
T,42.564435000,-107.014715000,5908.5,253.7,-0.3,47.215,360.24,,,,,,,
T,42.564159000,-107.016000000,5907.3,253.6,-0.3,47.283,360.50,,,,,,,
T,42.563896000,-107.017188000,5905.9,253.5,-0.4,47.346,334.10,,,,,,,
T,42.563590000,-107.018629000,5904.3,253.6,-0.4,47.423,403.92,,,,,,,
T,42.563246000,-107.020214000,5902.1,253.6,-0.5,47.507,445.04,,,,,,,
T,42.562985000,-107.021423000,5900.2,253.6,-0.5,47.571,339.32,,,,,,,
T,42.562476000,-107.023719000,5896.1,253.5,-0.5,47.694,645.79,,,,,,,
T,42.562011000,-107.025854000,5892.7,253.5,-0.3,47.807,599.64,,,,,,,
T,42.561456000,-107.028413000,5889.4,253.5,-0.2,47.943,718.50,,,,,,,
T,42.557953000,-107.044538000,5881.9,253.5,-0.1,48.801,4528.18,,,,,,,
T,42.557615000,-107.046145000,5884.4,253.6,-0.1,48.886,450.16,,,,,,,
T,42.557194000,-107.048087000,5886.2,253.6,-0.0,48.989,545.27,,,,,,,
T,42.556773000,-107.049994000,5887.1,253.6,0.2,49.091,536.24,,,,,,,
