type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
W,39.092180328,-94.417052726,1045.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,A. Independence,
W,39.037730470,-95.676168265,899.3,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,B. Topeka,
W,40.882933512,-98.373416689,1866.5,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,C. Grand Island,
W,41.828385359,-103.707647140,4119.1,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,D. Gering,
W,42.866811643,-106.336730415,5302.5,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,E. Casper,
W,42.841597575,-108.745826606,5352.0,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,F. Lander,
W,42.322974163,-111.297701666,5980.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,G. Montpelier,
W,42.864735055,-112.452639552,4463.6,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,H. Pocatello,
W,42.583990486,-114.471057557,3656.8,,,,,#c2185b,,,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,I. Twin Falls,

type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.248514000,-104.600333000,4363.1,283.6,-4.8,61.989,162.35,,,,,,,
T,42.248793000,-104.601438000,4352.0,285.7,-4.2,62.049,315.99,,,,,,,
T,42.249265000,-104.603273000,4334.1,287.8,-4.0,62.148,525.77,,,,,,,
T,42.249935000,-104.605843000,4307.8,288.8,-2.9,62.288,737.44,,,,,,,
T,42.250103000,-104.606475000,4301.2,289.1,-2.5,62.322,181.74,,,,,,,
T,42.250420000,-104.607730000,4301.9,289.2,-1.9,62.390,358.90,,,,,,,
T,42.250555000,-104.608251000,4303.6,289.3,0.1,62.419,149.39,,,,,,,
T,42.250675000,-104.608803000,4304.8,289.0,1.2,62.448,155.72,,,,,,,
T,42.250797000,-104.609541000,4309.1,287.5,2.3,62.487,204.70,,,,,,,
T,42.250841000,-104.609834000,4312.8,286.5,3.5,62.502,80.93,,,,,,,
T,42.250883000,-104.610197000,4318.1,284.2,5.1,62.521,99.47,,,,,,,
T,42.250951000,-104.610896000,4329.2,281.4,4.3,62.557,190.87,,,,,,,
T,42.251059000,-104.612199000,4352.0,278.7,3.7,62.624,354.97,,,,,,,
T,42.251276000,-104.615022000,4373.9,276.7,2.8,62.770,768.40,,,,,,,
T,42.251532000,-104.618457000,4399.7,276.2,2.2,62.947,934.69,,,,,,,
T,42.251617000,-104.619265000,4388.4,276.2,1.2,62.989,220.95,,,,,,,
T,42.251688000,-104.619774000,4383.5,276.4,-0.1,63.015,140.22,,,,,,,
T,42.251781000,-104.620284000,4378.6,276.9,-4.7,63.042,142.18,,,,,,,
T,42.251890000,-104.620781000,4372.9,278.2,-4.5,63.069,140.30,,,,,,,
T,42.252002000,-104.621226000,4363.5,282.9,-3.3,63.093,127.21,,,,,,,
T,42.252122000,-104.621643000,4358.5,286.0,-1.7,63.116,121.07,,,,,,,
T,42.252252000,-104.622033000,4362.1,288.6,0.3,63.138,115.73,,,,,,,
T,42.252387000,-104.622416000,4368.2,291.0,2.3,63.159,114.77,,,,,,,
T,42.252553000,-104.622809000,4374.8,293.8,4.1,63.183,122.40,,,,,,,
T,42.252748000,-104.623243000,4377.9,296.6,1.4,63.209,137.32,,,,,,,
T,42.253043000,-104.623825000,4386.4,299.7,0.3,63.245,190.75,,,,,,,
T,42.253890000,-104.625423000,4377.0,303.1,-0.5,63.345,531.47,,,,,,,
T,42.254835000,-104.627226000,4373.5,304.5,-0.5,63.459,597.39,,,,,,,
T,42.255183000,-104.627923000,4365.6,304.8,-1.0,63.502,227.36,,,,,,,
T,42.255439000,-104.628500000,4368.9,304.7,-0.4,63.536,181.95,,,,,,,
T,42.255647000,-104.629056000,4369.8,303.9,0.2,63.568,168.53,,,,,,,
T,42.255808000,-104.629551000,4371.8,302.1,1.4,63.596,146.29,,,,,,,
T,42.255956000,-104.630081000,4375.3,297.9,1.1,63.625,153.29,,,,,,,
T,42.256082000,-104.630616000,4376.7,294.3,1.0,63.654,151.94,,,,,,,
T,42.256187000,-104.631134000,4377.6,291.0,0.4,63.681,145.36,,,,,,,
T,42.256272000,-104.631690000,4377.2,287.8,-0.2,63.710,153.68,,,,,,,
T,42.256328000,-104.632148000,4374.5,285.1,-0.3,63.734,125.66,,,,,,,
T,42.256364000,-104.632580000,4373.7,282.4,-0.3,63.756,117.69,,,,,,,
T,42.256386000,-104.633049000,4375.0,279.6,-0.3,63.780,127.22,,,,,,,
T,42.256394000,-104.633428000,4375.9,277.0,0.2,63.800,102.65,,,,,,,
T,42.256392000,-104.633757000,4375.8,274.5,0.0,63.817,89.07,,,,,,,
T,42.256378000,-104.634119000,4375.6,272.0,-2.4,63.835,98.14,,,,,,,
T,42.256356000,-104.634642000,4373.8,269.7,-4.4,63.862,141.82,,,,,,,
T,42.256273000,-104.636335000,4353.3,267.3,-3.8,63.949,459.34,,,,,,,
T,42.256162000,-104.638547000,4314.7,266.5,-0.4,64.063,600.21,,,,,,,
T,42.256090000,-104.640100000,4310.3,266.3,0.2,64.143,421.26,,,,,,,
T,42.255898000,-104.643636000,4365.2,266.1,0.7,64.324,959.85,,,,,,,
T,42.255777000,-104.645961000,4381.5,266.1,1.7,64.444,630.99,,,,,,,
T,42.255691000,-104.647615000,4375.5,266.0,1.6,64.529,448.88,,,,,,,
T,42.255626000,-104.649097000,4364.4,266.1,-1.2,64.605,401.92,,,,,,,
T,42.255586000,-104.650236000,4353.6,266.2,-2.9,64.663,308.71,,,,,,,
T,42.255568000,-104.651081000,4340.5,266.6,-2.8,64.707,228.86,,,,,,,
T,42.255566000,-104.651969000,4334.4,267.3,-2.6,64.752,240.41,,,,,,,
T,42.255598000,-104.654148000,4325.7,268.9,-1.9,64.864,590.04,,,,,,,
T,42.255602000,-104.654417000,4327.1,269.7,2.1,64.878,72.84,,,,,,,
T,42.255606000,-104.654676000,4330.4,270.4,2.0,64.891,70.13,,,,,,,
T,42.255768000,-104.664607000,4418.9,271.1,1.7,65.401,2689.26,,,,,,,
T,42.255794000,-104.666297000,4413.0,271.2,1.5,65.487,457.63,,,,,,,
T,42.255812000,-104.668568000,4393.1,271.2,1.2,65.604,614.86,,,,,,,
T,42.255833000,-104.669573000,4389.2,271.2,-2.4,65.655,272.19,,,,,,,
T,42.255892000,-104.670431000,4383.3,271.4,-3.3,65.699,233.28,,,,,,,
T,42.255977000,-104.671233000,4375.1,272.4,-2.8,65.741,219.32,,,,,,,
T,42.256063000,-104.671893000,4363.3,273.7,-3.8,65.775,181.41,,,,,,,
T,42.256199000,-104.672695000,4361.8,277.2,-3.9,65.817,222.71,,,,,,,
T,42.256481000,-104.673976000,4343.3,281.2,-3.4,65.886,361.71,,,,,,,
T,42.256956000,-104.676120000,4321.7,284.2,-2.9,66.001,605.70,,,,,,,
T,42.257309000,-104.677678000,4314.2,285.6,-2.8,66.084,440.97,,,,,,,
T,42.257633000,-104.679143000,4304.8,286.3,-1.3,66.163,413.81,,,,,,,
T,42.257769000,-104.679733000,4306.9,286.8,1.0,66.194,167.24,,,,,,,
T,42.257939000,-104.680479000,4319.5,286.9,3.9,66.234,211.25,,,,,,,
T,42.258173000,-104.681516000,4337.5,286.9,4.9,66.290,293.40,,,,,,,
T,42.258391000,-104.682501000,4367.6,286.9,3.2,66.342,278.24,,,,,,,
T,42.258613000,-104.683496000,4365.7,286.9,2.2,66.396,281.25,,,,,,,
T,42.258982000,-104.685140000,4355.9,286.9,2.0,66.484,464.93,,,,,,,
T,42.259507000,-104.687511000,4364.0,286.8,0.8,66.611,669.77,,,,,,,
T,42.260000000,-104.689671000,4384.4,286.8,1.0,66.727,611.72,,,,,,,
T,42.260286000,-104.690976000,4386.6,286.8,1.7,66.796,368.33,,,,,,,
T,42.260914000,-104.693743000,4395.8,286.9,2.1,66.945,783.23,,,,,,,
T,42.261297000,-104.695469000,4406.0,286.9,1.8,67.037,487.64,,,,,,,
T,42.261481000,-104.696258000,4414.7,287.0,2.4,67.079,223.86,,,,,,,
T,42.261546000,-104.696537000,4418.5,286.9,3.2,67.094,79.15,,,,,,,
T,42.261788000,-104.697427000,4430.8,287.5,4.6,67.143,256.56,,,,,,,
T,42.261926000,-104.697865000,4433.1,288.4,2.1,67.167,128.79,,,,,,,
T,42.262075000,-104.698336000,4443.8,290.1,3.2,67.194,138.58,,,,,,,
T,42.262663000,-104.700066000,4438.7,292.8,1.9,67.291,515.01,,,,,,,
T,42.263172000,-104.701570000,4465.3,293.6,1.1,67.376,447.40,,,,,,,
T,42.263640000,-104.702972000,4462.8,294.3,0.3,67.455,416.08,,,,,,,
T,42.264694000,-104.706080000,4459.0,294.5,0.6,67.630,924.85,,,,,,,
T,42.264936000,-104.706826000,4450.9,294.5,-1.0,67.672,220.35,,,,,,,
T,42.264962000,-104.706918000,4450.1,294.4,-1.0,67.677,26.65,,,,,,,
T,42.265119000,-104.707468000,4447.6,294.0,-1.7,67.707,159.49,,,,,,,
T,42.265297000,-104.708204000,4447.0,293.2,-1.9,67.747,209.52,,,,,,,
T,42.265438000,-104.708928000,4445.1,289.4,-2.7,67.785,202.60,,,,,,,
T,42.265553000,-104.709687000,4435.3,286.2,-2.1,67.825,209.68,,,,,,,
T,42.265649000,-104.710459000,4423.4,284.7,-3.7,67.865,211.88,,,,,,,
T,42.265697000,-104.711129000,4426.1,282.0,-6.3,67.899,182.20,,,,,,,
T,42.265721000,-104.711817000,4410.5,279.0,-3.9,67.935,186.44,,,,,,,
T,42.265718000,-104.712461000,4384.1,276.1,-2.2,67.968,174.33,,,,,,,
T,42.265692000,-104.713239000,4397.4,273.0,-2.5,68.007,210.81,,,,,,,
T,42.265646000,-104.713921000,4402.4,269.9,-1.0,68.043,185.37,,,,,,,
T,42.265549000,-104.714751000,4401.4,266.8,0.0,68.086,227.43,,,,,,,
T,42.265358000,-104.716237000,4398.6,263.7,-0.8,68.163,408.22,,,,,,,
T,42.264977000,-104.719303000,4384.2,261.7,-0.9,68.322,841.47,,,,,,,
T,42.264952000,-104.719500000,4384.5,260.9,-0.8,68.333,54.10,,,,,,,
T,42.264372000,-104.724214000,4377.6,260.5,-0.8,68.578,1293.42,,,,,,,
T,42.264301000,-104.724791000,4378.3,260.5,-0.3,68.608,158.32,,,,,,,
T,42.264249000,-104.725348000,4379.0,260.7,-0.3,68.636,151.96,,,,,,,
T,42.264230000,-104.725728000,4379.5,261.1,0.4,68.656,103.10,,,,,,,
T,42.264222000,-104.726091000,4379.6,261.5,0.5,68.674,98.30,,,,,,,
T,42.264234000,-104.726401000,4380.0,265.1,0.7,68.690,84.03,,,,,,,
T,42.264260000,-104.726673000,4380.8,268.3,0.8,68.704,74.24,,,,,,,
T,42.264306000,-104.727002000,4382.2,272.7,0.8,68.722,90.62,,,,,,,
T,42.264381000,-104.727345000,4382.9,277.2,0.6,68.740,96.79,,,,,,,
T,42.264474000,-104.727677000,4383.1,282.1,0.4,68.758,96.05,,,,,,,
T,42.264688000,-104.728192000,4383.3,288.9,0.2,68.788,159.74,,,,,,,
T,42.264931000,-104.728648000,4383.3,294.7,0.0,68.817,151.92,,,,,,,
T,42.265137000,-104.728975000,4383.1,299.6,-0.0,68.839,116.06,,,,,,,
T,42.265331000,-104.729254000,4383.1,303.9,-0.1,68.859,103.45,,,,,,,
T,42.265760000,-104.729831000,4382.8,308.9,-0.1,68.901,220.99,,,,,,,
T,42.266208000,-104.730459000,4382.7,312.2,-0.1,68.945,235.69,,,,,,,
T,42.266391000,-104.730746000,4382.8,313.2,-1.1,68.965,102.39,,,,,,,
T,42.266534000,-104.731002000,4382.6,313.0,-1.4,68.981,86.70,,,,,,,
T,42.267372000,-104.732582000,4370.7,309.7,-1.0,69.081,525.52,,,,,,,
T,42.268015000,-104.733828000,4363.8,307.3,-1.0,69.158,410.68,,,,,,,
T,42.269258000,-104.736162000,4364.1,305.9,-1.0,69.306,777.37,,,,,,,
T,42.269410000,-104.736468000,4363.3,305.5,-0.6,69.324,99.64,,,,,,,
T,42.269539000,-104.736783000,4362.8,305.1,-0.3,69.343,97.36,,,,,,,
T,42.269659000,-104.737161000,4361.4,304.0,-0.8,69.364,111.27,,,,,,,
T,42.269747000,-104.737553000,4360.3,302.1,-0.8,69.385,110.84,,,,,,,
T,42.269799000,-104.737871000,4359.8,293.2,-0.8,69.402,88.13,,,,,,,
T,42.269830000,-104.738123000,4359.3,288.9,-0.6,69.415,69.14,,,,,,,
T,42.269852000,-104.738384000,4359.2,284.8,-0.4,69.428,71.10,,,,,,,
T,42.269856000,-104.738846000,4358.7,279.0,-0.5,69.452,125.06,,,,,,,
T,42.269849000,-104.739551000,4357.9,273.9,-0.4,69.488,190.84,,,,,,,
T,42.269842000,-104.740229000,4356.9,271.4,-0.5,69.523,183.53,,,,,,,
T,42.269839000,-104.741598000,4355.2,270.2,-0.5,69.593,370.55,,,,,,,
T,42.269835000,-104.742269000,4354.0,269.7,-0.5,69.627,181.62,,,,,,,
T,42.269832000,-104.742989000,4353.2,269.6,-0.5,69.664,194.88,,,,,,,
T,42.269829000,-104.743674000,4351.8,269.6,-0.6,69.699,185.41,,,,,,,
T,42.269826000,-104.744351000,4351.0,269.7,-0.5,69.734,183.25,,,,,,,
T,42.269820000,-104.745036000,4349.8,269.6,-0.6,69.769,185.42,,,,,,,
T,42.269819000,-104.745716000,4349.0,269.6,-0.8,69.804,184.06,,,,,,,
T,42.269812000,-104.747186000,4346.6,269.6,-0.7,69.879,397.89,,,,,,,
T,42.269793000,-104.751138000,4336.6,269.6,-0.8,70.082,1069.71,,,,,,,
T,42.269792000,-104.751551000,4336.5,269.6,-0.4,70.103,111.79,,,,,,,
T,42.269793000,-104.751913000,4334.8,269.7,-0.2,70.122,97.98,,,,,,,
T,42.269796000,-104.753107000,4341.7,269.8,1.7,70.183,323.18,,,,,,,
T,42.269790000,-104.753492000,4342.9,269.7,1.8,70.203,104.23,,,,,,,
T,42.269739000,-104.758582000,4371.8,269.4,1.6,70.464,1377.83,,,,,,,
T,42.269737000,-104.758733000,4371.8,269.4,1.4,70.471,40.88,,,,,,,
T,42.269738000,-104.760417000,4370.7,269.5,1.3,70.558,455.81,,,,,,,
T,42.269725000,-104.760910000,4370.7,269.3,0.1,70.583,133.52,,,,,,,
T,42.269701000,-104.761335000,4371.4,269.1,0.2,70.605,115.37,,,,,,,
T,42.269652000,-104.761785000,4372.4,267.9,0.6,70.628,123.10,,,,,,,
T,42.269584000,-104.762225000,4373.5,266.6,0.8,70.651,121.65,,,,,,,
T,42.269482000,-104.762692000,4374.7,261.4,0.8,70.676,131.76,,,,,,,
T,42.269334000,-104.763223000,4376.0,257.1,0.9,70.705,153.51,,,,,,,
T,42.269155000,-104.763702000,4376.9,252.7,0.9,70.733,145.14,,,,,,,
T,42.268929000,-104.764186000,4378.7,247.9,1.0,70.762,154.74,,,,,,,
T,42.268629000,-104.764753000,4380.4,243.0,1.4,70.798,188.43,,,,,,,
T,42.267909000,-104.766113000,4385.8,238.1,1.7,70.883,452.06,,,,,,,
T,42.267006000,-104.767745000,4396.3,235.2,1.7,70.988,550.85,,,,,,,
T,42.266722000,-104.768279000,4402.7,234.3,1.6,71.021,177.78,,,,,,,
T,42.266521000,-104.768704000,4404.3,234.2,1.8,71.047,136.38,,,,,,,
T,42.266369000,-104.769103000,4403.5,234.9,1.4,71.070,121.38,,,,,,,
T,42.266250000,-104.769498000,4405.3,236.5,1.1,71.092,115.38,,,,,,,
T,42.266136000,-104.770023000,4406.0,242.7,1.3,71.120,148.06,,,,,,,
T,42.266002000,-104.770853000,4411.1,249.3,1.3,71.164,229.91,,,,,,,
T,42.265542000,-104.773723000,4422.7,255.2,1.5,71.314,794.75,,,,,,,
T,42.265359000,-104.774926000,4423.9,256.8,2.2,71.377,332.40,,,,,,,
T,42.265289000,-104.775458000,4429.8,257.7,2.5,71.405,146.25,,,,,,,
T,42.265265000,-104.775930000,4442.2,258.7,3.9,71.429,128.06,,,,,,,
T,42.265265000,-104.776456000,4449.0,259.9,4.6,71.456,142.38,,,,,,,
T,42.265305000,-104.777024000,4457.7,264.5,2.5,71.485,154.44,,,,,,,
T,42.265380000,-104.777754000,4459.6,270.6,1.5,71.523,199.48,,,,,,,
T,42.265804000,-104.781613000,4471.0,276.5,1.4,71.723,1055.95,,,,,,,
T,42.266431000,-104.787283000,4487.3,277.9,1.2,72.017,1551.70,,,,,,,
T,42.266516000,-104.788005000,4492.2,278.3,1.2,72.054,197.87,,,,,,,
T,42.266600000,-104.788595000,4495.4,278.6,1.1,72.085,162.61,,,,,,,
T,42.266696000,-104.789119000,4496.3,278.9,2.3,72.113,146.09,,,,,,,
T,42.266861000,-104.789756000,4495.9,280.0,1.6,72.147,182.61,,,,,,,
T,42.267708000,-104.792540000,4521.7,288.2,1.6,72.302,814.34,,,,,,,
T,42.268440000,-104.794933000,4523.7,290.6,2.0,72.434,700.51,,,,,,,
T,42.268681000,-104.795736000,4529.3,291.5,2.1,72.479,234.43,,,,,,,
T,42.268992000,-104.796748000,4540.2,292.1,1.8,72.535,296.44,,,,,,,
T,42.269283000,-104.797707000,4544.7,292.4,2.2,72.588,280.40,,,,,,,
T,42.269853000,-104.799573000,4558.8,292.4,1.9,72.691,546.12,,,,,,,
T,42.270011000,-104.800142000,4556.6,292.2,1.3,72.723,164.42,,,,,,,
T,42.270090000,-104.800515000,4555.2,291.7,1.2,72.742,104.98,,,,,,,
T,42.270146000,-104.800891000,4555.3,290.6,-0.0,72.762,103.80,,,,,,,
T,42.270177000,-104.801285000,4557.4,288.7,0.2,72.782,107.24,,,,,,,
T,42.270182000,-104.801712000,4558.6,281.7,0.9,72.804,115.59,,,,,,,
T,42.270158000,-104.802162000,4557.9,275.6,1.5,72.827,122.11,,,,,,,
T,42.270112000,-104.802548000,4560.4,270.8,1.8,72.847,105.81,,,,,,,
T,42.270058000,-104.802876000,4563.6,266.6,2.0,72.865,90.93,,,,,,,
T,42.269980000,-104.803203000,4566.6,262.1,2.0,72.882,92.96,,,,,,,
T,42.269849000,-104.803614000,4569.0,256.7,1.9,72.905,121.06,,,,,,,
T,42.269609000,-104.804265000,4570.1,250.6,0.8,72.942,196.72,,,,,,,
T,42.269018000,-104.805778000,4578.3,245.4,1.0,73.030,462.71,,,,,,,
T,42.268581000,-104.806884000,4573.9,243.5,1.7,73.094,339.09,,,,,,,
T,42.268328000,-104.807508000,4580.1,242.6,1.5,73.131,192.43,,,,,,,
T,42.268038000,-104.808146000,4592.3,241.6,1.2,73.169,202.46,,,,,,,
T,42.267353000,-104.809581000,4594.9,240.2,2.0,73.257,461.72,,,,,,,
T,42.266793000,-104.810758000,4597.9,238.9,2.6,73.328,378.35,,,,,,,
T,42.266496000,-104.811383000,4602.5,237.9,2.2,73.366,200.84,,,,,,,
T,42.266164000,-104.812082000,4618.0,237.4,2.5,73.409,224.59,,,,,,,
T,42.266023000,-104.812386000,4622.1,237.3,3.5,73.427,97.01,,,,,,,
T,42.265718000,-104.813027000,4622.8,237.3,2.8,73.466,206.06,,,,,,,
T,42.265136000,-104.814252000,4637.3,237.3,1.3,73.541,393.62,,,,,,,
T,42.264438000,-104.815719000,4642.1,237.3,1.3,73.630,471.59,,,,,,,
T,42.263818000,-104.817014000,4638.7,237.3,1.4,73.709,417.06,,,,,,,
T,42.263324000,-104.818060000,4645.0,237.3,1.1,73.773,335.53,,,,,,,
T,42.263296000,-104.818118000,4645.7,237.3,1.4,73.776,18.72,,,,,,,
T,42.262880000,-104.818998000,4654.5,237.3,1.4,73.830,282.36,,,,,,,
T,42.262242000,-104.820337000,4662.7,237.3,0.1,73.911,430.63,,,,,,,
T,42.261754000,-104.821370000,4657.9,237.4,-0.4,73.974,331.40,,,,,,,
T,42.261440000,-104.822014000,4646.8,237.2,-1.6,74.013,208.53,,,,,,,
T,42.261170000,-104.822563000,4639.8,237.1,-3.1,74.047,178.24,,,,,,,
T,42.260831000,-104.823196000,4632.2,236.6,-3.8,74.087,211.25,,,,,,,
T,42.260553000,-104.823689000,4628.8,235.8,-1.1,74.119,167.56,,,,,,,
T,42.260181000,-104.824285000,4620.6,233.9,1.1,74.159,210.74,,,,,,,
T,42.259280000,-104.825685000,4633.4,231.5,1.5,74.254,501.45,,,,,,,
T,42.258215000,-104.827341000,4659.1,230.1,1.4,74.366,592.97,,,,,,,
T,42.257680000,-104.828181000,4658.4,229.5,2.0,74.423,299.54,,,,,,,
T,42.256826000,-104.829501000,4658.7,229.1,1.9,74.513,473.88,,,,,,,
T,42.256569000,-104.829894000,4660.7,229.0,0.3,74.539,141.75,,,,,,,
T,42.256275000,-104.830344000,4665.1,228.9,0.5,74.570,162.24,,,,,,,
T,42.255842000,-104.831031000,4662.9,229.0,0.7,74.616,243.91,,,,,,,
T,42.255472000,-104.831606000,4664.4,228.9,0.9,74.655,205.95,,,,,,,
T,42.255062000,-104.832268000,4666.0,229.3,1.9,74.700,233.34,,,,,,,
T,42.254556000,-104.833048000,4670.7,229.2,3.9,74.753,280.35,,,,,,,
T,42.253851000,-104.834149000,4691.0,229.3,3.6,74.827,393.52,,,,,,,
T,42.253152000,-104.835227000,4721.2,229.1,4.0,74.901,387.39,,,,,,,
T,42.252709000,-104.835915000,4720.1,229.1,4.8,74.947,246.50,,,,,,,
T,42.252411000,-104.836395000,4724.6,229.0,4.1,74.979,169.36,,,,,,,
T,42.252141000,-104.836859000,4735.8,229.4,2.9,75.010,159.57,,,,,,,
T,42.251889000,-104.837345000,4736.9,230.3,2.8,75.040,160.46,,,,,,,
T,42.251603000,-104.837952000,4747.7,232.5,2.5,75.077,194.61,,,,,,,
T,42.251330000,-104.838584000,4744.7,235.1,4.6,75.114,197.93,,,,,,,
T,42.251063000,-104.839295000,4748.1,237.9,4.8,75.155,215.70,,,,,,,
T,42.250849000,-104.839933000,4779.8,240.4,2.0,75.191,189.53,,,,,,,
T,42.250660000,-104.840553000,4784.4,242.6,4.9,75.225,181.45,,,,,,,
T,42.250269000,-104.841915000,4771.5,245.5,5.6,75.300,395.34,,,,,,,
T,42.249953000,-104.842992000,4808.7,247.1,2.7,75.360,313.52,,,,,,,
T,42.249710000,-104.843820000,4822.5,248.0,2.2,75.405,241.04,,,,,,,
T,42.249477000,-104.844569000,4816.3,248.2,2.5,75.447,219.85,,,,,,,
T,42.249240000,-104.845263000,4815.0,247.8,-0.9,75.486,206.80,,,,,,,
T,42.248976000,-104.845979000,4801.3,246.7,-3.0,75.527,216.42,,,,,,,
T,42.248903000,-104.846164000,4799.8,245.9,-3.1,75.538,56.72,,,,,,,
T,42.248724000,-104.846616000,4797.1,244.5,-2.9,75.564,138.68,,,,,,,
T,42.248697000,-104.846677000,4796.8,243.4,0.9,75.568,19.23,,,,,,,
T,42.248342000,-104.847462000,4795.0,241.1,2.3,75.615,248.82,,,,,,,
T,42.247864000,-104.848471000,4808.2,238.9,0.6,75.676,324.01,,,,,,,
T,42.247476000,-104.849289000,4822.2,238.3,-1.2,75.726,262.77,,,,,,,
T,42.246987000,-104.850333000,4803.7,237.7,-0.7,75.789,334.16,,,,,,,
T,42.243973000,-104.856844000,4759.0,237.9,-1.0,76.183,2077.17,,,,,,,
T,42.243520000,-104.857806000,4770.6,237.8,-1.7,76.241,308.40,,,,,,,
T,42.243044000,-104.858838000,4774.6,237.9,-0.5,76.303,328.91,,,,,,,
T,42.242515000,-104.859974000,4762.8,237.9,0.5,76.372,363.03,,,,,,,
T,42.241229000,-104.862751000,4782.5,237.9,-0.4,76.540,886.06,,,,,,,
T,42.240780000,-104.863743000,4769.2,238.0,-1.3,76.600,314.54,,,,,,,
T,42.240496000,-104.864435000,4762.9,238.4,-1.4,76.640,214.07,,,,,,,
T,42.240168000,-104.865332000,4748.4,239.1,-3.8,76.691,270.72,,,,,,,
T,42.239948000,-104.866010000,4736.8,240.1,-3.0,76.729,200.34,,,,,,,
T,42.239711000,-104.866811000,4736.2,243.2,-2.6,76.774,233.47,,,,,,,
T,42.239535000,-104.867479000,4736.1,245.8,-1.4,76.810,191.93,,,,,,,
T,42.239382000,-104.868112000,4735.4,247.7,-0.1,76.844,180.26,,,,,,,
T,42.239261000,-104.868686000,4734.6,249.9,0.1,76.875,161.57,,,,,,,
T,42.239166000,-104.869190000,4735.4,251.6,0.2,76.901,140.81,,,,,,,
T,42.239078000,-104.869668000,4736.8,253.3,0.3,76.927,133.36,,,,,,,
T,42.238996000,-104.870218000,4737.8,255.1,0.4,76.955,151.91,,,,,,,
T,42.238904000,-104.870896000,4737.8,256.9,0.3,76.991,186.64,,,,,,,
T,42.238822000,-104.871639000,4737.5,258.6,0.2,77.029,203.41,,,,,,,
T,42.238763000,-104.872436000,4738.2,260.5,0.2,77.070,216.90,,,,,,,
T,42.238699000,-104.873326000,4738.6,262.0,0.3,77.116,242.14,,,,,,,
T,42.238579000,-104.874991000,4739.8,263.3,0.8,77.202,453.00,,,,,,,
T,42.238517000,-104.875741000,4742.1,263.8,1.3,77.241,204.35,,,,,,,
T,42.238469000,-104.876250000,4747.8,264.1,1.8,77.267,138.94,,,,,,,
T,42.238413000,-104.876714000,4753.7,263.7,2.7,77.291,127.30,,,,,,,
T,42.238322000,-104.877248000,4757.9,262.6,2.5,77.319,148.36,,,,,,,
T,42.238239000,-104.877692000,4759.9,260.4,0.9,77.343,123.98,,,,,,,
T,42.238147000,-104.878103000,4758.7,258.1,-1.4,77.365,116.24,,,,,,,
T,42.238029000,-104.878519000,4753.4,255.3,-2.0,77.387,120.58,,,,,,,
T,42.237851000,-104.879119000,4744.4,252.5,-1.1,77.421,174.95,,,,,,,
T,42.237458000,-104.880389000,4739.9,249.6,-1.8,77.491,372.55,,,,,,,
T,42.236741000,-104.882608000,4744.2,247.6,-1.8,77.615,655.28,,,,,,,
T,42.236253000,-104.884125000,4726.3,247.0,-1.2,77.700,447.66,,,,,,,
T,42.235992000,-104.884936000,4718.5,246.8,-0.1,77.745,239.34,,,,,,,
T,42.235779000,-104.885623000,4721.8,246.7,0.3,77.784,201.59,,,,,,,
T,42.235504000,-104.886473000,4738.0,246.6,2.3,77.831,251.06,,,,,,,
T,42.235197000,-104.887452000,4748.5,246.7,3.5,77.886,287.77,,,,,,,
T,42.234967000,-104.888193000,4754.3,246.9,3.8,77.927,217.48,,,,,,,
T,42.234837000,-104.888667000,4757.2,247.3,2.6,77.953,136.83,,,,,,,
T,42.234762000,-104.888982000,4758.8,247.8,1.8,77.970,89.58,,,,,,,
T,42.234676000,-104.889397000,4760.1,249.1,1.3,77.992,116.68,,,,,,,
T,42.234596000,-104.889884000,4760.8,251.5,1.2,78.017,135.07,,,,,,,
T,42.234529000,-104.890327000,4762.0,254.5,1.9,78.041,122.43,,,,,,,
T,42.234482000,-104.890761000,4764.3,257.1,2.5,78.063,118.78,,,,,,,
T,42.234445000,-104.891258000,4770.4,259.3,2.9,78.089,135.27,,,,,,,
T,42.234422000,-104.891743000,4776.1,261.7,3.1,78.114,131.61,,,,,,,
T,42.234416000,-104.892292000,4780.1,264.2,3.8,78.142,148.70,,,,,,,
T,42.234420000,-104.892939000,4784.2,266.8,3.9,78.175,175.23,,,,,,,
T,42.234467000,-104.896029000,4818.7,269.8,3.2,78.333,837.01,,,,,,,
T,42.234495000,-104.899674000,4859.7,270.5,2.8,78.520,987.19,,,,,,,
