type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.543934000,-111.425913000,6125.7,307.3,0.2,17.026,141.28,,,,,,,
T,42.544332000,-111.426630000,6124.3,307.2,0.6,17.071,241.61,,,,,,,
T,42.545151000,-111.428073000,6126.1,307.4,0.1,17.164,490.22,,,,,,,
T,42.546829000,-111.431082000,6140.7,307.4,-0.6,17.356,1015.63,,,,,,,
T,42.547427000,-111.432132000,6127.4,307.3,-0.7,17.424,357.16,,,,,,,
T,42.548579000,-111.434193000,6109.5,307.3,-1.1,17.556,696.22,,,,,,,
T,42.548873000,-111.434712000,6104.3,307.3,-2.6,17.589,176.18,,,,,,,
T,42.549212000,-111.435310000,6099.2,307.3,-1.8,17.628,203.06,,,,,,,
T,42.549691000,-111.436155000,6095.6,307.4,-1.2,17.682,286.92,,,,,,,
T,42.550248000,-111.437177000,6096.1,307.2,-0.7,17.747,342.13,,,,,,,
T,42.550425000,-111.437466000,6096.6,307.4,-0.1,17.766,101.12,,,,,,,
T,42.550520000,-111.437638000,6097.2,307.4,0.0,17.777,57.85,,,,,,,
T,42.551111000,-111.438659000,6098.3,307.6,-0.4,17.843,349.41,,,,,,,
T,42.551599000,-111.439526000,6095.6,307.5,-0.7,17.899,293.62,,,,,,,
T,42.552979000,-111.442021000,6089.1,307.4,-0.6,18.058,839.60,,,,,,,
T,42.553329000,-111.442628000,6084.7,307.4,-1.2,18.097,207.42,,,,,,,
T,42.554042000,-111.443937000,6084.0,307.2,-1.8,18.180,438.10,,,,,,,
T,42.554668000,-111.445021000,6072.8,307.2,-2.6,18.250,370.62,,,,,,,
T,42.555107000,-111.445818000,6057.1,307.1,-2.4,18.301,267.80,,,,,,,
T,42.555513000,-111.446534000,6049.7,307.3,-2.0,18.347,243.13,,,,,,,
T,42.555687000,-111.446847000,6049.8,307.2,-1.0,18.367,105.52,,,,,,,
T,42.556342000,-111.448025000,6056.2,307.4,0.5,18.442,397.15,,,,,,,
T,42.557218000,-111.449581000,6056.8,307.2,1.1,18.542,526.96,,,,,,,
T,42.557938000,-111.450858000,6064.8,307.3,0.7,18.624,432.71,,,,,,,
T,42.558287000,-111.451465000,6067.2,307.4,0.4,18.663,207.18,,,,,,,
T,42.559306000,-111.453297000,6065.1,307.3,0.1,18.780,617.70,,,,,,,
T,42.559804000,-111.454217000,6064.4,307.2,-0.5,18.838,307.22,,,,,,,
T,42.561023000,-111.456379000,6058.1,307.2,-0.7,18.977,732.57,,,,,,,
T,42.561690000,-111.457562000,6053.9,307.2,-0.9,19.053,400.84,,,,,,,
T,42.562498000,-111.458977000,6049.3,307.3,-0.8,19.144,481.71,,,,,,,
T,42.562763000,-111.459412000,6046.5,307.5,-0.8,19.173,151.86,,,,,,,
T,42.563563000,-111.460827000,6046.9,307.7,-1.3,19.264,479.93,,,,,,,
T,42.564573000,-111.462648000,6041.3,307.6,-1.7,19.380,613.33,,,,,,,
T,42.565494000,-111.464291000,6023.9,307.5,-2.1,19.485,555.50,,,,,,,
T,42.566594000,-111.466240000,6008.7,307.4,-2.7,19.610,660.61,,,,,,,
T,42.567485000,-111.467819000,5987.1,307.3,-1.9,19.712,535.15,,,,,,,
T,42.567658000,-111.468145000,5980.8,307.2,-1.0,19.732,108.11,,,,,,,
T,42.568511000,-111.469715000,5994.9,307.1,-0.8,19.832,524.90,,,,,,,
T,42.569205000,-111.470947000,6000.7,307.1,0.7,19.911,417.28,,,,,,,
T,42.569458000,-111.471406000,5995.2,307.0,1.2,19.940,154.24,,,,,,,
T,42.569563000,-111.471598000,5995.6,306.7,-0.0,19.952,64.34,,,,,,,
T,42.569969000,-111.472270000,5998.1,307.3,-1.4,19.996,233.80,,,,,,,
T,42.570468000,-111.473028000,5994.6,308.7,-1.4,20.048,273.44,,,,,,,
T,42.571127000,-111.473984000,5985.8,310.7,-2.3,20.115,352.14,,,,,,,
T,42.571397000,-111.474326000,5980.1,312.0,-3.3,20.140,134.80,,,,,,,
T,42.572018000,-111.475053000,5965.6,314.0,-4.2,20.197,299.29,,,,,,,
T,42.572404000,-111.475492000,5957.1,315.7,-5.1,20.232,183.78,,,,,,,
T,42.572698000,-111.475797000,5948.2,317.6,-4.6,20.257,135.02,,,,,,,
T,42.573034000,-111.476118000,5939.5,320.5,-2.0,20.286,149.91,,,,,,,
T,42.573436000,-111.476482000,5936.9,322.1,-0.4,20.319,176.29,,,,,,,
T,42.574293000,-111.477179000,5945.8,325.5,0.7,20.388,364.42,,,,,,,
T,42.574704000,-111.477480000,5953.2,327.5,2.2,20.421,170.32,,,,,,,
T,42.574811000,-111.477551000,5954.2,328.6,2.7,20.429,43.43,,,,,,,
T,42.575408000,-111.477948000,5961.2,330.4,2.5,20.475,242.44,,,,,,,
T,42.575702000,-111.478130000,5962.5,331.8,2.2,20.497,117.83,,,,,,,
T,42.576125000,-111.478383000,5964.3,334.2,2.5,20.529,168.55,,,,,,,
T,42.576645000,-111.478653000,5970.4,336.0,1.3,20.567,202.99,,,,,,,
T,42.577178000,-111.478891000,5977.8,337.4,1.3,20.606,204.56,,,,,,,
T,42.577344000,-111.478956000,5971.4,339.0,0.8,20.618,62.98,,,,,,,
T,42.577617000,-111.479061000,5972.0,340.3,0.1,20.638,103.44,,,,,,,
T,42.578468000,-111.479363000,5971.3,342.9,-0.6,20.698,320.64,,,,,,,
T,42.578723000,-111.479445000,5971.3,344.3,0.9,20.716,95.52,,,,,,,
T,42.579111000,-111.479538000,5973.4,346.2,-0.2,20.744,143.61,,,,,,,
T,42.580498000,-111.479905000,5982.5,347.5,-0.6,20.841,515.07,,,,,,,
T,42.581326000,-111.480118000,5968.7,348.1,-0.6,20.899,307.17,,,,,,,
T,42.582165000,-111.480348000,5962.4,348.9,-0.6,20.958,311.99,,,,,,,
T,42.582367000,-111.480392000,5963.3,349.2,-1.1,20.973,74.57,,,,,,,
T,42.582926000,-111.480513000,5964.8,349.3,0.9,21.012,206.32,,,,,,,
T,42.583281000,-111.480601000,5971.1,349.6,2.7,21.037,131.53,,,,,,,
T,42.583695000,-111.480705000,5976.6,349.7,2.6,21.066,153.46,,,,,,,
T,42.584275000,-111.480837000,5983.7,350.3,2.0,21.106,214.35,,,,,,,
T,42.585416000,-111.481127000,5992.2,349.9,1.6,21.186,423.11,,,,,,,
T,42.586446000,-111.481411000,5991.2,349.4,0.9,21.259,383.10,,,,,,,
T,42.586921000,-111.481585000,5992.2,348.7,0.2,21.293,179.34,,,,,,,
T,42.587548000,-111.481893000,5989.4,347.2,-1.0,21.339,243.10,,,,,,,
T,42.587935000,-111.482120000,5986.3,345.5,-2.0,21.368,153.72,,,,,,,
T,42.588417000,-111.482458000,5980.0,341.9,-2.8,21.406,197.85,,,,,,,
T,42.588780000,-111.482758000,5972.5,337.0,-2.9,21.435,155.01,,,,,,,
T,42.589324000,-111.483251000,5964.8,333.0,-2.7,21.480,238.61,,,,,,,
T,42.589594000,-111.483519000,5964.4,329.7,-2.4,21.503,122.03,,,,,,,
T,42.589917000,-111.483826000,5963.5,327.6,-1.0,21.530,143.85,,,,,,,
T,42.590276000,-111.484167000,5960.4,325.9,-1.3,21.561,159.85,,,,,,,
T,42.591763000,-111.485581000,5959.6,325.1,-2.1,21.686,662.34,,,,,,,
T,42.592583000,-111.486387000,5945.2,324.7,-2.0,21.756,369.35,,,,,,,
T,42.593931000,-111.487753000,5924.0,324.3,-1.7,21.872,613.73,,,,,,,
T,42.594314000,-111.488115000,5924.2,324.3,-2.0,21.905,170.25,,,,,,,
T,42.594793000,-111.488595000,5926.1,324.2,-1.0,21.946,217.21,,,,,,,
T,42.595040000,-111.488820000,5929.4,324.0,0.6,21.966,108.51,,,,,,,
T,42.595854000,-111.489631000,5930.2,323.9,2.3,22.036,368.37,,,,,,,
T,42.596189000,-111.489976000,5930.6,324.1,2.3,22.065,153.42,,,,,,,
T,42.597995000,-111.491754000,5962.2,324.0,1.7,22.219,813.90,,,,,,,
T,42.598431000,-111.492164000,5963.1,324.2,1.8,22.256,193.49,,,,,,,
T,42.598872000,-111.492617000,5958.2,323.9,0.2,22.294,201.77,,,,,,,
T,42.599715000,-111.493448000,5961.6,324.0,-2.1,22.366,380.07,,,,,,,
T,42.601031000,-111.494775000,5935.5,323.9,-1.3,22.479,598.08,,,,,,,
T,42.602034000,-111.495762000,5924.5,323.9,-0.7,22.565,451.93,,,,,,,
T,42.603348000,-111.497084000,5934.1,323.6,-0.8,22.678,596.68,,,,,,,
T,42.604907000,-111.498618000,5939.6,323.8,0.4,22.811,702.43,,,,,,,
T,42.605205000,-111.498896000,5942.0,323.9,0.5,22.836,131.90,,,,,,,
T,42.605548000,-111.499248000,5943.5,323.9,0.2,22.866,156.87,,,,,,,
T,42.607624000,-111.501307000,5936.2,323.9,0.0,23.043,937.94,,,,,,,
T,42.608345000,-111.501961000,5939.1,324.3,-0.1,23.103,316.30,,,,,,,
T,42.609275000,-111.502868000,5940.0,324.4,-0.0,23.182,417.74,,,,,,,
T,42.609338000,-111.502930000,5939.9,324.3,0.8,23.188,28.39,,,,,,,
T,42.610100000,-111.503690000,5943.5,324.3,0.1,23.253,344.94,,,,,,,
T,42.611105000,-111.504670000,5949.4,324.6,-0.3,23.339,451.40,,,,,,,
T,42.612526000,-111.506078000,5940.7,324.1,0.1,23.460,641.77,,,,,,,
T,42.615238000,-111.508744000,5932.2,324.1,0.4,23.691,1221.46,,,,,,,
T,42.615936000,-111.509465000,5942.5,323.9,0.9,23.752,319.97,,,,,,,
T,42.616667000,-111.510184000,5956.6,324.0,1.7,23.814,329.30,,,,,,,
T,42.617953000,-111.511478000,5975.9,323.8,2.8,23.925,583.94,,,,,,,
T,42.619442000,-111.512943000,5993.0,323.9,1.8,24.052,670.81,,,,,,,
T,42.620184000,-111.513666000,5995.3,323.8,1.4,24.115,333.17,,,,,,,
T,42.623075000,-111.516529000,6001.2,323.9,0.9,24.362,1305.36,,,,,,,
T,42.623903000,-111.517370000,6003.5,323.8,0.2,24.434,377.23,,,,,,,
T,42.624606000,-111.518067000,6001.8,323.9,0.3,24.494,317.55,,,,,,,
T,42.625267000,-111.518701000,5998.4,324.0,0.1,24.550,295.21,,,,,,,
T,42.626119000,-111.519556000,6003.4,323.9,0.0,24.623,386.49,,,,,,,
T,42.627096000,-111.520535000,6002.6,323.8,-0.5,24.707,442.96,,,,,,,
T,42.627634000,-111.521097000,6004.2,323.7,0.3,24.754,247.64,,,,,,,
T,42.628455000,-111.521925000,5992.7,323.6,0.3,24.825,373.08,,,,,,,
T,42.629016000,-111.522491000,6003.5,323.4,1.0,24.873,254.96,,,,,,,
T,42.629845000,-111.523283000,6009.0,323.6,1.2,24.943,369.75,,,,,,,
T,42.630499000,-111.523926000,6017.5,323.8,1.6,24.999,294.54,,,,,,,
T,42.631740000,-111.525145000,6026.5,324.0,0.8,25.104,558.73,,,,,,,
T,42.632618000,-111.526041000,6022.6,324.0,0.7,25.180,400.67,,,,,,,
T,42.633392000,-111.526809000,6020.0,324.0,0.3,25.247,349.70,,,,,,,
T,42.633840000,-111.527298000,6021.2,323.5,-0.3,25.286,209.70,,,,,,,
T,42.634256000,-111.527856000,6023.1,322.4,-0.1,25.327,213.39,,,,,,,
T,42.634317000,-111.527926000,6023.3,321.6,-0.2,25.332,29.14,,,,,,,
T,42.634647000,-111.528445000,6021.7,318.9,-0.8,25.367,184.31,,,,,,,
T,42.635052000,-111.529170000,6017.9,313.7,-1.3,25.413,244.64,,,,,,,
T,42.635387000,-111.529865000,6014.1,309.3,-1.3,25.456,223.35,,,,,,,
T,42.635660000,-111.530547000,6011.8,305.3,-1.4,25.495,208.76,,,,,,,
T,42.635891000,-111.531297000,6008.7,302.4,-1.2,25.537,218.68,,,,,,,
T,42.636112000,-111.532103000,6006.0,298.6,-1.1,25.581,231.36,,,,,,,
T,42.638724000,-111.542228000,5972.9,290.9,-1.3,26.127,2886.06,,,,,,,
T,42.639444000,-111.545017000,5964.8,290.0,-1.2,26.278,795.03,,,,,,,
T,42.640406000,-111.548747000,5942.1,289.5,-1.2,26.479,1063.14,,,,,,,
T,42.641779000,-111.554041000,5932.3,289.4,-1.2,26.765,1509.82,,,,,,,
T,42.642150000,-111.555547000,5924.2,289.3,-1.5,26.846,427.18,,,,,,,
T,42.643100000,-111.559246000,5914.4,289.3,-1.4,27.045,1053.79,,,,,,,
T,42.644523000,-111.564617000,5880.4,289.4,-2.0,27.336,1535.38,,,,,,,
T,42.644703000,-111.565387000,5873.5,289.3,-1.7,27.377,217.31,,,,,,,
T,42.644932000,-111.566308000,5862.3,289.3,-1.9,27.427,261.48,,,,,,,
T,42.645536000,-111.568638000,5861.8,289.4,-1.6,27.553,664.43,,,,,,,
T,42.645907000,-111.570117000,5854.5,289.3,-1.3,27.632,420.28,,,,,,,
T,42.646631000,-111.572548000,5844.9,289.9,-0.8,27.766,705.29,,,,,,,
T,42.646859000,-111.573279000,5844.0,290.4,-0.5,27.806,213.51,,,,,,,
T,42.647077000,-111.573978000,5845.6,290.8,-0.4,27.845,204.16,,,,,,,
T,42.647516000,-111.575454000,5852.7,291.6,0.1,27.926,428.13,,,,,,,
T,42.647586000,-111.575694000,5847.6,292.3,0.6,27.939,69.43,,,,,,,
T,42.647623000,-111.575816000,5845.7,292.4,1.6,27.946,35.49,,,,,,,
T,42.647762000,-111.576279000,5849.5,292.3,1.6,27.971,134.48,,,,,,,
T,42.647860000,-111.576608000,5858.1,292.0,1.9,27.990,95.45,,,,,,,
T,42.648150000,-111.577489000,5862.1,293.0,1.9,28.039,259.53,,,,,,,
T,42.648488000,-111.578338000,5862.8,294.9,1.5,28.088,259.52,,,,,,,
T,42.648754000,-111.578838000,5863.0,297.0,0.6,28.119,165.81,,,,,,,
T,42.648960000,-111.579188000,5863.3,299.2,-1.0,28.142,120.43,,,,,,,
T,42.649050000,-111.579317000,5863.2,300.8,-2.8,28.151,47.75,,,,,,,
T,42.649276000,-111.579594000,5855.2,306.0,-3.3,28.172,111.08,,,,,,,
T,42.649666000,-111.580043000,5845.0,313.2,-3.1,28.207,186.53,,,,,,,
T,42.650057000,-111.580407000,5841.7,318.5,-2.4,28.240,172.91,,,,,,,
T,42.650649000,-111.580876000,5839.4,323.7,-1.6,28.288,249.94,,,,,,,
T,42.651544000,-111.581602000,5836.4,326.0,-0.8,28.360,380.19,,,,,,,
T,42.652216000,-111.582146000,5835.0,327.4,-0.6,28.414,285.31,,,,,,,
T,42.652663000,-111.582568000,5834.8,328.2,-0.6,28.451,198.57,,,,,,,
T,42.653047000,-111.582977000,5834.2,327.7,-0.6,28.485,178.03,,,,,,,
T,42.653266000,-111.583300000,5832.9,325.7,-0.9,28.507,117.99,,,,,,,
T,42.653411000,-111.583513000,5831.6,323.0,-1.3,28.522,77.95,,,,,,,
T,42.653600000,-111.583840000,5829.2,318.0,-1.7,28.543,111.73,,,,,,,
T,42.653712000,-111.584099000,5827.5,313.0,-1.7,28.559,80.75,,,,,,,
T,42.653906000,-111.584503000,5825.6,307.4,-1.4,28.583,129.66,,,,,,,
T,42.653977000,-111.584650000,5825.1,305.6,-1.1,28.592,47.26,,,,,,,
T,42.654227000,-111.585304000,5823.7,301.8,-1.2,28.630,198.13,,,,,,,
T,42.654329000,-111.585747000,5822.5,297.5,-1.3,28.653,124.84,,,,,,,
T,42.654465000,-111.586309000,5819.2,294.9,-1.4,28.683,159.11,,,,,,,
T,42.654536000,-111.586631000,5817.6,291.9,-1.7,28.700,90.41,,,,,,,
T,42.654597000,-111.587181000,5815.0,288.4,-1.6,28.729,149.62,,,,,,,
T,42.654633000,-111.587576000,5813.1,283.7,-1.0,28.749,107.07,,,,,,,
T,42.654619000,-111.588587000,5809.8,277.9,-0.8,28.801,272.02,,,,,,,
T,42.654628000,-111.591064000,5806.9,272.7,-0.6,28.927,666.36,,,,,,,
T,42.654599000,-111.591590000,5806.9,271.0,-0.5,28.954,141.90,,,,,,,
T,42.654602000,-111.592909000,5805.8,270.1,-0.5,29.021,354.83,,,,,,,
T,42.654624000,-111.593094000,5805.4,269.9,-0.6,29.030,50.41,,,,,,,
T,42.654607000,-111.594342000,5802.4,269.8,-0.8,29.094,335.79,,,,,,,
T,42.654615000,-111.594636000,5801.1,269.7,-1.4,29.109,79.14,,,,,,,
T,42.654620000,-111.594845000,5800.3,270.5,-1.5,29.120,56.25,,,,,,,
T,42.654611000,-111.596166000,5793.2,270.2,-1.5,29.187,355.39,,,,,,,
T,42.654631000,-111.597830000,5786.9,270.1,-1.7,29.272,447.70,,,,,,,
T,42.654647000,-111.599375000,5782.0,270.6,-1.7,29.350,415.67,,,,,,,
T,42.654668000,-111.600664000,5773.0,270.7,-1.4,29.416,346.85,,,,,,,
T,42.654655000,-111.601077000,5772.4,270.4,-1.0,29.437,111.20,,,,,,,
T,42.654661000,-111.601816000,5772.0,270.7,-0.8,29.475,198.82,,,,,,,
T,42.654663000,-111.603066000,5772.2,270.5,0.0,29.539,336.27,,,,,,,
T,42.654663000,-111.603731000,5773.1,270.3,0.2,29.572,178.90,,,,,,,
T,42.654665000,-111.604065000,5773.2,269.9,0.2,29.589,89.85,,,,,,,
T,42.654650000,-111.605194000,5774.1,269.9,0.3,29.647,303.77,,,,,,,
T,42.654647000,-111.605491000,5774.1,269.7,0.3,29.662,79.91,,,,,,,
T,42.654651000,-111.605766000,5774.4,269.7,0.2,29.676,73.99,,,,,,,
T,42.654657000,-111.606608000,5775.5,269.8,-0.0,29.719,226.52,,,,,,,
T,42.654667000,-111.607224000,5774.6,270.1,-0.1,29.750,165.75,,,,,,,
T,42.654669000,-111.607613000,5774.0,270.6,-0.2,29.770,104.65,,,,,,,
T,42.654672000,-111.607763000,5773.6,270.9,-0.9,29.778,40.37,,,,,,,
T,42.654676000,-111.608088000,5772.9,270.8,-0.8,29.794,87.44,,,,,,,
T,42.654683000,-111.609871000,5767.5,270.6,-0.3,29.885,479.66,,,,,,,
T,42.654677000,-111.610609000,5767.6,270.2,-0.2,29.923,198.55,,,,,,,
T,42.654674000,-111.611459000,5770.6,270.1,-0.2,29.966,228.67,,,,,,,
T,42.654687000,-111.612138000,5771.1,270.3,-0.1,30.001,182.72,,,,,,,
T,42.654715000,-111.612672000,5770.4,270.7,-0.4,30.028,144.02,,,,,,,
T,42.654776000,-111.613326000,5766.5,272.1,-1.0,30.062,177.34,,,,,,,
T,42.654812000,-111.613647000,5764.5,273.5,-1.4,30.078,87.35,,,,,,,
T,42.654846000,-111.613857000,5763.7,275.6,-2.0,30.089,57.84,,,,,,,
T,42.654906000,-111.614219000,5763.3,278.1,-2.0,30.108,99.81,,,,,,,
T,42.655042000,-111.614869000,5758.3,281.4,-2.0,30.143,181.75,,,,,,,
T,42.655093000,-111.615093000,5756.7,283.7,-2.1,30.154,63.06,,,,,,,
T,42.655129000,-111.615236000,5755.7,285.2,-2.7,30.162,40.64,,,,,,,
T,42.655157000,-111.615352000,5754.9,285.8,-2.8,30.168,32.83,,,,,,,
T,42.655200000,-111.615483000,5753.6,287.6,-2.6,30.176,38.57,,,,,,,
T,42.655221000,-111.615549000,5752.9,289.7,-2.5,30.179,19.33,,,,,,,
T,42.655354000,-111.616062000,5749.6,290.1,-2.3,30.207,146.27,,,,,,,
T,42.655387000,-111.616166000,5749.0,290.7,-3.8,30.213,30.45,,,,,,,
T,42.655628000,-111.617049000,5743.5,290.7,-2.4,30.261,253.26,,,,,,,
T,42.655843000,-111.617843000,5728.1,290.3,-0.6,30.304,227.51,,,,,,,
T,42.656020000,-111.618495000,5732.8,290.2,-0.3,30.339,186.88,,,,,,,
T,42.656264000,-111.619445000,5743.4,290.1,0.3,30.391,270.59,,,,,,,
T,42.656431000,-111.620080000,5745.3,289.9,1.6,30.425,181.34,,,,,,,
T,42.656603000,-111.620712000,5746.6,289.9,1.0,30.459,181.20,,,,,,,
T,42.656949000,-111.622078000,5747.9,289.6,-0.0,30.533,388.50,,,,,,,
T,42.657266000,-111.623230000,5746.6,289.7,-0.2,30.595,330.73,,,,,,,
T,42.657664000,-111.624815000,5743.0,289.5,-0.5,30.681,450.37,,,,,,,
T,42.658043000,-111.626189000,5741.2,289.7,-0.5,30.755,394.58,,,,,,,
T,42.658760000,-111.628940000,5735.0,289.6,-0.3,30.904,784.80,,,,,,,
T,42.659214000,-111.630622000,5736.0,289.8,-0.2,30.995,481.76,,,,,,,
T,42.659691000,-111.632500000,5737.4,289.6,-0.2,31.096,534.25,,,,,,,
T,42.660050000,-111.633833000,5738.3,289.8,0.1,31.169,381.69,,,,,,,
T,42.660398000,-111.635177000,5736.6,289.6,0.1,31.241,383.13,,,,,,,
T,42.660485000,-111.635499000,5736.6,289.7,0.3,31.259,92.24,,,,,,,
T,42.660639000,-111.636073000,5737.5,289.6,0.3,31.290,164.29,,,,,,,
T,42.661050000,-111.637660000,5741.1,289.7,0.5,31.376,452.40,,,,,,,
T,42.661244000,-111.638406000,5742.8,289.5,0.5,31.416,212.76,,,,,,,
T,42.661406000,-111.639065000,5742.5,289.4,0.5,31.451,186.84,,,,,,,
T,42.661535000,-111.639729000,5742.8,288.7,0.3,31.486,184.69,,,,,,,
T,42.661600000,-111.640281000,5743.7,287.3,0.2,31.515,150.36,,,,,,,
T,42.661637000,-111.640725000,5744.0,284.6,0.2,31.538,120.19,,,,,,,
T,42.661648000,-111.641170000,5744.1,281.2,0.1,31.560,119.77,,,,,,,
T,42.661632000,-111.641632000,5744.1,276.8,-0.1,31.584,124.41,,,,,,,
T,42.661561000,-111.642463000,5743.9,270.7,-0.5,31.626,225.02,,,,,,,
T,42.661502000,-111.642847000,5743.3,267.0,-0.6,31.646,105.51,,,,,,,
T,42.661336000,-111.643615000,5740.1,261.9,-0.0,31.687,215.26,,,,,,,
T,42.660975000,-111.644944000,5738.0,256.4,-0.1,31.759,380.93,,,,,,,
T,42.660721000,-111.645800000,5743.8,253.4,0.0,31.806,248.17,,,,,,,
T,42.660698000,-111.645901000,5743.2,251.2,-0.4,31.812,28.43,,,,,,,
T,42.660494000,-111.646586000,5743.8,249.9,-0.2,31.849,198.69,,,,,,,
T,42.660310000,-111.647244000,5736.3,249.0,-0.7,31.885,189.27,,,,,,,
T,42.659997000,-111.648438000,5735.9,249.2,-0.6,31.950,340.83,,,,,,,
T,42.659635000,-111.649710000,5736.0,249.3,-0.4,32.019,366.72,,,,,,,
T,42.659398000,-111.650619000,5735.6,249.5,0.1,32.068,259.32,,,,,,,
T,42.658849000,-111.652576000,5736.2,249.5,0.2,32.175,563.17,,,,,,,
T,42.658502000,-111.653814000,5738.2,249.5,0.3,32.242,356.23,,,,,,,
T,42.658285000,-111.654734000,5739.1,249.7,0.4,32.292,259.81,,,,,,,
T,42.658159000,-111.655337000,5740.5,250.4,0.7,32.324,168.58,,,,,,,
T,42.658038000,-111.656011000,5742.2,251.1,0.2,32.359,186.59,,,,,,,
T,42.657920000,-111.656732000,5744.9,253.1,-0.3,32.396,198.66,,,,,,,
T,42.657730000,-111.658137000,5741.1,256.4,-0.7,32.469,384.24,,,,,,,
T,42.657573000,-111.659284000,5735.9,258.0,-1.1,32.529,313.81,,,,,,,
T,42.657435000,-111.660378000,5730.1,259.0,-1.0,32.585,298.56,,,,,,,
T,42.657158000,-111.662236000,5723.9,259.1,-0.6,32.682,509.90,,,,,,,
T,42.656884000,-111.664435000,5724.0,259.6,-0.3,32.795,599.91,,,,,,,
T,42.656462000,-111.667614000,5725.1,259.7,0.2,32.960,868.90,,,,,,,
T,42.656188000,-111.669299000,5728.7,259.4,0.4,33.048,464.15,,,,,,,
T,42.656012000,-111.670292000,5734.5,259.0,0.6,33.100,274.72,,,,,,,
T,42.655765000,-111.671509000,5735.3,258.5,0.5,33.164,339.54,,,,,,,
T,42.655538000,-111.672827000,5736.8,257.7,0.3,33.233,364.08,,,,,,,
T,42.655342000,-111.674297000,5733.9,257.2,-0.0,33.309,401.85,,,,,,,
T,42.655206000,-111.675231000,5734.0,257.3,-0.1,33.358,256.10,,,,,,,
T,42.655075000,-111.676259000,5734.1,257.9,-0.2,33.411,280.64,,,,,,,
T,42.654924000,-111.677419000,5733.9,259.1,-0.0,33.471,316.87,,,,,,,
T,42.654833000,-111.678121000,5733.9,259.7,-0.1,33.507,191.74,,,,,,,
T,42.654670000,-111.679185000,5733.7,259.4,-0.1,33.563,292.33,,,,,,,
T,42.654473000,-111.680729000,5733.0,259.7,-0.1,33.642,421.52,,,,,,,
T,42.654198000,-111.682654000,5733.2,259.4,0.0,33.742,527.47,,,,,,,
T,42.654071000,-111.683488000,5732.3,259.2,0.0,33.786,229.09,,,,,,,
T,42.653865000,-111.684972000,5733.9,259.1,0.1,33.863,406.22,,,,,,,
T,42.653727000,-111.686080000,5733.9,259.5,0.1,33.920,302.29,,,,,,,
T,42.653591000,-111.687098000,5734.1,259.3,0.1,33.973,278.31,,,,,,,
T,42.653428000,-111.688198000,5733.9,259.3,0.0,34.030,301.83,,,,,,,
T,42.653252000,-111.689560000,5733.9,259.6,0.0,34.100,371.98,,,,,,,
T,42.653143000,-111.690398000,5733.9,259.7,-0.0,34.144,228.91,,,,,,,
T,42.652867000,-111.692287000,5733.9,259.3,0.0,34.242,518.04,,,,,,,
T,42.652702000,-111.693589000,5733.9,259.5,0.0,34.309,355.39,,,,,,,
T,42.652345000,-111.696125000,5733.9,259.5,0.0,34.441,694.54,,,,,,,
T,42.652272000,-111.696689000,5733.9,259.4,0.0,34.470,154.05,,,,,,,
T,42.652136000,-111.697628000,5733.9,259.3,0.0,34.519,257.43,,,,,,,
T,42.652068000,-111.697977000,5733.9,259.2,0.0,34.537,97.11,,,,,,,
T,42.652022000,-111.698262000,5733.9,258.8,0.0,34.552,78.48,,,,,,,
T,42.651933000,-111.698677000,5733.9,257.6,0.0,34.574,116.26,,,,,,,
T,42.651664000,-111.700076000,5733.9,256.3,0.0,34.647,388.93,,,,,,,
T,42.651407000,-111.701289000,5733.9,254.9,0.0,34.712,339.51,,,,,,,
T,42.651302000,-111.701824000,5733.9,254.9,0.0,34.740,148.93,,,,,,,
T,42.651004000,-111.703232000,5733.9,254.4,-0.0,34.815,394.06,,,,,,,
T,42.650419000,-111.706107000,5733.9,254.5,0.0,34.967,802.32,,,,,,,
T,42.650108000,-111.707603000,5733.9,254.3,-0.0,35.046,418.13,,,,,,,
T,42.649868000,-111.708835000,5733.9,254.5,0.0,35.111,342.80,,,,,,,
T,42.649812000,-111.709134000,5733.8,254.5,-0.0,35.126,82.99,,,,,,,
T,42.649661000,-111.710058000,5733.9,255.0,0.0,35.175,254.61,,,,,,,
T,42.649519000,-111.711045000,5733.9,256.1,0.1,35.226,270.54,,,,,,,
T,42.649456000,-111.711394000,5734.0,256.8,0.1,35.244,96.66,,,,,,,
T,42.649374000,-111.712044000,5735.2,258.2,0.2,35.278,177.41,,,,,,,
T,42.649211000,-111.713538000,5735.4,259.5,0.2,35.355,406.31,,,,,,,
T,42.649077000,-111.714935000,5737.1,260.8,0.1,35.426,379.01,,,,,,,
T,42.648983000,-111.716641000,5737.3,262.6,-0.0,35.514,460.26,,,,,,,
T,42.648951000,-111.717594000,5735.7,263.7,-0.1,35.562,256.66,,,,,,,
T,42.648941000,-111.718040000,5734.9,264.4,-0.4,35.585,120.05,,,,,,,
T,42.648933000,-111.718428000,5734.0,265.6,-0.6,35.605,104.43,,,,,,,
T,42.648940000,-111.719380000,5732.7,267.6,-0.5,35.653,256.14,,,,,,,
T,42.648949000,-111.720643000,5730.6,269.3,-0.4,35.718,339.81,,,,,,,
T,42.648948000,-111.721123000,5730.8,269.9,-0.7,35.742,129.14,,,,,,,
T,42.648946000,-111.721994000,5730.5,270.1,-1.5,35.786,234.34,,,,,,,
