type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,39.000430000,-95.431722000,1103.0,272.3,-0.2,27.982,185.07,,,,,,,
T,39.000456000,-95.434879000,1109.8,271.2,-0.1,28.152,897.29,,,,,,,
T,39.000467000,-95.436185000,1108.4,271.0,0.0,28.222,371.19,,,,,,,
T,39.000470000,-95.436902000,1110.7,270.9,0.4,28.261,203.78,,,,,,,
T,39.000486000,-95.437365000,1110.5,270.8,0.0,28.286,131.72,,,,,,,
T,39.000501000,-95.437559000,1110.4,270.9,0.3,28.296,55.41,,,,,,,
T,39.000524000,-95.437735000,1110.1,271.8,-0.1,28.306,50.72,,,,,,,
T,39.000552000,-95.437908000,1109.7,273.6,0.3,28.315,50.21,,,,,,,
T,39.000603000,-95.438156000,1110.3,277.8,0.7,28.329,72.89,,,,,,,
T,39.000643000,-95.438292000,1111.2,282.3,0.8,28.337,41.31,,,,,,,
T,39.000694000,-95.438445000,1112.2,285.7,0.5,28.346,47.28,,,,,,,
T,39.000852000,-95.438865000,1112.9,290.5,-0.6,28.371,132.51,,,,,,,
T,39.001106000,-95.439567000,1112.4,293.3,-0.6,28.413,219.92,,,,,,,
T,39.001511000,-95.440689000,1105.5,294.8,-0.2,28.479,351.34,,,,,,,
T,39.002385000,-95.443066000,1102.5,295.2,-0.1,28.621,746.79,,,,,,,
T,39.003499000,-95.446083000,1108.2,295.3,0.1,28.800,948.58,,,,,,,
T,39.003908000,-95.447228000,1111.5,295.2,0.5,28.868,357.88,,,,,,,
T,39.004571000,-95.449963000,1115.2,293.2,0.7,29.022,813.91,,,,,,,
T,39.004778000,-95.450800000,1120.0,292.6,0.5,29.069,249.53,,,,,,,
T,39.004845000,-95.451092000,1120.9,291.5,-0.1,29.086,86.50,,,,,,,
T,39.005081000,-95.452067000,1117.2,288.8,-0.7,29.141,290.11,,,,,,,
T,39.005321000,-95.453055000,1110.5,287.3,-1.6,29.196,294.07,,,,,,,
T,39.005409000,-95.453418000,1107.9,287.3,-1.7,29.217,108.02,,,,,,,
T,39.005452000,-95.453597000,1106.4,287.2,-1.4,29.227,53.23,,,,,,,
T,39.005809000,-95.455117000,1100.8,287.1,-1.1,29.312,451.11,,,,,,,
T,39.005998000,-95.455892000,1101.3,287.1,-1.0,29.356,230.75,,,,,,,
T,39.006035000,-95.456044000,1101.0,287.1,-1.0,29.365,45.25,,,,,,,
T,39.006130000,-95.456432000,1099.0,287.1,-1.0,29.387,115.56,,,,,,,
T,39.006208000,-95.456728000,1097.2,287.3,-1.8,29.403,88.79,,,,,,,
T,39.006279000,-95.456993000,1095.1,287.9,-1.5,29.419,79.62,,,,,,,
T,39.006337000,-95.457328000,1093.5,286.9,-1.0,29.437,97.52,,,,,,,
T,39.006454000,-95.457679000,1093.5,288.3,-0.1,29.458,108.47,,,,,,,
T,39.006696000,-95.458468000,1093.1,289.7,0.7,29.503,240.92,,,,,,,
T,39.006921000,-95.459285000,1096.4,289.7,0.9,29.550,246.21,,,,,,,
T,39.007248000,-95.460403000,1102.8,290.1,1.0,29.614,339.30,,,,,,,
T,39.007337000,-95.460736000,1102.9,290.7,1.1,29.633,100.03,,,,,,,
T,39.007340000,-95.460747000,1102.8,290.4,0.5,29.634,3.31,,,,,,,
T,39.007393000,-95.460987000,1101.7,289.6,-1.6,29.647,70.88,,,,,,,
T,39.007435000,-95.461254000,1099.5,288.6,-2.5,29.662,77.40,,,,,,,
T,39.007451000,-95.461380000,1098.3,285.0,-2.5,29.669,36.28,,,,,,,
T,39.007458000,-95.461469000,1097.5,282.0,-1.2,29.673,25.42,,,,,,,
T,39.007468000,-95.461586000,1096.6,281.1,0.4,29.680,33.45,,,,,,,
T,39.007499000,-95.462177000,1097.7,276.5,1.1,29.712,168.33,,,,,,,
T,39.007518000,-95.462626000,1101.1,274.5,1.3,29.736,127.78,,,,,,,
T,39.007543000,-95.462975000,1103.3,274.2,1.5,29.755,99.59,,,,,,,
T,39.007553000,-95.463065000,1103.3,274.4,1.5,29.760,25.83,,,,,,,
T,39.007565000,-95.463168000,1103.2,274.5,-0.0,29.765,29.59,,,,,,,
T,39.007595000,-95.463340000,1102.7,276.1,-2.1,29.775,50.08,,,,,,,
T,39.007647000,-95.463545000,1101.1,280.2,-1.7,29.786,61.26,,,,,,,
T,39.007697000,-95.463741000,1098.7,284.5,-2.2,29.797,58.60,,,,,,,
T,39.007807000,-95.464091000,1098.2,287.7,-1.1,29.818,107.23,,,,,,,
T,39.007940000,-95.464460000,1094.5,290.5,-0.3,29.840,115.51,,,,,,,
T,39.008074000,-95.464874000,1097.4,291.9,0.8,29.864,127.37,,,,,,,
T,39.008194000,-95.465287000,1099.2,292.0,0.8,29.887,125.24,,,,,,,
T,39.009097000,-95.468567000,1111.1,290.5,1.2,30.075,988.41,,,,,,,
T,39.009148000,-95.468752000,1110.0,290.3,1.2,30.085,55.76,,,,,,,
T,39.009581000,-95.470292000,1115.5,289.9,0.4,30.173,465.17,,,,,,,
T,39.009852000,-95.471258000,1119.8,289.7,-0.2,30.229,291.71,,,,,,,
T,39.010377000,-95.473235000,1109.5,289.5,0.0,30.341,593.45,,,,,,,
T,39.010415000,-95.473377000,1108.7,289.4,0.0,30.349,42.66,,,,,,,
T,39.010733000,-95.474545000,1110.2,289.4,-0.1,30.416,351.53,,,,,,,
T,39.011009000,-95.475572000,1115.8,289.2,0.9,30.474,308.66,,,,,,,
T,39.011155000,-95.476167000,1117.7,288.9,-0.5,30.508,177.24,,,,,,,
T,39.011235000,-95.476553000,1118.3,288.4,-0.8,30.529,113.49,,,,,,,
T,39.011716000,-95.478794000,1101.0,287.2,-1.6,30.654,660.46,,,,,,,
T,39.011743000,-95.478923000,1100.4,286.5,-1.6,30.661,37.95,,,,,,,
T,39.011886000,-95.479598000,1096.5,285.7,-0.7,30.699,198.75,,,,,,,
T,39.012536000,-95.482669000,1086.3,285.3,0.1,30.870,904.19,,,,,,,
T,39.012959000,-95.484656000,1101.2,285.3,0.2,30.981,585.26,,,,,,,
T,39.013042000,-95.485046000,1103.4,285.3,0.5,31.003,114.87,,,,,,,
T,39.013120000,-95.485443000,1104.3,285.2,1.8,31.025,116.33,,,,,,,
T,39.013209000,-95.485892000,1105.6,285.1,0.7,31.050,131.64,,,,,,,
T,39.013254000,-95.486311000,1105.3,284.2,0.6,31.073,120.18,,,,,,,
T,39.013271000,-95.486532000,1105.0,282.1,0.0,31.085,63.10,,,,,,,
T,39.013287000,-95.486750000,1106.5,280.5,0.0,31.096,62.22,,,,,,,
T,39.013502000,-95.489827000,1104.7,276.4,0.3,31.263,877.84,,,,,,,
T,39.013522000,-95.490220000,1105.8,275.3,0.4,31.284,111.91,,,,,,,
T,39.013536000,-95.490663000,1108.7,274.8,0.2,31.308,125.98,,,,,,,
T,39.013541000,-95.490993000,1109.9,274.5,-0.1,31.325,93.79,,,,,,,
T,39.013545000,-95.491295000,1109.0,274.2,-0.8,31.342,85.83,,,,,,,
T,39.013554000,-95.491945000,1104.2,271.8,-1.7,31.377,184.73,,,,,,,
T,39.013621000,-95.495595000,1093.3,271.4,-1.9,31.573,1037.45,,,,,,,
T,39.013657000,-95.496049000,1083.3,271.7,-2.3,31.598,129.67,,,,,,,
T,39.013724000,-95.496463000,1080.0,272.5,-2.2,31.620,120.14,,,,,,,
T,39.013818000,-95.496802000,1072.5,273.7,-4.8,31.640,102.23,,,,,,,
T,39.013851000,-95.496970000,1072.8,274.4,-3.8,31.649,49.23,,,,,,,
T,39.013944000,-95.497171000,1070.7,284.8,-2.6,31.662,66.40,,,,,,,
T,39.014165000,-95.497650000,1064.4,292.2,-2.2,31.692,158.13,,,,,,,
T,39.014304000,-95.497893000,1068.0,297.6,-1.6,31.708,85.62,,,,,,,
T,39.014440000,-95.498097000,1062.9,301.7,-1.4,31.722,76.25,,,,,,,
T,39.014569000,-95.498272000,1065.5,305.4,-0.5,31.735,68.41,,,,,,,
T,39.014755000,-95.498481000,1063.8,308.5,-0.7,31.752,90.09,,,,,,,
T,39.014967000,-95.498699000,1062.5,314.5,0.4,31.771,98.99,,,,,,,
T,39.015097000,-95.498810000,1065.1,318.1,-1.8,31.782,56.89,,,,,,,
T,39.015341000,-95.499035000,1064.8,321.0,-0.7,31.803,109.48,,,,,,,
T,39.015734000,-95.499381000,1056.0,323.5,0.4,31.835,173.65,,,,,,,
T,39.016535000,-95.500102000,1058.2,324.7,0.5,31.903,356.49,,,,,,,
T,39.017100000,-95.500582000,1066.1,325.6,1.0,31.950,246.88,,,,,,,
T,39.017319000,-95.500737000,1069.5,326.0,2.3,31.967,91.12,,,,,,,
T,39.017521000,-95.500863000,1074.0,326.9,4.1,31.982,81.82,,,,,,,
T,39.017732000,-95.500973000,1075.6,328.2,4.9,31.998,82.96,,,,,,,
T,39.017958000,-95.501074000,1082.4,332.0,5.4,32.015,87.17,,,,,,,
T,39.017985000,-95.501082000,1083.3,336.3,5.9,32.017,10.09,,,,,,,
T,39.018040000,-95.501098000,1084.9,338.7,6.3,32.021,20.54,,,,,,,
T,39.018161000,-95.501149000,1088.7,340.9,4.6,32.029,46.39,,,,,,,
T,39.018283000,-95.501179000,1088.8,343.8,4.1,32.038,45.25,,,,,,,
T,39.018311000,-95.501186000,1088.5,346.2,2.7,32.040,10.39,,,,,,,
T,39.018317000,-95.501188000,1088.4,346.1,-2.5,32.040,2.26,,,,,,,
T,39.018344000,-95.501194000,1088.0,346.2,-1.9,32.042,9.98,,,,,,,
T,39.018512000,-95.501241000,1085.3,348.5,-0.8,32.054,62.63,,,,,,,
T,39.018617000,-95.501269000,1086.5,348.2,-0.3,32.061,39.06,,,,,,,
T,39.018723000,-95.501283000,1087.3,349.6,0.1,32.069,38.81,,,,,,,
T,39.018921000,-95.501281000,1087.8,353.2,1.3,32.082,72.12,,,,,,,
T,39.019056000,-95.501285000,1088.3,354.3,1.0,32.092,49.18,,,,,,,
T,39.019219000,-95.501289000,1088.8,357.0,0.9,32.103,59.38,,,,,,,
T,39.019312000,-95.501289000,1088.9,358.7,1.2,32.109,33.87,,,,,,,
T,39.019403000,-95.501296000,1089.5,359.1,1.1,32.116,33.20,,,,,,,
T,39.019703000,-95.501323000,1091.2,357.6,1.4,32.136,109.54,,,,,,,
T,39.021016000,-95.501320000,1096.0,359.2,1.5,32.227,478.23,,,,,,,
T,39.021284000,-95.501320000,1099.4,359.3,1.3,32.245,97.61,,,,,,,
T,39.021322000,-95.501320000,1099.8,359.3,-0.4,32.248,13.84,,,,,,,
T,39.021864000,-95.501321000,1100.9,359.5,0.2,32.286,197.41,,,,,,,
T,39.023562000,-95.501342000,1085.9,359.8,0.3,32.403,618.48,,,,,,,
T,39.024234000,-95.501354000,1098.5,359.5,-0.1,32.449,244.78,,,,,,,
T,39.024776000,-95.501366000,1103.2,359.4,-1.0,32.486,197.44,,,,,,,
T,39.025272000,-95.501361000,1098.6,359.5,-0.7,32.521,180.66,,,,,,,
T,39.025773000,-95.501369000,1086.1,359.5,-3.0,32.555,182.49,,,,,,,
T,39.025988000,-95.501377000,1080.2,359.4,-4.9,32.570,78.34,,,,,,,
T,39.026130000,-95.501384000,1078.1,359.3,-5.6,32.580,51.76,,,,,,,
T,39.026319000,-95.501399000,1075.7,359.0,-4.0,32.593,68.97,,,,,,,
T,39.026455000,-95.501420000,1074.5,357.8,-1.6,32.602,49.89,,,,,,,
T,39.026579000,-95.501449000,1074.4,355.6,0.2,32.611,45.91,,,,,,,
T,39.026704000,-95.501478000,1076.0,353.7,1.8,32.620,46.27,,,,,,,
T,39.026804000,-95.501516000,1078.6,351.3,2.5,32.627,37.99,,,,,,,
T,39.026888000,-95.501548000,1079.6,348.5,2.3,32.633,31.92,,,,,,,
T,39.027070000,-95.501637000,1080.3,344.7,1.8,32.646,70.95,,,,,,,
T,39.027153000,-95.501686000,1079.6,342.2,1.9,32.653,33.28,,,,,,,
T,39.027244000,-95.501740000,1079.8,339.3,1.7,32.660,36.52,,,,,,,
T,39.027413000,-95.501861000,1083.1,336.2,1.6,32.673,70.50,,,,,,,
T,39.027453000,-95.501900000,1083.6,334.2,1.6,32.677,18.30,,,,,,,
T,39.027667000,-95.502106000,1084.3,328.6,1.3,32.695,97.47,,,,,,,
T,39.028373000,-95.502788000,1088.3,324.9,0.8,32.756,321.97,,,,,,,
T,39.028516000,-95.502937000,1087.4,323.8,1.1,32.769,67.12,,,,,,,
T,39.028646000,-95.503091000,1087.9,322.2,1.0,32.781,64.47,,,,,,,
T,39.028766000,-95.503252000,1090.5,321.3,1.1,32.793,63.26,,,,,,,
T,39.028879000,-95.503421000,1090.1,319.9,0.5,32.805,63.24,,,,,,,
T,39.028985000,-95.503602000,1091.7,314.1,0.7,32.817,64.30,,,,,,,
T,39.029060000,-95.503752000,1089.1,310.7,1.2,32.827,50.62,,,,,,,
T,39.029162000,-95.503987000,1090.1,306.6,1.9,32.841,76.40,,,,,,,
T,39.029246000,-95.504224000,1094.6,302.4,1.7,32.855,73.95,,,,,,,
T,39.029289000,-95.504366000,1096.0,299.2,3.0,32.863,43.27,,,,,,,
T,39.029328000,-95.504511000,1096.6,295.9,3.3,32.872,43.57,,,,,,,
T,39.029361000,-95.504658000,1097.4,293.2,1.8,32.880,43.46,,,,,,,
T,39.029389000,-95.504807000,1098.4,289.6,0.1,32.888,43.54,,,,,,,
T,39.029412000,-95.504957000,1098.5,286.3,-0.9,32.896,43.43,,,,,,,
T,39.029442000,-95.505261000,1096.3,282.4,-4.9,32.913,87.05,,,,,,,
T,39.029449000,-95.505414000,1094.3,279.8,0.6,32.921,43.54,,,,,,,
T,39.029452000,-95.506334000,1074.2,274.0,0.7,32.970,261.36,,,,,,,
T,39.029444000,-95.508123000,1104.4,271.2,1.0,33.067,508.24,,,,,,,
T,39.029444000,-95.508142000,1104.6,270.7,0.0,33.068,5.40,,,,,,,
T,39.029443000,-95.508296000,1104.9,270.0,-0.4,33.076,43.75,,,,,,,
T,39.029440000,-95.510695000,1094.7,269.9,-2.8,33.205,681.53,,,,,,,
T,39.029437000,-95.513489000,1066.8,269.8,-2.9,33.355,793.75,,,,,,,
T,39.029436000,-95.515016000,1049.2,269.9,-2.5,33.438,433.80,,,,,,,
T,39.029435000,-95.516076000,1038.8,269.9,-2.0,33.495,301.14,,,,,,,
T,39.029426000,-95.519984000,1023.2,269.9,-1.6,33.705,1110.23,,,,,,,
T,39.029434000,-95.521391000,1034.6,270.0,-1.3,33.781,399.72,,,,,,,
T,39.029462000,-95.526044000,1010.7,270.2,-1.0,34.031,1321.91,,,,,,,
T,39.029467000,-95.526344000,1008.8,270.2,-0.9,34.047,85.25,,,,,,,
T,39.029467000,-95.526407000,1008.4,270.2,-1.9,34.050,17.90,,,,,,,
T,39.029470000,-95.526569000,1007.3,270.5,-2.0,34.059,46.04,,,,,,,
T,39.029498000,-95.526838000,1005.6,270.9,-1.6,34.074,77.10,,,,,,,
T,39.029537000,-95.527037000,1005.0,275.6,-1.5,34.085,58.29,,,,,,,
T,39.029585000,-95.527238000,1004.7,279.6,-1.8,34.096,59.72,,,,,,,
T,39.029648000,-95.527440000,1003.7,282.7,-1.4,34.108,61.80,,,,,,,
T,39.029722000,-95.527631000,1001.7,287.0,-1.2,34.119,60.59,,,,,,,
T,39.029798000,-95.527819000,1001.3,291.5,-1.9,34.131,60.16,,,,,,,
T,39.029853000,-95.527957000,1001.5,293.9,-1.8,34.139,44.03,,,,,,,
T,39.029985000,-95.528153000,998.9,299.4,-1.6,34.153,73.57,,,,,,,
T,39.030133000,-95.528352000,997.9,304.4,-1.2,34.168,78.11,,,,,,,
T,39.030289000,-95.528528000,996.5,309.1,-1.3,34.182,75.69,,,,,,,
T,39.030416000,-95.528648000,997.3,313.8,-0.9,34.193,57.46,,,,,,,
T,39.030594000,-95.528781000,996.6,319.2,-0.4,34.207,75.04,,,,,,,
T,39.030770000,-95.528909000,995.8,323.2,-0.5,34.221,73.70,,,,,,,
T,39.030926000,-95.528997000,996.7,327.7,-1.1,34.233,62.08,,,,,,,
T,39.031076000,-95.529071000,994.9,331.8,-0.4,34.244,58.54,,,,,,,
T,39.031270000,-95.529150000,993.4,335.5,0.4,34.258,74.14,,,,,,,
T,39.031472000,-95.529197000,995.3,339.8,0.6,34.272,74.78,,,,,,,
T,39.031677000,-95.529235000,997.2,344.4,1.4,34.287,75.44,,,,,,,
T,39.031833000,-95.529252000,998.5,347.7,1.2,34.297,57.02,,,,,,,
T,39.032002000,-95.529257000,999.6,351.1,0.4,34.309,61.57,,,,,,,
T,39.032585000,-95.529272000,999.4,355.9,-0.3,34.349,212.39,,,,,,,
T,39.032928000,-95.529305000,997.6,356.7,-0.8,34.373,125.28,,,,,,,
T,39.033200000,-95.529394000,995.7,355.4,-0.9,34.392,102.24,,,,,,,
T,39.033457000,-95.529510000,994.0,353.0,-1.2,34.411,99.24,,,,,,,
T,39.033617000,-95.529602000,994.2,350.6,-1.1,34.423,63.87,,,,,,,
T,39.033772000,-95.529706000,994.1,344.1,-0.7,34.435,63.72,,,,,,,
T,39.033923000,-95.529826000,993.3,337.9,-0.2,34.448,64.71,,,,,,,
T,39.034065000,-95.529956000,993.3,333.2,-0.9,34.460,63.55,,,,,,,
T,39.034324000,-95.530261000,993.3,326.1,-1.0,34.484,128.08,,,,,,,
T,39.034739000,-95.530749000,989.6,321.5,-1.2,34.523,205.10,,,,,,,
T,39.034871000,-95.530909000,989.1,319.6,-1.2,34.535,66.16,,,,,,,
T,39.035032000,-95.531104000,986.9,318.2,-1.8,34.550,80.67,,,,,,,
T,39.035142000,-95.531238000,986.9,317.2,-4.2,34.561,55.26,,,,,,,
T,39.035197000,-95.531305000,985.3,317.1,-2.7,34.566,27.63,,,,,,,
T,39.035973000,-95.532246000,963.5,316.7,-1.3,34.640,389.02,,,,,,,
T,39.036391000,-95.532782000,968.2,316.3,-1.3,34.681,215.32,,,,,,,
T,39.036668000,-95.533136000,976.2,316.0,-0.6,34.708,142.45,,,,,,,
T,39.036768000,-95.533257000,976.5,316.0,2.7,34.717,50.08,,,,,,,
T,39.037053000,-95.533601000,979.6,316.1,2.8,34.744,142.56,,,,,,,
T,39.037195000,-95.533781000,980.5,315.7,1.3,34.758,72.73,,,,,,,
T,39.037291000,-95.533902000,980.7,316.0,0.7,34.767,49.03,,,,,,,
T,39.037475000,-95.534117000,981.4,316.6,-0.4,34.784,90.67,,,,,,,
T,39.037684000,-95.534339000,979.5,317.5,-0.8,34.803,98.85,,,,,,,
T,39.038119000,-95.534768000,977.7,319.6,-0.9,34.841,199.88,,,,,,,
T,39.038345000,-95.534969000,976.1,321.3,-1.1,34.860,100.18,,,,,,,
T,39.038579000,-95.535155000,975.3,322.9,-1.0,34.879,100.28,,,,,,,
T,39.038818000,-95.535324000,974.7,325.1,-0.7,34.898,99.41,,,,,,,
T,39.038823000,-95.535327000,974.6,326.0,-0.5,34.898,2.01,,,,,,,
T,39.039503000,-95.535821000,973.4,329.4,-0.3,34.952,284.66,,,,,,,
T,39.040562000,-95.536528000,972.0,331.4,-0.5,35.034,434.86,,,,,,,
T,39.040637000,-95.536581000,972.8,331.7,-1.2,35.040,31.19,,,,,,,
T,39.040928000,-95.536787000,970.1,331.7,-1.8,35.063,121.07,,,,,,,
T,39.041646000,-95.537297000,960.8,331.5,-3.3,35.120,298.96,,,,,,,
T,39.041858000,-95.537473000,956.1,331.4,-3.9,35.137,91.99,,,,,,,
T,39.042060000,-95.537661000,950.8,329.6,-4.4,35.154,90.91,,,,,,,
T,39.042101000,-95.537704000,948.7,329.2,-5.8,35.158,19.29,,,,,,,
T,39.042255000,-95.537862000,944.9,327.8,-5.7,35.172,71.83,,,,,,,
T,39.042443000,-95.538075000,939.5,322.8,-5.9,35.189,91.37,,,,,,,
T,39.042528000,-95.538179000,938.0,320.7,-5.1,35.197,42.79,,,,,,,
T,39.042683000,-95.538382000,932.7,318.0,-4.7,35.212,80.70,,,,,,,
T,39.042829000,-95.538593000,929.9,316.5,-4.3,35.228,80.12,,,,,,,
T,39.042891000,-95.538682000,929.5,315.0,-4.5,35.234,33.90,,,,,,,
T,39.043086000,-95.538996000,924.5,312.0,-3.6,35.256,114.01,,,,,,,
T,39.043265000,-95.539319000,918.9,309.8,-4.0,35.277,112.55,,,,,,,
T,39.043432000,-95.539659000,916.4,307.1,-4.1,35.299,114.13,,,,,,,
T,39.043582000,-95.540005000,910.3,304.5,-4.0,35.320,112.44,,,,,,,
T,39.043657000,-95.540209000,908.1,302.9,-4.0,35.332,64.06,,,,,,,
T,39.043726000,-95.540412000,906.0,300.2,-4.8,35.344,62.90,,,,,,,
T,39.043791000,-95.540622000,902.1,297.5,-4.3,35.356,64.17,,,,,,,
T,39.043849000,-95.540830000,898.8,294.6,-3.9,35.368,62.74,,,,,,,
T,39.043902000,-95.541045000,896.6,291.6,-4.0,35.380,64.05,,,,,,,
T,39.043949000,-95.541258000,895.8,289.7,-2.9,35.392,62.87,,,,,,,
T,39.043953000,-95.541277000,895.7,288.7,-2.5,35.393,5.59,,,,,,,
T,39.043990000,-95.541474000,894.8,286.7,-2.3,35.404,57.55,,,,,,,
T,39.044069000,-95.541970000,890.5,284.0,-2.2,35.431,143.79,,,,,,,
T,39.044102000,-95.542255000,888.4,282.0,-1.8,35.447,81.84,,,,,,,
T,39.044124000,-95.542538000,887.7,280.0,-1.1,35.462,80.78,,,,,,,
T,39.044135000,-95.542823000,887.6,278.6,-0.9,35.477,81.05,,,,,,,
T,39.044149000,-95.543249000,889.1,276.6,0.7,35.500,121.10,,,,,,,
T,39.044180000,-95.544188000,885.0,273.7,1.9,35.551,266.94,,,,,,,
T,39.044181000,-95.544568000,892.8,272.5,2.3,35.571,107.93,,,,,,,
T,39.044183000,-95.545336000,903.0,271.6,1.4,35.613,218.14,,,,,,,
T,39.044185000,-95.545760000,907.2,271.3,2.5,35.635,120.43,,,,,,,
T,39.044190000,-95.547312000,905.7,270.7,3.6,35.719,440.82,,,,,,,
T,39.044191000,-95.547762000,910.4,270.2,3.7,35.743,127.81,,,,,,,
T,39.044211000,-95.549896000,947.9,270.4,3.6,35.858,606.16,,,,,,,
T,39.044216000,-95.550445000,956.4,270.5,5.1,35.887,155.94,,,,,,,
T,39.044220000,-95.550911000,959.4,270.5,5.1,35.912,132.37,,,,,,,
T,39.044221000,-95.550994000,959.4,270.6,-0.4,35.917,23.58,,,,,,,
T,39.044221000,-95.551124000,959.1,270.7,-0.6,35.924,36.92,,,,,,,
T,39.044236000,-95.553601000,944.1,270.5,-0.4,36.057,703.56,,,,,,,
T,39.044240000,-95.554473000,949.3,270.4,-1.4,36.104,247.68,,,,,,,
T,39.044245000,-95.555650000,954.4,270.4,-0.1,36.167,334.31,,,,,,,
T,39.044251000,-95.557205000,934.1,270.4,0.6,36.251,441.67,,,,,,,
T,39.044235000,-95.559783000,956.2,270.1,0.3,36.390,732.25,,,,,,,
T,39.044239000,-95.560195000,955.7,270.0,-0.2,36.412,117.03,,,,,,,
T,39.044248000,-95.561320000,954.2,270.1,0.7,36.472,319.55,,,,,,,
T,39.044279000,-95.564846000,949.9,270.3,-0.6,36.662,1001.55,,,,,,,
T,39.044311000,-95.565010000,950.1,270.6,-0.7,36.671,48.02,,,,,,,
T,39.044322000,-95.566420000,945.0,271.0,-1.5,36.747,400.50,,,,,,,
T,39.044321000,-95.566579000,943.7,270.9,-2.1,36.756,45.16,,,,,,,
T,39.044325000,-95.568875000,922.9,270.8,-1.7,36.879,652.13,,,,,,,
T,39.044268000,-95.569747000,920.6,269.8,-1.8,36.926,248.54,,,,,,,
T,39.044249000,-95.571080000,920.0,269.2,-1.6,36.998,378.68,,,,,,,
T,39.044244000,-95.571427000,919.9,268.9,-2.2,37.017,98.58,,,,,,,
T,39.044244000,-95.571735000,920.4,268.9,-2.7,37.033,87.48,,,,,,,
T,39.044241000,-95.575179000,883.6,269.0,-2.1,37.218,978.20,,,,,,,
T,39.044236000,-95.576191000,870.5,269.6,-0.5,37.273,287.44,,,,,,,
T,39.044230000,-95.577441000,881.2,269.8,-0.4,37.340,355.04,,,,,,,
T,39.044237000,-95.579838000,908.8,269.9,2.3,37.469,680.83,,,,,,,
T,39.044237000,-95.580380000,910.3,269.9,3.4,37.498,153.94,,,,,,,
T,39.044237000,-95.582140000,929.3,270.0,3.3,37.593,499.89,,,,,,,
T,39.044240000,-95.582912000,934.8,270.0,2.4,37.634,219.27,,,,,,,
T,39.044242000,-95.583417000,937.2,270.2,2.2,37.662,143.44,,,,,,,
T,39.044245000,-95.584373000,939.9,270.1,1.0,37.713,271.54,,,,,,,
T,39.044248000,-95.585356000,941.7,270.2,0.2,37.766,279.20,,,,,,,
T,39.044252000,-95.586317000,941.5,270.3,-0.7,37.818,272.96,,,,,,,
T,39.044255000,-95.587249000,937.7,270.3,-1.5,37.868,264.72,,,,,,,
T,39.044259000,-95.588314000,927.3,270.3,-3.0,37.925,302.50,,,,,,,
T,39.044261000,-95.588810000,920.6,270.3,-3.6,37.952,140.88,,,,,,,
T,39.044267000,-95.590602000,897.5,270.3,-1.8,38.048,508.99,,,,,,,
T,39.044273000,-95.592263000,880.0,270.3,-0.9,38.137,471.78,,,,,,,
T,39.044277000,-95.593370000,906.4,270.3,0.0,38.197,314.42,,,,,,,
T,39.044279000,-95.593997000,913.5,270.3,1.9,38.231,178.09,,,,,,,
T,39.044282000,-95.594882000,921.1,270.3,4.0,38.278,251.37,,,,,,,
T,39.044287000,-95.596187000,927.6,270.3,2.2,38.348,370.66,,,,,,,
T,39.044289000,-95.596644000,929.3,270.3,1.8,38.373,129.80,,,,,,,
T,39.044284000,-95.597574000,932.2,270.1,1.3,38.423,264.15,,,,,,,
T,39.044287000,-95.597972000,933.5,270.1,1.1,38.445,113.05,,,,,,,
T,39.044287000,-95.598679000,935.5,270.1,1.0,38.483,200.81,,,,,,,
T,39.044287000,-95.599041000,936.3,270.0,0.8,38.502,102.82,,,,,,,
T,39.044289000,-95.599354000,936.7,270.0,0.4,38.519,88.90,,,,,,,
T,39.044299000,-95.599646000,936.7,270.5,-0.2,38.535,83.02,,,,,,,
T,39.044300000,-95.600227000,935.9,270.4,-1.5,38.566,165.02,,,,,,,
T,39.044298000,-95.600811000,934.2,270.4,-1.5,38.597,165.88,,,,,,,
T,39.044305000,-95.604037000,915.0,270.3,-1.5,38.771,916.28,,,,,,,
T,39.044311000,-95.604336000,915.8,270.3,-1.2,38.787,84.95,,,,,,,
T,39.044318000,-95.604554000,916.3,270.3,-1.0,38.799,61.97,,,,,,,
T,39.044318000,-95.605246000,919.4,270.3,1.4,38.836,196.55,,,,,,,
T,39.044301000,-95.605517000,920.8,270.0,2.0,38.850,77.22,,,,,,,
T,39.044299000,-95.605558000,921.0,269.7,1.8,38.853,11.67,,,,,,,
T,39.044296000,-95.608241000,937.9,269.7,1.4,38.997,762.05,,,,,,,
T,39.044295000,-95.608999000,938.5,269.6,0.8,39.038,215.30,,,,,,,
T,39.044295000,-95.609618000,936.4,269.6,1.0,39.071,175.81,,,,,,,
T,39.044293000,-95.611200000,933.3,269.9,0.4,39.156,449.34,,,,,,,
T,39.044288000,-95.612288000,940.5,269.9,0.8,39.215,309.03,,,,,,,
T,39.044273000,-95.612555000,943.2,269.6,1.3,39.229,76.03,,,,,,,
T,39.044272000,-95.613093000,947.9,269.6,2.6,39.258,152.81,,,,,,,
T,39.044271000,-95.613356000,949.8,269.5,2.5,39.272,74.70,,,,,,,
T,39.044288000,-95.613534000,950.6,269.8,1.5,39.282,50.94,,,,,,,
T,39.044304000,-95.613706000,950.5,270.8,0.4,39.291,49.20,,,,,,,
T,39.044305000,-95.614144000,949.9,271.5,-0.5,39.315,124.41,,,,,,,
