type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,43.030073000,-112.437101000,4448.2,9.7,0.1,17.079,275.22,,,,,,,
T,43.030421000,-112.437015000,4448.2,10.1,0.0,17.103,128.91,,,,,,,
T,43.031380000,-112.436773000,4447.3,10.4,-0.0,17.171,355.47,,,,,,,
T,43.032434000,-112.436497000,4447.6,10.6,-0.1,17.245,391.19,,,,,,,
T,43.032785000,-112.436405000,4447.6,10.6,-0.2,17.270,130.28,,,,,,,
T,43.033457000,-112.436238000,4446.6,10.6,-0.2,17.317,248.97,,,,,,,
T,43.033834000,-112.436115000,4445.9,10.9,-0.2,17.343,141.29,,,,,,,
T,43.034527000,-112.435831000,4445.0,12.3,-0.2,17.393,263.75,,,,,,,
T,43.035606000,-112.435388000,4444.9,14.3,-0.1,17.471,410.72,,,,,,,
T,43.036120000,-112.435188000,4445.0,14.9,-0.0,17.508,194.82,,,,,,,
T,43.036607000,-112.434998000,4445.0,16.1,0.0,17.543,184.63,,,,,,,
T,43.036606000,-112.434640000,4445.4,21.3,0.2,17.561,95.72,,,,,,,
T,43.036606000,-112.434577000,4445.4,23.8,0.2,17.564,16.84,,,,,,,
T,43.036618000,-112.432029000,4447.0,67.6,0.3,17.693,681.26,,,,,,,
T,43.033845000,-112.432045000,4449.7,134.7,0.3,17.885,1010.71,,,,,,,
T,43.033022000,-112.432099000,4450.5,149.4,0.3,17.942,300.31,,,,,,,
T,43.032289000,-112.432232000,4451.6,157.8,0.3,17.993,269.52,,,,,,,
T,43.031958000,-112.432311000,4452.2,160.4,0.4,18.016,122.48,,,,,,,
T,43.031445000,-112.432388000,4452.2,182.9,0.5,18.052,188.11,,,,,,,
T,43.030127000,-112.432434000,4455.8,184.4,0.4,18.143,480.54,,,,,,,
T,43.029323000,-112.432462000,4457.9,184.1,0.1,18.198,293.14,,,,,,,
T,43.029354000,-112.433166000,4456.3,193.1,0.1,18.234,188.59,,,,,,,
T,43.029308000,-112.434088000,4454.1,206.1,-0.2,18.281,247.11,,,,,,,
T,43.029323000,-112.435838000,4453.5,229.9,-0.5,18.369,467.97,,,,,,,
T,43.028760000,-112.435863000,4453.3,241.4,-0.6,18.408,205.31,,,,,,,
T,43.028242000,-112.436071000,4451.4,247.7,-0.4,18.445,196.82,,,,,,,
T,43.027526000,-112.436500000,4448.2,233.1,-0.5,18.499,285.07,,,,,,,
T,43.026662000,-112.436891000,4448.2,217.8,-0.2,18.562,331.81,,,,,,,
T,43.026236000,-112.437035000,4448.2,195.8,-0.1,18.593,159.97,,,,,,,
T,43.022093000,-112.438098000,4448.2,193.8,0.2,18.884,1536.56,,,,,,,
T,43.021147000,-112.438367000,4448.7,193.3,0.2,18.950,352.22,,,,,,,
T,43.016733000,-112.439509000,4455.2,191.5,0.2,19.260,1637.54,,,,,,,
T,43.016322000,-112.439614000,4455.4,190.9,0.3,19.289,152.41,,,,,,,
T,43.014532000,-112.440084000,4456.7,190.8,0.3,19.415,664.42,,,,,,,
T,43.012544000,-112.440570000,4457.0,190.7,0.1,19.555,736.15,,,,,,,
T,43.012536000,-112.440817000,4457.0,191.8,0.1,19.567,66.13,,,,,,,
T,43.012566000,-112.441176000,4456.8,196.3,0.1,19.585,96.64,,,,,,,
T,43.012160000,-112.441296000,4457.0,196.5,0.1,19.614,151.42,,,,,,,
T,43.011191000,-112.441534000,4457.7,197.6,0.1,19.682,358.87,,,,,,,
T,43.010278000,-112.441765000,4458.2,201.1,0.2,19.746,338.46,,,,,,,
T,43.007595000,-112.442455000,4458.4,193.6,0.2,19.935,995.16,,,,,,,
T,43.006348000,-112.442776000,4460.7,190.7,0.2,20.022,462.54,,,,,,,
T,43.004363000,-112.443281000,4463.3,190.5,0.2,20.162,735.99,,,,,,,
T,43.000988000,-112.444152000,4465.4,190.6,0.3,20.399,1251.98,,,,,,,
T,43.000346000,-112.444321000,4466.0,190.7,0.4,20.444,238.32,,,,,,,
T,42.998537000,-112.444766000,4469.4,190.6,0.4,20.571,670.00,,,,,,,
T,42.997834000,-112.444941000,4472.7,190.5,0.5,20.620,260.47,,,,,,,
T,42.997033000,-112.445168000,4473.1,190.7,0.5,20.677,298.20,,,,,,,
T,42.996707000,-112.445254000,4473.3,190.7,0.4,20.699,121.03,,,,,,,
T,42.996272000,-112.445393000,4473.4,190.9,0.1,20.730,162.85,,,,,,,
T,42.996022000,-112.445490000,4473.3,191.9,0.0,20.748,94.74,,,,,,,
T,42.995630000,-112.445708000,4473.2,194.3,0.0,20.777,154.32,,,,,,,
T,42.994532000,-112.446410000,4473.3,200.0,0.0,20.861,442.08,,,,,,,
T,42.993194000,-112.447303000,4473.4,203.1,0.0,20.964,543.05,,,,,,,
T,42.993136000,-112.447332000,4473.4,204.3,0.0,20.968,22.52,,,,,,,
T,42.993083000,-112.447369000,4473.4,205.1,-0.1,20.972,21.71,,,,,,,
T,42.991538000,-112.448365000,4473.2,205.4,-0.3,21.090,622.99,,,,,,,
T,42.990164000,-112.449270000,4472.2,205.6,-0.3,21.196,556.26,,,,,,,
T,42.989131000,-112.449944000,4468.1,205.4,-0.3,21.275,417.47,,,,,,,
T,42.986265000,-112.451832000,4464.6,205.6,-0.3,21.495,1160.34,,,,,,,
T,42.985743000,-112.452160000,4463.8,205.5,-0.3,21.534,209.53,,,,,,,
T,42.982214000,-112.454479000,4463.4,205.6,-0.2,21.805,1428.11,,,,,,,
T,42.980833000,-112.455384000,4462.3,205.6,-0.2,21.911,558.57,,,,,,,
T,42.980563000,-112.455542000,4461.5,205.5,-0.1,21.931,107.11,,,,,,,
T,42.980050000,-112.455847000,4460.2,205.3,-0.2,21.969,204.01,,,,,,,
T,42.979334000,-112.456319000,4460.0,205.4,-0.3,22.024,289.93,,,,,,,
T,42.978599000,-112.456789000,4459.8,205.1,-0.2,22.080,295.95,,,,,,,
T,42.977377000,-112.457567000,4458.5,204.8,-0.1,22.174,491.65,,,,,,,
T,42.977255000,-112.457638000,4458.3,204.9,-0.1,22.183,48.36,,,,,,,
T,42.976732000,-112.457957000,4458.6,205.0,-0.2,22.222,208.87,,,,,,,
T,42.976626000,-112.458029000,4458.6,204.8,-0.1,22.230,43.17,,,,,,,
T,42.975519000,-112.458752000,4457.7,205.0,-0.1,22.315,447.47,,,,,,,
T,42.974946000,-112.459104000,4457.4,204.8,-0.2,22.359,229.11,,,,,,,
T,42.974925000,-112.459118000,4457.3,204.9,-0.2,22.360,8.52,,,,,,,
T,42.974859000,-112.459163000,4457.2,205.2,-0.2,22.365,26.90,,,,,,,
T,42.974818000,-112.459191000,4457.2,205.2,-0.2,22.368,16.72,,,,,,,
T,42.974003000,-112.459707000,4456.6,204.7,-0.2,22.430,327.58,,,,,,,
T,42.973729000,-112.459884000,4456.4,205.1,-0.1,22.451,110.53,,,,,,,
T,42.973018000,-112.460330000,4456.1,204.9,-0.1,22.505,285.31,,,,,,,
T,42.972736000,-112.460514000,4456.0,205.0,-0.0,22.527,113.97,,,,,,,
T,42.971391000,-112.461294000,4456.0,204.2,-0.0,22.628,532.82,,,,,,,
T,42.971188000,-112.461427000,4456.0,204.1,0.2,22.643,82.11,,,,,,,
T,42.970756000,-112.461691000,4456.2,204.0,0.2,22.676,172.58,,,,,,,
T,42.970238000,-112.462015000,4458.0,203.9,-0.3,22.716,207.76,,,,,,,
T,42.970189000,-112.462045000,4458.0,203.7,-0.3,22.719,19.58,,,,,,,
T,42.969786000,-112.462311000,4453.9,204.9,-0.4,22.750,163.23,,,,,,,
T,42.969326000,-112.462609000,4453.7,204.9,-0.8,22.785,185.66,,,,,,,
T,42.969071000,-112.462773000,4453.3,205.2,-0.5,22.805,102.79,,,,,,,
T,42.968529000,-112.463113000,4452.4,205.2,-0.0,22.846,217.50,,,,,,,
T,42.968014000,-112.463439000,4453.3,205.1,-0.1,22.885,207.00,,,,,,,
T,42.967176000,-112.463982000,4453.8,205.1,-0.1,22.949,338.25,,,,,,,
T,42.966470000,-112.464421000,4453.0,204.9,-0.0,23.003,282.88,,,,,,,
T,42.965968000,-112.464744000,4451.8,204.9,0.0,23.041,202.37,,,,,,,
T,42.965153000,-112.465275000,4451.8,205.1,0.1,23.104,329.30,,,,,,,
T,42.964439000,-112.465735000,4453.4,205.2,0.2,23.158,287.90,,,,,,,
T,42.963993000,-112.466011000,4454.8,205.0,0.5,23.192,178.56,,,,,,,
T,42.963993000,-112.466144000,4455.5,207.0,1.4,23.199,35.60,,,,,,,
T,42.963994000,-112.466197000,4455.8,208.3,2.2,23.201,14.19,,,,,,,
T,42.964000000,-112.466607000,4460.3,220.2,2.2,23.222,109.77,,,,,,,
T,42.964000000,-112.467023000,4463.3,245.0,1.6,23.243,111.35,,,,,,,
T,42.964001000,-112.467508000,4463.6,270.4,1.6,23.268,129.82,,,,,,,
T,42.964003000,-112.468160000,4464.3,270.4,0.9,23.301,174.53,,,,,,,
T,42.964004000,-112.468392000,4465.0,270.4,0.6,23.313,62.10,,,,,,,
T,42.964007000,-112.469094000,4466.0,270.2,0.7,23.348,187.91,,,,,,,
T,42.964003000,-112.469773000,4467.7,270.1,1.0,23.383,181.76,,,,,,,
T,42.963996000,-112.470507000,4469.3,269.9,0.9,23.420,196.49,,,,,,,
T,42.963998000,-112.471193000,4472.6,269.9,0.9,23.455,183.63,,,,,,,
T,42.964000000,-112.472069000,4473.6,269.9,0.8,23.499,234.49,,,,,,,
T,42.964001000,-112.472441000,4473.7,269.9,0.7,23.518,99.58,,,,,,,
T,42.964003000,-112.472608000,4473.7,270.0,0.3,23.526,44.71,,,,,,,
T,42.964006000,-112.473119000,4474.3,270.3,0.3,23.552,136.79,,,,,,,
T,42.964000000,-112.474004000,4475.1,270.1,0.3,23.597,236.91,,,,,,,
T,42.964001000,-112.474145000,4475.3,270.0,0.3,23.604,37.74,,,,,,,
T,42.963994000,-112.475462000,4476.3,269.8,0.2,23.671,352.54,,,,,,,
T,42.963991000,-112.476471000,4476.7,269.8,0.2,23.722,270.09,,,,,,,
T,42.963992000,-112.478823000,4477.8,269.8,0.2,23.841,629.58,,,,,,,
T,42.963985000,-112.479824000,4478.3,269.8,-0.2,23.892,267.96,,,,,,,
T,42.963981000,-112.480239000,4478.5,269.7,-0.5,23.913,111.10,,,,,,,
T,42.963984000,-112.481915000,4472.2,269.9,-2.7,23.998,448.63,,,,,,,
T,42.963986000,-112.482127000,4469.3,269.9,-3.1,24.009,56.75,,,,,,,
T,42.963987000,-112.483208000,4446.0,269.9,-2.8,24.064,289.36,,,,,,,
T,42.963979000,-112.483917000,4444.5,269.9,-1.5,24.100,189.81,,,,,,,
T,42.963979000,-112.484601000,4445.6,270.0,-1.9,24.134,183.09,,,,,,,
T,42.963977000,-112.485681000,4457.1,269.9,0.1,24.189,289.09,,,,,,,
T,42.963984000,-112.486303000,4448.4,270.0,-0.0,24.221,166.52,,,,,,,
T,42.963986000,-112.486382000,4447.1,270.0,-0.1,24.225,21.16,,,,,,,
T,42.963985000,-112.488127000,4444.4,270.1,-0.3,24.313,467.10,,,,,,,
T,42.963985000,-112.488152000,4444.4,270.1,1.6,24.314,6.69,,,,,,,
T,42.963984000,-112.490184000,4453.2,270.1,1.4,24.417,543.92,,,,,,,
T,42.963978000,-112.491257000,4469.3,269.9,1.5,24.472,287.23,,,,,,,
T,42.963974000,-112.492124000,4469.1,269.8,1.5,24.516,232.08,,,,,,,
T,42.963973000,-112.495032000,4472.3,269.9,1.3,24.663,778.41,,,,,,,
T,42.963973000,-112.495048000,4472.4,269.9,0.3,24.664,4.28,,,,,,,
T,42.963972000,-112.496233000,4473.5,269.8,0.1,24.724,317.20,,,,,,,
T,42.963586000,-112.496223000,4473.4,263.8,-0.4,24.751,140.71,,,,,,,
T,42.962723000,-112.496205000,4470.8,247.3,-0.5,24.810,314.58,,,,,,,
T,42.961859000,-112.496204000,4468.1,202.1,-0.7,24.870,314.91,,,,,,,
T,42.960909000,-112.496194000,4465.1,195.3,-0.6,24.935,346.26,,,,,,,
T,42.960143000,-112.496190000,4463.3,179.5,-0.3,24.988,279.19,,,,,,,
T,42.959354000,-112.496194000,4463.5,179.7,-0.2,25.043,287.57,,,,,,,
T,42.957706000,-112.496201000,4464.5,180.0,0.0,25.157,600.66,,,,,,,
T,42.957605000,-112.496201000,4464.6,180.0,0.2,25.164,36.81,,,,,,,
T,42.956751000,-112.496199000,4465.8,180.1,0.3,25.223,311.26,,,,,,,
T,42.955752000,-112.496195000,4467.1,180.0,0.4,25.291,364.11,,,,,,,
T,42.954985000,-112.496185000,4468.2,179.9,0.4,25.344,279.56,,,,,,,
T,42.954912000,-112.496184000,4468.3,179.7,0.4,25.349,26.61,,,,,,,
T,42.954564000,-112.496181000,4468.6,179.7,0.4,25.373,126.84,,,,,,,
T,42.953675000,-112.496183000,4469.9,179.8,0.4,25.435,324.02,,,,,,,
T,42.953547000,-112.496183000,4470.1,179.8,0.3,25.444,46.65,,,,,,,
T,42.950694000,-112.496217000,4473.7,180.3,0.3,25.641,1039.89,,,,,,,
T,42.949471000,-112.496244000,4473.8,180.5,0.1,25.725,445.81,,,,,,,
T,42.949068000,-112.496245000,4473.8,180.5,0.1,25.753,146.88,,,,,,,
T,42.942744000,-112.496256000,4473.8,180.3,0.0,26.189,2304.94,,,,,,,
T,42.942191000,-112.496254000,4473.8,180.3,-0.0,26.228,201.55,,,,,,,
T,42.940419000,-112.496263000,4473.7,180.2,-0.0,26.350,645.85,,,,,,,
T,42.940051000,-112.496267000,4473.7,180.1,-0.0,26.375,134.13,,,,,,,
T,42.938235000,-112.496272000,4473.7,180.1,0.0,26.501,661.89,,,,,,,
T,42.936382000,-112.496278000,4473.7,180.1,0.0,26.629,675.37,,,,,,,
T,42.935021000,-112.496222000,4473.8,179.8,-0.3,26.723,496.27,,,,,,,
T,42.934511000,-112.496264000,4473.7,180.0,0.0,26.758,186.22,,,,,,,
T,42.931384000,-112.496177000,4463.9,179.6,0.0,26.974,1139.95,,,,,,,
T,42.927788000,-112.496120000,4473.9,179.4,0.0,27.222,1310.73,,,,,,,
T,42.926114000,-112.496103000,4474.4,179.3,-0.0,27.338,610.14,,,,,,,
T,42.924930000,-112.496095000,4473.8,179.5,0.2,27.419,431.54,,,,,,,
T,42.924436000,-112.496112000,4473.2,179.4,-0.4,27.453,180.11,,,,,,,
T,42.922718000,-112.496100000,4470.0,179.6,-0.5,27.572,626.17,,,,,,,
T,42.920735000,-112.496051000,4464.9,179.6,-0.6,27.709,722.87,,,,,,,
T,42.920527000,-112.496043000,4464.4,179.5,-0.5,27.723,75.84,,,,,,,
T,42.920134000,-112.496031000,4463.8,179.4,-0.2,27.750,143.27,,,,,,,
T,42.919462000,-112.496019000,4463.6,179.2,0.0,27.797,244.95,,,,,,,
T,42.916830000,-112.495974000,4465.9,179.1,-0.0,27.978,959.37,,,,,,,
T,42.915702000,-112.495925000,4465.2,178.9,-0.1,28.056,411.33,,,,,,,
T,42.913239000,-112.495870000,4463.5,179.0,-0.6,28.226,897.82,,,,,,,
T,42.912531000,-112.495857000,4461.6,179.0,-0.5,28.275,258.07,,,,,,,
T,42.909488000,-112.495810000,4443.4,179.1,-0.9,28.485,1109.16,,,,,,,
T,42.906752000,-112.495741000,4447.5,179.0,-1.0,28.674,997.37,,,,,,,
T,42.905661000,-112.495711000,4433.4,179.1,-0.9,28.750,397.72,,,,,,,
T,42.904788000,-112.495710000,4433.7,179.2,-0.3,28.810,318.18,,,,,,,
T,42.904329000,-112.495709000,4433.7,179.2,-0.6,28.842,167.29,,,,,,,
T,42.903252000,-112.495708000,4435.6,179.3,0.0,28.916,392.54,,,,,,,
T,42.901785000,-112.495713000,4436.0,179.8,0.0,29.017,534.68,,,,,,,
T,42.900520000,-112.495725000,4433.7,180.1,0.2,29.104,461.07,,,,,,,
T,42.900178000,-112.495722000,4434.0,180.1,0.2,29.128,124.65,,,,,,,
T,42.897142000,-112.488292000,4441.0,142.9,0.1,29.559,2277.79,,,,,,,
T,42.896855000,-112.487574000,4441.0,137.0,0.1,29.601,219.00,,,,,,,
T,42.896527000,-112.486761000,4438.3,128.7,0.0,29.648,248.50,,,,,,,
T,42.896143000,-112.485798000,4435.5,121.0,-0.5,29.704,293.57,,,,,,,
T,42.895898000,-112.485206000,4435.2,119.1,-0.2,29.738,182.05,,,,,,,
T,42.895603000,-112.484471000,4435.6,118.8,-0.1,29.781,224.40,,,,,,,
T,42.894408000,-112.481529000,4437.0,118.9,0.2,29.951,900.70,,,,,,,
T,42.894245000,-112.481135000,4437.5,119.0,0.2,29.974,121.15,,,,,,,
T,42.894049000,-112.480702000,4438.1,119.3,0.2,30.000,136.26,,,,,,,
T,42.893875000,-112.480363000,4438.3,119.7,0.1,30.021,110.79,,,,,,,
T,42.893646000,-112.479923000,4438.2,120.4,0.1,30.048,144.46,,,,,,,
T,42.893332000,-112.479406000,4438.1,124.7,0.2,30.082,179.70,,,,,,,
T,42.893028000,-112.478961000,4438.4,127.4,0.1,30.113,162.78,,,,,,,
T,42.892685000,-112.478538000,4439.4,130.7,0.2,30.145,168.76,,,,,,,
T,42.892490000,-112.478403000,4439.1,134.0,0.3,30.160,79.75,,,,,,,
T,42.891758000,-112.477512000,4440.5,136.9,0.3,30.228,358.04,,,,,,,
T,42.891191000,-112.476809000,4441.1,138.4,0.2,30.281,279.64,,,,,,,
T,42.891090000,-112.476810000,4440.7,140.9,0.2,30.288,36.81,,,,,,,
T,42.890994000,-112.476726000,4440.6,141.9,0.0,30.296,41.61,,,,,,,
T,42.890891000,-112.476659000,4440.7,141.4,-0.2,30.304,41.61,,,,,,,
T,42.890797000,-112.476599000,4440.7,145.2,-0.0,30.311,37.85,,,,,,,
T,42.890690000,-112.476544000,4440.6,158.8,-0.0,30.319,41.69,,,,,,,
T,42.890564000,-112.476483000,4440.6,155.5,-0.1,30.328,48.75,,,,,,,
T,42.890394000,-112.476418000,4440.6,159.4,-0.3,30.340,64.36,,,,,,,
T,42.890267000,-112.476391000,4440.3,162.5,-0.3,30.349,46.85,,,,,,,
T,42.890121000,-112.476376000,4439.9,166.4,-0.5,30.359,53.36,,,,,,,
T,42.890006000,-112.476370000,4439.7,169.4,-0.9,30.367,41.94,,,,,,,
T,42.889892000,-112.476330000,4439.5,170.5,-1.0,30.375,42.91,,,,,,,
T,42.888567000,-112.476327000,4434.4,177.9,-1.0,30.467,482.92,,,,,,,
T,42.888261000,-112.476367000,4432.8,179.5,-1.0,30.488,112.04,,,,,,,
T,42.888033000,-112.476392000,4432.0,180.3,-1.1,30.504,83.37,,,,,,,
T,42.887814000,-112.476449000,4431.3,181.5,-1.0,30.519,81.27,,,,,,,
T,42.887623000,-112.476509000,4430.5,183.3,-1.6,30.533,71.45,,,,,,,
T,42.887443000,-112.476579000,4430.2,189.3,-1.4,30.546,68.23,,,,,,,
T,42.886356000,-112.476985000,4421.4,193.4,-1.3,30.623,410.85,,,,,,,
T,42.885897000,-112.477133000,4420.9,194.3,-1.2,30.656,171.93,,,,,,,
T,42.885633000,-112.477195000,4420.9,194.1,-0.8,30.674,97.64,,,,,,,
T,42.885427000,-112.477221000,4420.8,193.4,1.2,30.689,75.40,,,,,,,
T,42.885218000,-112.477238000,4423.8,192.2,2.7,30.703,76.31,,,,,,,
T,42.885033000,-112.477230000,4427.2,187.7,3.7,30.716,67.46,,,,,,,
T,42.884805000,-112.477196000,4431.6,182.4,4.4,30.732,83.60,,,,,,,
T,42.884573000,-112.477133000,4435.2,177.5,3.8,30.748,86.23,,,,,,,
T,42.884355000,-112.477044000,4438.3,173.1,3.2,30.764,82.96,,,,,,,
T,42.884077000,-112.476823000,4440.6,165.1,2.1,30.786,117.37,,,,,,,
T,42.883680000,-112.476508000,4444.2,158.6,-0.9,30.818,167.53,,,,,,,
T,42.883344000,-112.476140000,4444.6,152.1,-1.1,30.848,157.24,,,,,,,
T,42.881387000,-112.473591000,4420.9,140.8,-0.9,31.035,987.69,,,,,,,
T,42.881158000,-112.473303000,4421.1,139.4,-1.0,31.056,113.69,,,,,,,
T,42.880714000,-112.472761000,4426.3,138.5,-1.0,31.097,217.47,,,,,,,
T,42.880290000,-112.472300000,4426.7,137.7,0.6,31.135,197.86,,,,,,,
T,42.879834000,-112.471832000,4427.1,138.0,0.6,31.174,208.23,,,,,,,
T,42.879194000,-112.471319000,4427.0,142.8,0.3,31.226,270.77,,,,,,,
T,42.878238000,-112.470633000,4428.8,146.2,0.5,31.300,393.98,,,,,,,
T,42.878046000,-112.470496000,4430.3,148.1,0.6,31.315,79.03,,,,,,,
T,42.877744000,-112.470272000,4431.8,149.7,0.9,31.339,125.38,,,,,,,
T,42.877380000,-112.469944000,4432.8,150.6,1.4,31.369,159.16,,,,,,,
T,42.877064000,-112.469630000,4434.6,149.8,1.4,31.396,142.65,,,,,,,
T,42.876566000,-112.469075000,4439.2,145.7,1.6,31.440,234.69,,,,,,,
T,42.875044000,-112.467310000,4449.6,142.1,1.4,31.579,729.09,,,,,,,
T,42.874307000,-112.466450000,4457.2,140.8,1.3,31.646,353.98,,,,,,,
T,42.873537000,-112.465573000,4459.0,140.2,1.1,31.715,366.10,,,,,,,
T,42.872761000,-112.464764000,4460.8,140.3,0.8,31.782,356.41,,,,,,,
T,42.872019000,-112.463891000,4463.0,140.1,0.4,31.850,357.64,,,,,,,
T,42.871235000,-112.463005000,4463.6,140.4,0.3,31.921,371.57,,,,,,,
T,42.870493000,-112.462131000,4463.6,140.3,0.2,31.988,357.82,,,,,,,
T,42.869837000,-112.461293000,4463.6,139.7,0.0,32.050,328.08,,,,,,,
T,42.869763000,-112.461211000,4463.6,139.0,0.0,32.057,34.79,,,,,,,
T,42.869003000,-112.460351000,4463.6,139.3,0.0,32.125,360.39,,,,,,,
T,42.868615000,-112.459913000,4463.6,139.1,0.0,32.160,183.81,,,,,,,
T,42.868245000,-112.459501000,4463.6,139.4,0.0,32.193,174.31,,,,,,,
T,42.867490000,-112.458624000,4463.6,140.2,0.0,32.262,361.94,,,,,,,
T,42.867166000,-112.458244000,4463.6,140.1,0.0,32.291,155.96,,,,,,,
T,42.866746000,-112.457745000,4463.6,139.8,0.0,32.330,203.30,,,,,,,
T,42.865987000,-112.456859000,4463.6,139.6,0.0,32.399,364.62,,,,,,,
T,42.865448000,-112.456223000,4463.6,139.3,0.0,32.448,260.13,,,,,,,
T,42.865236000,-112.455981000,4463.6,139.3,0.0,32.467,100.90,,,,,,,
T,42.865032000,-112.455750000,4463.6,139.4,0.0,32.485,96.77,,,,,,,
T,42.864763000,-112.455447000,4463.6,139.7,0.0,32.510,127.33,,,,,,,
T,42.864487000,-112.455127000,4463.6,139.8,0.0,32.535,132.21,,,,,,,
T,42.864242000,-112.454856000,4463.6,140.3,0.0,32.556,115.12,,,,,,,
T,42.864145000,-112.454749000,4463.6,140.4,0.0,32.565,45.53,,,,,,,
T,42.864098000,-112.454697000,4463.6,140.4,0.0,32.569,22.09,,,,,,,
T,42.863711000,-112.454269000,4463.6,140.6,0.0,32.604,181.83,,,,,,,
T,42.863819000,-112.454098000,4463.6,131.5,0.0,32.615,60.43,,,,,,,
T,42.863940000,-112.453905000,4463.6,113.4,0.0,32.628,67.99,,,,,,,
T,42.864023000,-112.453774000,4463.6,99.7,0.0,32.637,46.35,,,,,,,
T,42.864355000,-112.453245000,4463.6,76.4,0.0,32.672,186.43,,,,,,,
T,42.864714000,-112.452673000,4463.6,49.4,0.0,32.710,201.59,,,,,,,
T,42.864753000,-112.452612000,4463.6,49.4,0.0,32.714,21.67,,,,,,,
