type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.958326080,-108.776220296,5437.1,204.0,3.6,23.885,98.40,,,,,,,
T,42.958275746,-108.776252101,5437.8,204.8,3.8,23.889,20.23,,,,,,,
T,42.957464756,-108.777017238,5452.5,210.0,3.7,23.957,359.62,,,,,,,
T,42.957273983,-108.777277910,5455.8,213.0,3.5,23.975,98.51,,,,,,,
T,42.957083209,-108.777538581,5458.7,215.9,3.3,23.994,98.51,,,,,,,
T,42.956892434,-108.777799250,5460.6,218.9,2.6,24.013,98.51,,,,,,,
T,42.956701659,-108.778059917,5462.6,220.0,2.5,24.031,98.51,,,,,,,
T,42.956518588,-108.778310055,5465.0,225.0,2.4,24.049,94.53,,,,,,,
T,42.956338360,-108.778584376,5468.1,225.6,2.3,24.068,98.53,,,,,,,
T,42.956158131,-108.778858696,5470.2,226.2,2.3,24.087,98.53,,,,,,,
T,42.955977902,-108.779133013,5471.8,226.9,2.3,24.105,98.53,,,,,,,
T,42.955797672,-108.779407330,5474.0,227.5,1.9,24.124,98.53,,,,,,,
T,42.955792329,-108.779415462,5474.1,228.1,1.7,24.124,2.92,,,,,,,
T,42.955808000,-108.779426000,5473.7,229.3,2.4,24.126,6.37,,,,,,,
T,42.955802000,-108.779444000,5473.8,230.3,2.1,24.127,5.29,,,,,,,
T,42.955386000,-108.780499000,5482.2,239.4,0.9,24.187,320.56,,,,,,,
T,42.953854000,-108.784948000,5507.9,244.4,1.1,24.436,1315.47,,,,,,,
T,42.953352000,-108.786373000,5493.3,244.4,1.1,24.517,423.11,,,,,,,
T,42.952048000,-108.790002000,5507.0,244.1,0.9,24.721,1081.60,,,,,,,
T,42.951640000,-108.791138000,5512.0,244.1,0.2,24.786,338.55,,,,,,,
T,42.951633000,-108.791162000,5512.0,244.3,1.3,24.787,6.91,,,,,,,
T,42.951634612,-108.791162935,5512.0,244.0,1.6,24.787,0.64,,,,,,,
T,42.951463958,-108.791448436,5513.7,243.1,1.5,24.806,98.55,,,,,,,
T,42.951293303,-108.791733935,5515.9,239.2,1.3,24.824,98.55,,,,,,,
T,42.951122647,-108.792019433,5516.5,231.3,1.4,24.843,98.55,,,,,,,
T,42.950975268,-108.792265987,5516.8,230.9,1.3,24.859,85.11,,,,,,,
T,42.950793354,-108.792538197,5518.7,230.1,1.0,24.878,98.53,,,,,,,
T,42.950611438,-108.792810406,5519.9,229.5,1.1,24.896,98.53,,,,,,,
T,42.950429523,-108.793082613,5520.7,228.8,1.5,24.915,98.53,,,,,,,
T,42.950410111,-108.793111660,5520.8,228.3,1.0,24.917,10.51,,,,,,,
T,42.949670016,-108.793865411,5526.2,221.9,-0.8,24.981,336.88,,,,,,,
T,42.949427250,-108.794026221,5525.2,218.6,-2.6,25.000,98.40,,,,,,,
T,42.949184483,-108.794187030,5515.0,215.2,-2.7,25.018,98.40,,,,,,,
T,42.948941717,-108.794347838,5504.3,211.9,-3.5,25.037,98.40,,,,,,,
T,42.948781890,-108.794453706,5501.9,211.1,-3.7,25.049,64.78,,,,,,,
T,42.947086341,-108.794913310,5492.0,196.5,-2.4,25.168,630.12,,,,,,,
T,42.947086000,-108.794882000,5492.1,195.0,-1.2,25.170,8.38,,,,,,,
T,42.945801000,-108.794879000,5484.7,188.5,-0.8,25.259,468.35,,,,,,,
T,42.944806000,-108.794892000,5485.5,185.5,-0.4,25.327,362.67,,,,,,,
T,42.944122000,-108.794888000,5487.5,183.9,-0.2,25.375,249.30,,,,,,,
T,42.943110000,-108.794891000,5485.9,179.8,0.3,25.444,368.85,,,,,,,
T,42.942575000,-108.794906000,5488.0,180.2,0.5,25.481,195.03,,,,,,,
T,42.942348000,-108.794951000,5489.1,180.9,0.5,25.497,83.61,,,,,,,
T,42.942186000,-108.795017000,5490.0,182.0,1.3,25.509,61.63,,,,,,,
T,42.942025000,-108.795118000,5491.0,184.6,1.4,25.521,64.61,,,,,,,
T,42.941877000,-108.795247000,5491.8,191.9,1.4,25.533,64.05,,,,,,,
T,42.941747000,-108.795384000,5492.6,202.9,1.3,25.545,59.92,,,,,,,
T,42.941640000,-108.795537000,5493.3,211.2,1.4,25.555,56.56,,,,,,,
T,42.941605000,-108.795598000,5493.6,216.2,1.0,25.559,20.73,,,,,,,
T,42.941434000,-108.795900000,5495.2,224.1,0.7,25.579,102.10,,,,,,,
T,42.941067000,-108.795641000,5495.6,199.6,0.5,25.607,150.67,,,,,,,
T,42.940593000,-108.795379000,5496.0,179.8,0.4,25.642,186.46,,,,,,,
T,42.940055000,-108.795149000,5496.6,169.8,0.4,25.681,205.53,,,,,,,
T,42.939563000,-108.795010000,5497.3,168.1,0.5,25.716,183.14,,,,,,,
T,42.939048000,-108.794934000,5498.5,163.5,0.9,25.752,188.80,,,,,,,
T,42.938178000,-108.794902000,5500.5,169.4,0.9,25.812,317.21,,,,,,,
T,42.928070000,-108.794860000,5535.5,178.3,0.9,26.510,3684.11,,,,,,,
T,42.920881000,-108.794872000,5562.8,179.4,0.8,27.006,2620.20,,,,,,,
T,42.917029000,-108.794875000,5569.3,179.7,0.8,27.272,1403.95,,,,,,,
T,42.910922000,-108.794872000,5582.1,179.9,0.7,27.693,2225.83,,,,,,,
T,42.910259000,-108.794888000,5582.4,180.0,0.8,27.739,241.68,,,,,,,
T,42.908599000,-108.794887000,5582.7,180.1,0.8,27.854,605.02,,,,,,,
T,42.906181000,-108.794898000,5604.2,180.1,0.9,28.021,881.30,,,,,,,
T,42.903326000,-108.794901000,5607.4,180.1,0.8,28.218,1040.57,,,,,,,
T,42.901910000,-108.794896000,5611.3,180.1,0.7,28.315,516.09,,,,,,,
T,42.900790000,-108.794902000,5610.9,180.1,0.0,28.393,408.21,,,,,,,
T,42.899555000,-108.794900000,5606.5,180.1,-0.3,28.478,450.12,,,,,,,
T,42.899387000,-108.794898000,5604.6,180.0,-0.7,28.490,61.23,,,,,,,
T,42.899209000,-108.794896000,5603.1,179.9,-0.7,28.502,64.88,,,,,,,
T,42.897464000,-108.794907000,5599.9,180.1,-0.6,28.622,636.01,,,,,,,
T,42.896295000,-108.794909000,5599.4,180.1,-0.4,28.703,426.07,,,,,,,
T,42.896080000,-108.794907000,5599.3,180.1,-0.4,28.718,78.36,,,,,,,
T,42.894155000,-108.794903000,5596.4,180.0,-0.5,28.851,701.61,,,,,,,
T,42.893580000,-108.794848000,5594.5,179.6,-0.7,28.891,210.09,,,,,,,
T,42.892973000,-108.794695000,5592.0,178.0,-0.8,28.933,225.00,,,,,,,
T,42.892236000,-108.794369000,5588.8,174.4,-1.5,28.987,282.46,,,,,,,
T,42.891957000,-108.794216000,5587.2,173.0,-2.1,29.007,109.64,,,,,,,
T,42.890112000,-108.793053000,5573.1,161.5,-2.3,29.148,741.17,,,,,,,
T,42.888379000,-108.791992000,5551.2,158.1,-2.5,29.279,692.68,,,,,,,
T,42.888143000,-108.791834000,5548.5,156.5,-2.4,29.297,95.87,,,,,,,
T,42.885399000,-108.790142000,5521.2,155.6,-2.3,29.505,1098.11,,,,,,,
T,42.884780000,-108.789738000,5518.6,155.4,-1.9,29.553,250.25,,,,,,,
T,42.882915000,-108.788571000,5506.8,155.5,-1.4,29.694,748.25,,,,,,,
T,42.882498000,-108.788300000,5506.7,155.3,-0.2,29.726,168.45,,,,,,,
T,42.880955000,-108.787341000,5508.8,155.4,0.2,29.843,618.34,,,,,,,
T,42.878373000,-108.785715000,5514.6,155.2,0.6,30.040,1037.09,,,,,,,
T,42.876480000,-108.784543000,5525.9,155.4,0.3,30.183,758.10,,,,,,,
T,42.874983000,-108.783592000,5525.2,155.3,0.0,30.297,602.23,,,,,,,
T,42.873498000,-108.782677000,5519.2,155.4,0.0,30.410,594.22,,,,,,,
T,42.869469000,-108.780132000,5510.7,155.3,-0.3,30.717,1619.20,,,,,,,
T,42.868079000,-108.779197000,5515.9,155.1,-0.2,30.824,565.23,,,,,,,
T,42.867249000,-108.778570000,5514.3,154.6,0.1,30.889,346.08,,,,,,,
T,42.866455000,-108.777921000,5519.1,154.0,2.3,30.953,337.67,,,,,,,
T,42.866043000,-108.777578000,5522.6,153.4,3.2,30.986,176.08,,,,,,,
T,42.864066000,-108.775836000,5564.4,149.8,3.0,31.149,858.68,,,,,,,
T,42.861818000,-108.773897000,5601.7,148.2,2.2,31.333,970.34,,,,,,,
T,42.861161000,-108.773254000,5594.0,147.4,1.3,31.389,295.06,,,,,,,
T,42.860592000,-108.772595000,5575.3,146.3,-1.0,31.440,272.45,,,,,,,
T,42.860006000,-108.771759000,5558.8,144.8,-5.2,31.499,309.61,,,,,,,
T,42.859608000,-108.771060000,5543.4,141.9,-4.8,31.544,237.00,,,,,,,
T,42.859154000,-108.770096000,5527.7,133.7,-4.2,31.602,306.91,,,,,,,
T,42.856882000,-108.764788000,5461.6,124.6,-4.0,31.914,1646.64,,,,,,,
T,42.855146000,-108.760697000,5418.5,122.0,-3.4,32.154,1266.38,,,,,,,
T,42.854870000,-108.760069000,5412.6,120.9,-3.1,32.191,196.16,,,,,,,
T,42.854178000,-108.758396000,5407.8,120.3,-2.4,32.288,514.66,,,,,,,
T,42.853376000,-108.756561000,5397.0,120.2,-1.7,32.397,572.34,,,,,,,
T,42.852668000,-108.754866000,5386.7,120.1,-1.6,32.496,522.67,,,,,,,
T,42.852256000,-108.754090000,5382.8,120.8,-1.8,32.544,256.62,,,,,,,
T,42.851660000,-108.753128000,5377.2,122.2,-1.7,32.608,337.25,,,,,,,
T,42.850989000,-108.752306000,5372.3,125.5,-1.5,32.671,329.24,,,,,,,
T,42.850547000,-108.751856000,5369.0,129.4,-1.6,32.709,201.28,,,,,,,
T,42.849700000,-108.751122000,5363.8,137.2,-1.3,32.778,366.12,,,,,,,
T,42.848800000,-108.750528000,5357.6,142.9,-0.8,32.847,364.65,,,,,,,
T,42.847699000,-108.749802000,5355.7,148.4,-0.7,32.932,446.02,,,,,,,
T,42.844027000,-108.747311000,5347.9,152.3,-0.4,33.215,1495.80,,,,,,,
T,42.842950000,-108.746580000,5346.0,153.0,-0.2,33.298,438.77,,,,,,,
T,42.841901000,-108.745868000,5350.6,153.7,-0.1,33.379,427.36,,,,,,,
T,42.841715000,-108.745755000,5351.6,153.7,0.4,33.393,74.26,,,,,,,
T,42.841637000,-108.745707000,5352.0,153.6,1.1,33.399,31.21,,,,,,,
T,42.841591000,-108.745840000,5352.2,156.1,1.1,33.406,39.42,,,,,,,
