type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,38.921304000,-94.509664000,1047.3,193.5,-0.2,15.460,424.49,,,,,,,
T,38.921077000,-94.509735000,1047.1,193.7,-0.5,15.476,85.11,,,,,,,
T,38.920923000,-94.509786000,1046.6,193.8,-1.1,15.487,57.94,,,,,,,
T,38.920306000,-94.509989000,1043.6,193.9,-2.0,15.531,232.03,,,,,,,
T,38.919584000,-94.510228000,1037.0,194.1,-2.2,15.582,271.62,,,,,,,
T,38.919080000,-94.510403000,1030.9,194.5,-2.4,15.618,190.20,,,,,,,
T,38.918912000,-94.510461000,1028.8,194.6,-2.9,15.630,63.38,,,,,,,
T,38.918778000,-94.510508000,1027.0,194.7,-3.3,15.640,50.60,,,,,,,
T,38.918646000,-94.510568000,1025.4,195.2,-3.3,15.649,51.02,,,,,,,
T,38.918548000,-94.510613000,1024.1,196.1,-3.2,15.657,37.92,,,,,,,
T,38.918312000,-94.510721000,1021.3,197.9,-2.7,15.674,91.28,,,,,,,
T,38.918242000,-94.510761000,1020.5,199.2,-2.2,15.679,27.92,,,,,,,
T,38.918094000,-94.510844000,1019.7,200.9,-0.5,15.690,58.85,,,,,,,
T,38.917903000,-94.510945000,1019.2,201.5,0.4,15.705,75.27,,,,,,,
T,38.917473000,-94.511221000,1021.8,203.8,0.7,15.738,175.20,,,,,,,
T,38.917366000,-94.511315000,1022.9,206.0,1.0,15.747,47.27,,,,,,,
T,38.917232000,-94.511433000,1023.4,207.4,0.6,15.758,59.24,,,,,,,
T,38.916932000,-94.511684000,1024.8,209.4,-0.2,15.783,130.54,,,,,,,
T,38.916593000,-94.511986000,1022.6,211.7,-1.1,15.811,150.43,,,,,,,
T,38.916312000,-94.512262000,1020.6,214.9,-1.7,15.836,129.00,,,,,,,
T,38.916002000,-94.512604000,1016.3,216.3,-2.3,15.864,149.06,,,,,,,
T,38.915797000,-94.512868000,1012.4,217.9,-2.6,15.884,105.91,,,,,,,
T,38.915752000,-94.512926000,1011.9,219.3,-3.0,15.888,23.26,,,,,,,
T,38.915625000,-94.513098000,1010.1,221.8,-3.0,15.901,67.34,,,,,,,
T,38.915540000,-94.513213000,1008.9,223.8,-1.2,15.910,45.05,,,,,,,
T,38.915446000,-94.513341000,1007.6,225.9,-0.7,15.919,49.99,,,,,,,
T,38.915103000,-94.513827000,1007.8,227.1,-0.1,15.954,186.36,,,,,,,
T,38.914998000,-94.513977000,1009.2,227.3,1.2,15.965,57.31,,,,,,,
T,38.914971000,-94.514015000,1009.7,227.5,1.3,15.968,14.62,,,,,,,
T,38.914554000,-94.514607000,1015.4,227.7,1.9,16.011,226.81,,,,,,,
T,38.914208000,-94.515113000,1016.3,228.1,1.9,16.047,191.34,,,,,,,
T,38.913609000,-94.515988000,1023.6,228.4,1.1,16.110,331.04,,,,,,,
T,38.913017000,-94.516854000,1029.6,228.5,0.6,16.172,327.44,,,,,,,
T,38.912487000,-94.517618000,1024.6,228.5,0.1,16.227,290.73,,,,,,,
T,38.911925000,-94.518427000,1023.4,228.5,-1.2,16.285,308.05,,,,,,,
T,38.911374000,-94.519222000,1017.4,228.4,-0.9,16.342,302.41,,,,,,,
T,38.910856000,-94.519968000,1005.6,228.4,-0.3,16.396,284.01,,,,,,,
T,38.910094000,-94.521078000,1014.8,228.4,-0.3,16.476,420.47,,,,,,,
T,38.909709000,-94.521639000,1019.5,228.4,0.2,16.516,212.48,,,,,,,
T,38.909397000,-94.522094000,1019.4,228.5,1.5,16.549,172.27,,,,,,,
T,38.909175000,-94.522423000,1020.2,228.6,0.8,16.572,123.71,,,,,,,
T,38.909125000,-94.522491000,1020.0,228.6,-0.3,16.577,26.57,,,,,,,
T,38.909001000,-94.522660000,1019.7,228.4,-0.5,16.590,65.97,,,,,,,
T,38.908953000,-94.522724000,1018.4,228.2,0.9,16.595,25.25,,,,,,,
T,38.908907000,-94.522787000,1018.1,227.7,1.0,16.599,24.54,,,,,,,
T,38.908647000,-94.523141000,1022.7,226.6,-0.4,16.625,138.26,,,,,,,
T,38.908413000,-94.523479000,1023.9,227.2,1.4,16.650,128.51,,,,,,,
T,38.907979000,-94.524139000,1017.3,228.4,1.5,16.696,245.48,,,,,,,
T,38.907852000,-94.524326000,1027.0,228.5,1.1,16.710,70.51,,,,,,,
T,38.907460000,-94.524891000,1029.9,228.5,1.4,16.750,215.03,,,,,,,
T,38.907389000,-94.524994000,1030.7,228.9,3.4,16.758,39.09,,,,,,,
T,38.907215000,-94.525245000,1033.0,228.9,1.7,16.776,95.49,,,,,,,
T,38.907106000,-94.525402000,1033.7,228.4,2.1,16.787,59.77,,,,,,,
T,38.907069000,-94.525456000,1034.2,228.3,2.2,16.791,20.44,,,,,,,
T,38.907014000,-94.525536000,1035.0,228.4,2.1,16.797,30.32,,,,,,,
T,38.906934000,-94.525652000,1036.2,228.4,2.3,16.805,44.03,,,,,,,
T,38.906805000,-94.525837000,1037.6,228.3,2.3,16.818,70.56,,,,,,,
T,38.906784000,-94.525868000,1037.9,228.4,0.9,16.821,11.68,,,,,,,
T,38.906717000,-94.525964000,1038.6,228.3,0.6,16.828,36.63,,,,,,,
T,38.906562000,-94.526188000,1037.3,228.3,-0.2,16.844,85.15,,,,,,,
T,38.906355000,-94.526486000,1038.1,228.3,-0.5,16.865,113.47,,,,,,,
T,38.906273000,-94.526605000,1037.0,228.3,-0.6,16.874,45.15,,,,,,,
T,38.906201000,-94.526709000,1036.4,228.3,-0.3,16.881,39.54,,,,,,,
T,38.906087000,-94.526873000,1036.4,228.3,-0.6,16.893,62.47,,,,,,,
T,38.905726000,-94.527395000,1035.9,228.3,-0.4,16.931,198.38,,,,,,,
T,38.905385000,-94.527886000,1034.9,228.3,-0.4,16.966,186.95,,,,,,,
T,38.905312000,-94.527991000,1034.7,228.3,-0.4,16.974,40.00,,,,,,,
T,38.905243000,-94.528089000,1034.3,228.3,0.2,16.981,37.54,,,,,,,
T,38.904785000,-94.528745000,1033.9,228.2,0.9,17.028,250.36,,,,,,,
T,38.904372000,-94.529338000,1037.7,228.2,1.0,17.071,226.07,,,,,,,
T,38.904198000,-94.529587000,1040.7,228.1,1.1,17.089,95.07,,,,,,,
T,38.904082000,-94.529753000,1041.3,228.1,1.8,17.101,63.38,,,,,,,
T,38.903944000,-94.529974000,1042.2,228.5,1.8,17.116,80.51,,,,,,,
T,38.903902000,-94.530033000,1042.6,228.6,1.7,17.120,22.71,,,,,,,
T,38.903506000,-94.530585000,1046.3,228.3,1.6,17.161,213.26,,,,,,,
T,38.903310000,-94.530859000,1048.9,228.1,1.6,17.181,105.72,,,,,,,
T,38.903199000,-94.531021000,1049.2,228.2,1.4,17.193,61.32,,,,,,,
T,38.903018000,-94.531285000,1050.1,227.8,0.9,17.211,99.95,,,,,,,
T,38.902865000,-94.531507000,1050.2,227.9,0.4,17.227,84.24,,,,,,,
T,38.902654000,-94.531813000,1050.5,228.3,0.3,17.249,116.15,,,,,,,
T,38.902555000,-94.531964000,1050.5,228.7,-0.1,17.260,56.10,,,,,,,
T,38.902513000,-94.532028000,1050.3,228.8,-0.1,17.265,23.79,,,,,,,
T,38.902409000,-94.532142000,1049.8,227.6,0.0,17.274,49.87,,,,,,,
T,38.902364000,-94.532191000,1050.1,226.7,-0.3,17.278,21.52,,,,,,,
T,38.902224000,-94.532312000,1050.5,222.1,0.0,17.290,61.53,,,,,,,
T,38.902076000,-94.532413000,1049.8,216.1,0.6,17.301,61.09,,,,,,,
T,38.901920000,-94.532494000,1050.3,211.4,0.6,17.313,61.32,,,,,,,
T,38.901759000,-94.532554000,1051.6,206.3,0.5,17.324,61.07,,,,,,,
T,38.901727000,-94.532561000,1051.6,204.3,0.9,17.327,11.82,,,,,,,
T,38.901602000,-94.532590000,1051.7,199.2,0.6,17.335,46.27,,,,,,,
T,38.901560000,-94.532593000,1051.6,195.2,-0.0,17.338,15.32,,,,,,,
T,38.901389000,-94.532605000,1051.6,189.2,-0.1,17.350,62.37,,,,,,,
T,38.901231000,-94.532619000,1051.5,185.5,-0.2,17.361,57.68,,,,,,,
T,38.901219000,-94.532620000,1051.4,185.2,-0.3,17.362,4.38,,,,,,,
T,38.901182000,-94.532623000,1051.3,183.5,-0.5,17.364,13.50,,,,,,,
T,38.901126000,-94.532628000,1051.2,183.6,-0.6,17.368,20.45,,,,,,,
T,38.900908000,-94.532646000,1050.7,183.8,-0.6,17.383,79.56,,,,,,,
T,38.900797000,-94.532656000,1050.5,183.8,-0.7,17.391,40.53,,,,,,,
T,38.900603000,-94.532672000,1050.1,183.8,-0.6,17.405,70.80,,,,,,,
T,38.900428000,-94.532687000,1049.5,183.8,-0.6,17.417,63.88,,,,,,,
T,38.900260000,-94.532700000,1049.1,183.7,-0.5,17.428,61.30,,,,,,,
T,38.900077000,-94.532715000,1049.0,183.7,-0.2,17.441,66.79,,,,,,,
T,38.900018000,-94.532720000,1049.1,183.7,0.0,17.445,21.54,,,,,,,
T,38.899794000,-94.532739000,1049.4,183.7,0.2,17.460,81.76,,,,,,,
T,38.899747000,-94.532743000,1049.5,183.7,0.1,17.464,17.16,,,,,,,
T,38.899711000,-94.532755000,1049.5,184.5,0.2,17.466,13.55,,,,,,,
T,38.899459000,-94.532838000,1049.2,188.8,0.1,17.484,94.77,,,,,,,
T,38.899191000,-94.533001000,1049.6,194.8,0.4,17.505,108.07,,,,,,,
T,38.899056000,-94.533117000,1049.6,201.7,0.5,17.516,59.23,,,,,,,
T,38.898936000,-94.533252000,1050.8,206.0,0.8,17.527,58.19,,,,,,,
T,38.898776000,-94.533473000,1051.6,210.9,1.1,17.543,85.75,,,,,,,
T,38.898734000,-94.533534000,1051.9,216.8,1.6,17.548,23.14,,,,,,,
T,38.898691000,-94.533626000,1052.5,224.2,1.2,17.553,30.51,,,,,,,
T,38.898631000,-94.533755000,1053.3,229.4,0.6,17.561,42.73,,,,,,,
T,38.898582000,-94.533861000,1053.4,233.2,0.0,17.568,35.05,,,,,,,
T,38.898521000,-94.534054000,1052.8,240.6,-0.6,17.579,59.25,,,,,,,
T,38.898483000,-94.534232000,1051.9,245.2,-1.4,17.589,52.52,,,,,,,
T,38.898448000,-94.534458000,1050.9,249.4,-1.9,17.602,65.57,,,,,,,
T,38.898435000,-94.534700000,1049.4,255.1,-2.2,17.615,69.04,,,,,,,
T,38.898448000,-94.534966000,1047.3,261.1,-2.3,17.629,75.86,,,,,,,
T,38.898456000,-94.535134000,1046.1,265.6,-2.7,17.638,47.90,,,,,,,
T,38.898459000,-94.535197000,1045.5,268.2,-3.0,17.642,17.96,,,,,,,
T,38.898463000,-94.535279000,1044.6,271.3,-3.6,17.646,23.38,,,,,,,
T,38.898483000,-94.535723000,1040.5,273.5,-3.3,17.670,126.58,,,,,,,
T,38.898526000,-94.536648000,1030.0,273.4,-2.6,17.720,263.73,,,,,,,
T,38.898564000,-94.537467000,1024.4,273.4,-0.7,17.764,233.51,,,,,,,
T,38.898586000,-94.537937000,1025.1,273.4,-0.8,17.789,134.01,,,,,,,
T,38.898609000,-94.538435000,1038.6,273.4,0.9,17.816,141.98,,,,,,,
T,38.898626000,-94.538808000,1033.5,273.4,2.5,17.837,106.34,,,,,,,
T,38.898641000,-94.539134000,1036.6,273.4,3.0,17.854,92.94,,,,,,,
T,38.898654000,-94.539433000,1038.6,273.4,0.5,17.870,85.23,,,,,,,
T,38.898665000,-94.539674000,1039.8,273.3,1.9,17.883,68.71,,,,,,,
T,38.898676000,-94.539919000,1040.8,273.3,0.0,17.897,69.85,,,,,,,
T,38.898682000,-94.540059000,1040.3,273.3,-1.9,17.904,39.91,,,,,,,
T,38.898707000,-94.540535000,1036.6,273.5,-2.9,17.930,135.78,,,,,,,
T,38.898675000,-94.541203000,1029.1,270.9,-3.6,17.966,190.48,,,,,,,
T,38.898628000,-94.541448000,1025.3,268.5,-3.5,17.979,71.80,,,,,,,
T,38.898558000,-94.541814000,1021.4,265.4,-3.2,18.000,107.24,,,,,,,
T,38.898522000,-94.541938000,1021.2,263.8,-1.4,18.007,37.65,,,,,,,
T,38.898398000,-94.542364000,1019.4,257.8,0.3,18.031,129.38,,,,,,,
T,38.898264000,-94.542633000,1023.0,249.7,1.8,18.049,90.79,,,,,,,
T,38.898179000,-94.542805000,1026.4,247.0,1.7,18.060,57.92,,,,,,,
T,38.898120000,-94.542908000,1027.7,242.8,3.0,18.066,36.35,,,,,,,
T,38.898001000,-94.543113000,1027.8,240.3,-1.3,18.080,72.68,,,,,,,
T,38.897908000,-94.543255000,1028.6,234.8,-1.5,18.090,52.73,,,,,,,
T,38.896826000,-94.544906000,1012.6,230.9,-1.4,18.206,613.28,,,,,,,
T,38.896347000,-94.545643000,1011.1,230.3,-1.5,18.258,272.83,,,,,,,
T,38.896017000,-94.546150000,1010.4,230.2,-1.8,18.294,187.80,,,,,,,
T,38.895848000,-94.546481000,1009.1,230.6,-1.1,18.315,112.54,,,,,,,
T,38.895708000,-94.546833000,1005.3,231.7,-0.8,18.336,112.42,,,,,,,
T,38.895581000,-94.547264000,1003.4,235.8,0.1,18.361,131.10,,,,,,,
T,38.895496000,-94.547712000,1005.6,242.1,1.2,18.386,131.22,,,,,,,
T,38.895457000,-94.548104000,1010.8,249.8,2.6,18.407,112.47,,,,,,,
T,38.895451000,-94.548500000,1016.1,255.8,3.2,18.429,112.73,,,,,,,
T,38.895459000,-94.549044000,1021.9,261.8,1.9,18.458,154.86,,,,,,,
T,38.895480000,-94.549466000,1023.9,266.6,0.8,18.481,120.36,,,,,,,
T,38.895559000,-94.551060000,1023.5,271.4,0.1,18.567,454.60,,,,,,,
T,38.895619000,-94.552493000,1021.3,272.7,-1.5,18.644,408.45,,,,,,,
T,38.895659000,-94.553210000,1017.5,273.2,-1.8,18.683,204.60,,,,,,,
T,38.895848000,-94.557185000,986.8,273.5,-2.3,18.898,1133.47,,,,,,,
T,38.895862000,-94.557641000,981.1,273.4,-2.8,18.922,129.89,,,,,,,
T,38.895866000,-94.557721000,980.0,273.4,-3.3,18.926,22.82,,,,,,,
T,38.895868000,-94.557764000,979.4,273.5,-4.7,18.929,12.26,,,,,,,
T,38.895929000,-94.559061000,961.8,273.4,-4.7,18.999,369.82,,,,,,,
T,38.895932000,-94.559130000,960.9,273.2,-3.7,19.003,19.67,,,,,,,
T,38.895943000,-94.559369000,957.9,273.4,-3.8,19.015,68.14,,,,,,,
T,38.896032000,-94.561267000,942.7,273.4,-3.8,19.118,541.19,,,,,,,
T,38.896053000,-94.561711000,936.4,273.4,-2.9,19.142,126.60,,,,,,,
T,38.896077000,-94.562208000,927.8,273.5,-2.7,19.169,141.73,,,,,,,
T,38.896207000,-94.566862000,896.7,272.6,-1.9,19.420,1325.48,,,,,,,
T,38.896241000,-94.568039000,891.7,272.5,-1.2,19.483,335.23,,,,,,,
T,38.896292000,-94.569857000,896.9,272.2,-0.9,19.581,517.78,,,,,,,
T,38.896339000,-94.571517000,903.1,272.1,0.2,19.671,472.78,,,,,,,
T,38.896350000,-94.572034000,903.8,272.0,-0.2,19.699,147.20,,,,,,,
T,38.896322000,-94.572440000,899.6,271.5,-1.6,19.721,116.01,,,,,,,
T,38.896257000,-94.572839000,888.8,270.2,-4.6,19.743,116.01,,,,,,,
T,38.896138000,-94.573272000,881.2,266.7,-6.9,19.767,130.64,,,,,,,
T,38.896029000,-94.573549000,875.8,258.9,-7.7,19.784,88.27,,,,,,,
T,38.895869000,-94.573880000,865.1,251.5,-6.9,19.805,110.78,,,,,,,
T,38.895725000,-94.574160000,857.8,246.0,-6.7,19.823,95.40,,,,,,,
T,38.895692000,-94.574223000,857.9,242.3,-6.2,19.827,21.59,,,,,,,
T,38.895378000,-94.574664000,848.8,235.0,-2.5,19.859,169.81,,,,,,,
T,38.895075000,-94.574984000,842.3,229.5,-1.3,19.887,143.09,,,,,,,
T,38.893925000,-94.575946000,841.5,219.6,-0.8,19.981,500.41,,,,,,,
T,38.893587000,-94.576180000,844.8,216.3,0.4,20.008,139.97,,,,,,,
T,38.893166000,-94.576369000,848.7,213.5,1.3,20.039,162.50,,,,,,,
T,38.892891000,-94.576430000,852.7,208.9,2.7,20.058,101.65,,,,,,,
T,38.892611000,-94.576495000,855.8,205.5,3.3,20.078,103.65,,,,,,,
T,38.892321000,-94.576517000,858.1,195.5,3.4,20.098,105.81,,,,,,,
T,38.890714000,-94.576636000,879.5,187.0,2.9,20.209,586.28,,,,,,,
T,38.890456000,-94.576699000,882.4,185.4,2.6,20.227,95.66,,,,,,,
T,38.890226000,-94.576807000,881.0,186.3,2.5,20.244,89.23,,,,,,,
T,38.890013000,-94.576960000,881.0,187.9,-0.0,20.260,88.97,,,,,,,
T,38.889947000,-94.577020000,880.0,189.4,-1.6,20.266,29.49,,,,,,,
T,38.889925000,-94.577061000,879.4,202.7,-1.1,20.269,14.16,,,,,,,
T,38.889883000,-94.577085000,878.6,207.7,-3.1,20.272,16.75,,,,,,,
T,38.889744000,-94.577251000,878.6,215.6,-4.3,20.285,69.25,,,,,,,
T,38.889639000,-94.577411000,875.1,223.2,-3.0,20.296,59.47,,,,,,,
T,38.889547000,-94.577583000,870.7,227.6,-3.7,20.308,59.33,,,,,,,
T,38.889427000,-94.577894000,870.4,232.5,-5.3,20.326,98.73,,,,,,,
T,38.889369000,-94.578126000,865.3,237.6,-5.5,20.339,69.34,,,,,,,
T,38.889337000,-94.578331000,860.1,244.2,-4.9,20.351,59.51,,,,,,,
T,38.889315000,-94.578366000,858.5,246.4,-7.2,20.353,12.79,,,,,,,
T,38.889327000,-94.578434000,857.9,251.6,-5.8,20.357,19.84,,,,,,,
T,38.889321000,-94.578608000,855.3,259.2,-2.8,20.366,49.58,,,,,,,
T,38.889336000,-94.578893000,852.4,266.8,-2.4,20.382,81.31,,,,,,,
T,38.889387000,-94.580222000,844.8,271.9,-1.8,20.453,378.75,,,,,,,
T,38.889425000,-94.581008000,840.1,273.1,-1.8,20.496,224.16,,,,,,,
T,38.889437000,-94.581369000,842.7,272.8,-1.5,20.515,102.85,,,,,,,
T,38.889458000,-94.582107000,837.7,272.9,-0.7,20.555,210.21,,,,,,,
T,38.889487000,-94.582826000,836.1,272.8,0.9,20.594,204.94,,,,,,,
T,38.889583000,-94.584135000,836.7,273.7,0.8,20.665,374.24,,,,,,,
T,38.889654000,-94.585690000,852.1,273.6,1.4,20.749,443.38,,,,,,,
T,38.889670000,-94.586035000,853.9,273.7,1.6,20.767,98.38,,,,,,,
T,38.889683000,-94.586275000,854.2,274.0,2.4,20.780,68.48,,,,,,,
T,38.889703000,-94.586609000,853.5,274.2,2.1,20.798,95.35,,,,,,,
T,38.889833000,-94.588870000,869.3,273.9,2.2,20.921,645.33,,,,,,,
T,38.889867000,-94.589456000,875.1,274.2,2.3,20.952,167.26,,,,,,,
T,38.889899000,-94.589905000,878.4,274.3,2.3,20.977,128.34,,,,,,,
T,38.889945000,-94.590542000,882.1,274.5,1.9,21.011,182.09,,,,,,,
T,38.890064000,-94.592213000,889.8,274.7,1.3,21.102,477.62,,,,,,,
T,38.890090000,-94.592571000,889.5,275.1,0.9,21.121,102.34,,,,,,,
T,38.890165000,-94.593816000,890.7,275.0,0.8,21.188,355.44,,,,,,,
T,38.890242000,-94.595086000,892.2,274.9,0.3,21.257,362.59,,,,,,,
T,38.890250000,-94.595220000,892.2,274.8,2.1,21.264,38.25,,,,,,,
T,38.890256000,-94.595367000,892.4,274.5,2.6,21.272,41.90,,,,,,,
T,38.890375000,-94.597610000,919.4,274.2,4.0,21.393,639.93,,,,,,,
T,38.890491000,-94.599829000,935.8,274.0,3.4,21.513,633.04,,,,,,,
T,38.890630000,-94.602460000,975.8,273.9,2.5,21.655,750.61,,,,,,,
T,38.890723000,-94.604028000,978.5,273.9,2.0,21.740,447.61,,,,,,,
T,38.890856000,-94.606573000,971.6,273.9,1.7,21.878,726.04,,,,,,,
T,38.890862000,-94.606672000,971.5,274.0,-0.2,21.883,28.26,,,,,,,
T,38.890892000,-94.607254000,972.3,274.0,-0.3,21.914,166.02,,,,,,,
T,38.890902000,-94.607450000,972.6,274.0,1.1,21.925,55.91,,,,,,,
T,38.890922000,-94.607835000,975.0,273.8,1.2,21.946,109.83,,,,,,,
T,38.890926000,-94.607910000,975.8,273.8,2.0,21.950,21.40,,,,,,,
T,38.890933000,-94.608038000,976.3,273.8,2.1,21.957,36.52,,,,,,,
T,38.888606000,-94.608043000,994.1,195.0,0.8,22.117,847.53,,,,,,,
T,38.888521000,-94.608043000,994.4,191.0,-0.1,22.123,30.96,,,,,,,
T,38.886586000,-94.608053000,987.7,182.2,-0.2,22.257,704.77,,,,,,,
T,38.884314000,-94.608085000,973.7,181.2,-1.4,22.413,827.55,,,,,,,
T,38.883961000,-94.608089000,970.0,180.3,-1.5,22.438,128.57,,,,,,,
T,38.883913000,-94.608090000,969.7,180.4,-1.8,22.441,17.48,,,,,,,
T,38.883730000,-94.608089000,968.6,180.4,-2.1,22.454,66.65,,,,,,,
T,38.883580000,-94.608092000,967.8,180.6,-1.3,22.464,54.64,,,,,,,
T,38.883468000,-94.608101000,967.2,180.8,-1.2,22.472,40.87,,,,,,,
T,38.883387000,-94.608116000,967.2,182.1,-0.7,22.477,29.81,,,,,,,
T,38.883346000,-94.608123000,967.2,182.6,0.0,22.480,15.07,,,,,,,
T,38.883211000,-94.608153000,967.4,185.5,0.6,22.490,49.91,,,,,,,
T,38.883089000,-94.608197000,967.8,189.5,0.3,22.498,46.17,,,,,,,
T,38.882991000,-94.608237000,968.3,192.5,-0.8,22.506,37.47,,,,,,,
T,38.882876000,-94.608292000,967.9,195.0,-2.1,22.514,44.72,,,,,,,
T,38.882738000,-94.608369000,965.5,197.5,-3.1,22.524,54.83,,,,,,,
T,38.882630000,-94.608443000,962.5,201.2,-4.0,22.533,44.62,,,,,,,
T,38.882564000,-94.608493000,961.2,203.7,-4.5,22.538,27.94,,,,,,,
T,38.882500000,-94.608541000,960.3,205.7,-4.3,22.543,27.02,,,,,,,
T,38.882413000,-94.608619000,959.1,208.8,-4.2,22.551,38.69,,,,,,,
T,38.882340000,-94.608698000,958.0,212.8,-4.2,22.557,34.82,,,,,,,
T,38.882224000,-94.608835000,954.8,216.9,-4.4,22.568,57.50,,,,,,,
T,38.882020000,-94.609122000,949.9,222.0,-4.7,22.589,110.43,,,,,,,
T,38.882009000,-94.609136000,949.5,223.3,-5.1,22.590,5.65,,,,,,,
T,38.881976000,-94.609180000,948.4,225.0,-5.0,22.593,17.36,,,,,,,
T,38.881916000,-94.609262000,946.6,226.0,-4.2,22.599,31.98,,,,,,,
T,38.880753000,-94.610929000,914.7,227.9,-3.9,22.720,636.11,,,,,,,
T,38.880627000,-94.611082000,918.1,227.6,-3.6,22.732,63.27,,,,,,,
T,38.880559000,-94.611164000,919.0,227.4,-3.1,22.738,34.03,,,,,,,
T,38.880503000,-94.611223000,919.8,227.2,4.4,22.743,26.42,,,,,,,
T,38.880421000,-94.611307000,921.7,226.8,3.7,22.751,38.26,,,,,,,
T,38.880340000,-94.611379000,923.4,220.3,3.2,22.757,35.92,,,,,,,
T,38.880262000,-94.611449000,924.4,218.1,3.1,22.764,34.70,,,,,,,
T,38.880163000,-94.611532000,924.7,215.9,2.6,22.772,43.11,,,,,,,
T,38.880056000,-94.611607000,925.9,213.8,2.1,22.781,44.44,,,,,,,
T,38.879960000,-94.611669000,926.9,211.4,1.6,22.788,39.17,,,,,,,
T,38.879855000,-94.611729000,927.6,209.3,2.2,22.796,41.88,,,,,,,
T,38.879745000,-94.611787000,927.9,207.0,2.1,22.804,43.33,,,,,,,
T,38.879631000,-94.611839000,929.3,204.2,1.8,22.812,44.08,,,,,,,
T,38.879524000,-94.611877000,930.3,201.6,1.1,22.820,40.44,,,,,,,
T,38.879425000,-94.611909000,930.6,199.3,0.4,22.827,37.19,,,,,,,
T,38.879293000,-94.611946000,930.0,196.7,-0.9,22.836,49.22,,,,,,,
T,38.879150000,-94.611973000,928.7,193.7,-1.5,22.846,52.65,,,,,,,
T,38.879015000,-94.611987000,927.3,190.6,-1.6,22.856,49.33,,,,,,,
T,38.878826000,-94.611995000,926.6,187.5,-1.2,22.869,68.87,,,,,,,
T,38.878695000,-94.611993000,926.4,185.1,-0.7,22.878,47.72,,,,,,,
T,38.878523000,-94.611927000,926.6,178.9,-0.0,22.890,65.40,,,,,,,
T,38.878389000,-94.611926000,926.9,177.2,2.4,22.899,48.81,,,,,,,
T,38.878277000,-94.611925000,927.3,176.3,2.7,22.907,40.79,,,,,,,
T,38.877098000,-94.611936000,942.0,178.5,3.4,22.989,429.42,,,,,,,
T,38.877008000,-94.611935000,943.3,178.5,3.5,22.995,32.78,,,,,,,
T,38.875754000,-94.611923000,960.8,179.9,3.6,23.081,456.74,,,,,,,
T,38.875659000,-94.611922000,962.0,179.9,2.6,23.088,34.60,,,,,,,
T,38.875087000,-94.611905000,969.2,179.7,2.5,23.127,208.39,,,,,,,
T,38.874214000,-94.611879000,969.6,179.1,0.7,23.188,318.05,,,,,,,
T,38.874117000,-94.611877000,969.1,179.1,-0.2,23.194,35.33,,,,,,,
T,38.873655000,-94.611882000,966.4,179.1,-2.1,23.226,168.27,,,,,,,
T,38.872883000,-94.611889000,960.4,179.5,-3.0,23.279,281.18,,,,,,,
T,38.871754000,-94.611900000,943.9,179.9,-4.7,23.357,411.21,,,,,,,
T,38.871640000,-94.611907000,941.8,180.5,-5.0,23.365,41.57,,,,,,,
T,38.869287000,-94.611961000,886.5,180.8,-5.5,23.527,857.14,,,,,,,
T,38.869197000,-94.611963000,885.0,180.8,-6.0,23.534,32.78,,,,,,,
T,38.869222272,-94.611920905,885.4,180.4,-5.7,23.536,15.11,,,,,,,
T,38.868952476,-94.611921244,881.6,180.3,-2.4,23.555,98.26,,,,,,,
T,38.868682680,-94.611921582,879.5,180.2,-1.7,23.574,98.26,,,,,,,
T,38.868412884,-94.611921921,878.2,178.0,-1.3,23.592,98.26,,,,,,,
T,38.868143088,-94.611922259,878.1,178.3,-0.0,23.611,98.26,,,,,,,
T,38.867873292,-94.611922597,879.3,180.1,1.0,23.630,98.26,,,,,,,
T,38.867603496,-94.611922936,881.5,180.1,1.8,23.648,98.26,,,,,,,
T,38.867333700,-94.611923274,884.5,180.1,2.2,23.667,98.26,,,,,,,
T,38.867063904,-94.611923613,887.1,180.1,3.0,23.685,98.26,,,,,,,
T,38.866794108,-94.611923951,889.1,180.1,3.4,23.704,98.26,,,,,,,
T,38.866524312,-94.611924290,893.9,180.1,2.8,23.723,98.26,,,,,,,
T,38.866254516,-94.611924628,898.2,180.1,0.8,23.741,98.26,,,,,,,
T,38.865984720,-94.611924966,898.0,180.1,-1.5,23.760,98.26,,,,,,,
T,38.865714924,-94.611925305,891.2,180.1,-3.4,23.778,98.26,,,,,,,
T,38.865445128,-94.611925643,881.8,180.1,-4.8,23.797,98.26,,,,,,,
T,38.865175332,-94.611925982,877.2,180.1,-5.0,23.816,98.26,,,,,,,
T,38.864905536,-94.611926320,874.6,180.1,-4.0,23.834,98.26,,,,,,,
T,38.864635740,-94.611926659,873.6,180.1,-2.3,23.853,98.26,,,,,,,
T,38.864365944,-94.611926997,871.6,180.1,-1.7,23.871,98.26,,,,,,,
T,38.864096148,-94.611927335,870.4,180.1,-1.6,23.890,98.26,,,,,,,
T,38.863826352,-94.611927674,868.9,180.1,-1.6,23.909,98.26,,,,,,,
T,38.863556556,-94.611928012,866.6,180.1,-1.3,23.927,98.26,,,,,,,
T,38.863286760,-94.611928351,865.7,180.1,-1.2,23.946,98.26,,,,,,,
T,38.863016964,-94.611928689,865.3,180.1,-1.2,23.965,98.26,,,,,,,
