type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.129199000,-109.407668000,6626.1,241.9,-0.1,73.806,217.76,,,,,,,
T,42.128873000,-109.408309000,6625.5,239.8,0.0,73.846,210.59,,,,,,,
T,42.128358000,-109.409244000,6624.4,237.1,-0.2,73.906,315.52,,,,,,,
T,42.127058000,-109.411417000,6625.4,233.9,-0.6,74.049,756.26,,,,,,,
T,42.126554000,-109.412277000,6622.4,233.0,-0.7,74.106,296.92,,,,,,,
T,42.124995000,-109.414882000,6610.2,231.8,-0.3,74.277,906.75,,,,,,,
T,42.124289000,-109.416069000,6606.8,231.5,-0.4,74.355,412.18,,,,,,,
T,42.122841000,-109.418509000,6613.2,231.2,-0.3,74.516,846.54,,,,,,,
T,42.122436000,-109.419176000,6614.2,231.2,0.2,74.560,233.51,,,,,,,
T,42.122036000,-109.419863000,6614.1,231.2,0.4,74.605,236.62,,,,,,,
T,42.121748000,-109.420392000,6613.7,231.5,-0.1,74.638,177.80,,,,,,,
T,42.121476000,-109.420927000,6613.4,232.0,-0.4,74.672,175.76,,,,,,,
T,42.120892000,-109.422198000,6611.7,234.5,-0.3,74.748,405.21,,,,,,,
T,42.119279000,-109.425673000,6606.6,236.8,-0.3,74.959,1111.03,,,,,,,
T,42.117686000,-109.429120000,6604.5,237.6,-0.3,75.167,1100.75,,,,,,,
T,42.117417000,-109.429704000,6603.7,237.9,-0.2,75.203,186.32,,,,,,,
T,42.117390000,-109.429762000,6603.5,238.1,-0.0,75.206,18.56,,,,,,,
T,42.116256000,-109.432224000,6604.0,238.1,-0.1,75.355,785.49,,,,,,,
T,42.115100000,-109.434733000,6605.4,238.1,-0.1,75.507,800.56,,,,,,,
T,42.112209000,-109.441012000,6600.7,238.2,-0.1,75.886,2003.15,,,,,,,
T,42.111757000,-109.441995000,6598.3,238.2,-0.2,75.945,313.49,,,,,,,
T,42.111041000,-109.443551000,6597.1,238.2,-0.3,76.039,496.33,,,,,,,
T,42.109645000,-109.446579000,6595.3,238.2,-0.2,76.222,966.39,,,,,,,
T,42.109106000,-109.447783000,6594.2,238.2,-0.1,76.295,381.21,,,,,,,
T,42.108807000,-109.448369000,6595.1,238.1,-0.1,76.331,192.76,,,,,,,
T,42.108668000,-109.448775000,6595.5,238.4,-0.0,76.354,121.26,,,,,,,
T,42.108610000,-109.449081000,6595.2,239.4,-0.7,76.370,85.68,,,,,,,
T,42.108565000,-109.449341000,6595.0,242.2,-3.4,76.384,72.43,,,,,,,
T,42.108501000,-109.449713000,6590.1,247.1,-2.8,76.404,103.60,,,,,,,
T,42.108306000,-109.450846000,6571.4,254.8,-0.9,76.463,315.55,,,,,,,
T,42.108142000,-109.451811000,6571.4,256.9,-0.6,76.514,268.60,,,,,,,
T,42.107930000,-109.453008000,6585.6,256.9,0.1,76.577,333.88,,,,,,,
T,42.107805000,-109.453573000,6588.4,256.4,2.1,76.608,159.94,,,,,,,
T,42.107665000,-109.454117000,6591.3,255.6,2.3,76.637,156.19,,,,,,,
T,42.107487000,-109.454736000,6594.0,254.2,1.2,76.671,180.06,,,,,,,
T,42.107288000,-109.455364000,6595.0,252.0,0.9,76.707,185.20,,,,,,,
T,42.107074000,-109.455935000,6595.7,248.5,0.6,76.739,173.47,,,,,,,
T,42.106840000,-109.456508000,6596.2,246.1,0.3,76.773,177.34,,,,,,,
T,42.106673000,-109.456875000,6596.3,244.1,0.2,76.795,116.71,,,,,,,
T,42.106503000,-109.457237000,6596.6,242.1,0.2,76.817,116.14,,,,,,,
T,42.106165000,-109.457875000,6596.8,238.9,0.1,76.857,212.48,,,,,,,
T,42.105980000,-109.458185000,6597.1,236.8,0.1,76.878,107.81,,,,,,,
T,42.105782000,-109.458503000,6597.0,234.4,0.2,76.899,112.49,,,,,,,
T,42.105365000,-109.459126000,6597.5,231.9,0.2,76.942,227.32,,,,,,,
T,42.105130000,-109.459450000,6597.8,230.1,0.2,76.965,122.74,,,,,,,
T,42.104869000,-109.459774000,6597.9,227.4,0.2,76.990,129.53,,,,,,,
T,42.104325000,-109.460402000,6598.4,224.8,0.1,77.039,261.43,,,,,,,
T,42.103835000,-109.460891000,6598.7,222.3,0.0,77.081,222.48,,,,,,,
T,42.103321000,-109.461357000,6598.2,219.0,-0.0,77.124,226.01,,,,,,,
T,42.103015000,-109.461599000,6597.9,217.0,-0.2,77.149,129.41,,,,,,,
T,42.102685000,-109.461846000,6597.5,215.1,-0.2,77.175,137.68,,,,,,,
T,42.101958000,-109.462349000,6596.3,211.4,-0.4,77.231,298.03,,,,,,,
T,42.100552000,-109.463320000,6595.5,208.8,-0.3,77.340,576.17,,,,,,,
T,42.099529000,-109.464033000,6592.5,207.6,-0.3,77.420,420.03,,,,,,,
T,42.096291000,-109.466299000,6588.5,207.4,-0.3,77.672,1330.64,,,,,,,
T,42.095282000,-109.467000000,6587.4,207.3,-0.3,77.750,414.01,,,,,,,
T,42.094776000,-109.467359000,6587.0,207.4,-0.2,77.790,208.56,,,,,,,
T,42.094271000,-109.467706000,6586.7,207.4,-0.1,77.829,206.73,,,,,,,
T,42.086740000,-109.472946000,6583.7,207.3,-0.1,78.415,3091.11,,,,,,,
T,42.084005000,-109.474847000,6583.2,207.3,-0.1,78.627,1122.35,,,,,,,
T,42.082663000,-109.475788000,6582.6,207.3,-0.1,78.732,551.75,,,,,,,
T,42.081979000,-109.476267000,6582.1,207.3,-0.1,78.785,281.14,,,,,,,
T,42.081636000,-109.476513000,6581.6,207.4,-0.3,78.812,141.72,,,,,,,
T,42.081311000,-109.476765000,6580.8,207.6,-0.5,78.838,136.77,,,,,,,
T,42.080609000,-109.477349000,6579.0,208.7,-0.6,78.895,300.97,,,,,,,
T,42.079660000,-109.478238000,6576.3,211.2,-0.6,78.974,421.72,,,,,,,
T,42.078612000,-109.479430000,6573.5,214.9,-0.6,79.069,500.58,,,,,,,
T,42.077868000,-109.480413000,6571.2,217.5,-0.5,79.141,380.43,,,,,,,
T,42.077341000,-109.481193000,6569.1,219.6,-0.5,79.195,285.88,,,,,,,
T,42.076351000,-109.482930000,6567.2,224.2,-0.5,79.308,593.76,,,,,,,
T,42.075858000,-109.483949000,6566.3,228.1,-0.4,79.370,329.87,,,,,,,
T,42.075643000,-109.484437000,6564.9,231.4,-0.3,79.400,153.92,,,,,,,
T,42.075430000,-109.484956000,6565.0,234.1,-0.2,79.430,160.87,,,,,,,
T,42.075080000,-109.485876000,6565.0,237.0,-0.1,79.483,280.46,,,,,,,
T,42.074732000,-109.486911000,6564.5,241.3,-0.1,79.542,308.29,,,,,,,
T,42.074438000,-109.487950000,6564.6,244.4,-0.2,79.599,301.75,,,,,,,
T,42.074206000,-109.488906000,6564.0,246.6,-0.2,79.650,272.98,,,,,,,
T,42.073998000,-109.489875000,6562.1,248.6,-0.2,79.702,273.79,,,,,,,
T,42.073904000,-109.490487000,6562.3,251.0,-0.1,79.734,169.66,,,,,,,
T,42.073802000,-109.491138000,6562.7,253.5,0.9,79.769,180.62,,,,,,,
T,42.073669000,-109.492274000,6563.6,256.5,0.5,79.828,312.22,,,,,,,
T,42.073582000,-109.493360000,6574.6,259.3,0.8,79.884,296.56,,,,,,,
T,42.073533000,-109.494211000,6567.6,261.8,0.4,79.928,231.74,,,,,,,
T,42.073524000,-109.498899000,6579.8,266.5,0.3,80.169,1272.83,,,,,,,
T,42.073502000,-109.504025000,6576.8,268.2,-0.0,80.432,1391.77,,,,,,,
T,42.073492000,-109.506590000,6573.5,269.1,-0.0,80.564,696.43,,,,,,,
T,42.073459000,-109.515511000,6572.0,269.6,-0.3,81.023,2422.15,,,,,,,
T,42.073452000,-109.516091000,6565.6,269.7,-0.3,81.053,157.49,,,,,,,
T,42.073433000,-109.516611000,6564.8,269.6,-0.2,81.080,141.35,,,,,,,
T,42.073407000,-109.517129000,6566.6,269.4,-0.1,81.106,140.96,,,,,,,
T,42.073359000,-109.517636000,6568.5,269.1,1.0,81.133,138.76,,,,,,,
T,42.073285000,-109.518253000,6571.5,265.1,1.3,81.165,169.68,,,,,,,
T,42.073175000,-109.518967000,6573.5,262.6,1.5,81.202,197.96,,,,,,,
T,42.073065000,-109.519479000,6575.0,260.2,1.5,81.230,144.68,,,,,,,
T,42.072949000,-109.520036000,6578.9,258.0,1.4,81.259,157.03,,,,,,,
T,42.072726000,-109.520869000,6582.1,255.2,1.6,81.305,240.32,,,,,,,
T,42.072560000,-109.521450000,6584.2,253.0,1.8,81.337,168.95,,,,,,,
T,42.072160000,-109.522490000,6590.4,248.8,1.7,81.397,317.78,,,,,,,
T,42.072114000,-109.522590000,6591.4,247.6,1.7,81.403,31.91,,,,,,,
T,42.071891000,-109.523061000,6594.6,244.8,1.8,81.432,151.52,,,,,,,
T,42.071627000,-109.523598000,6596.5,241.5,1.6,81.465,174.68,,,,,,,
T,42.071285000,-109.524262000,6600.5,238.6,1.5,81.506,219.17,,,,,,,
T,42.070960000,-109.524820000,6602.9,235.2,0.7,81.543,192.31,,,,,,,
T,42.070611000,-109.525327000,6604.9,233.5,0.6,81.578,187.42,,,,,,,
T,42.069097000,-109.527303000,6604.8,228.4,0.1,81.724,769.59,,,,,,,
T,42.069070000,-109.527340000,6604.8,227.4,-0.2,81.727,14.06,,,,,,,
T,42.068247000,-109.528427000,6602.7,225.5,-0.4,81.806,420.79,,,,,,,
T,42.067967000,-109.528797000,6600.4,224.6,-1.2,81.834,143.20,,,,,,,
T,42.067867000,-109.528929000,6599.4,224.3,-1.2,81.843,51.11,,,,,,,
T,42.067450000,-109.529480000,6594.5,224.5,-0.6,81.884,213.25,,,,,,,
T,42.067428000,-109.529507000,6594.3,224.4,-0.3,81.886,10.86,,,,,,,
T,42.065790000,-109.531620000,6594.6,224.0,-0.3,82.043,827.95,,,,,,,
T,42.065281000,-109.532279000,6595.7,223.9,0.2,82.091,257.74,,,,,,,
T,42.065245000,-109.532325000,6595.9,223.9,0.6,82.095,18.11,,,,,,,
T,42.065140000,-109.532460000,6596.7,223.8,-0.5,82.105,52.99,,,,,,,
T,42.064320000,-109.533526000,6603.6,223.8,-0.6,82.184,416.04,,,,,,,
T,42.061549000,-109.537133000,6584.7,224.0,-1.0,82.450,1406.80,,,,,,,
T,42.061460000,-109.537250000,6584.5,224.0,-0.4,82.459,45.40,,,,,,,
T,42.060624000,-109.538335000,6573.3,224.0,-0.6,82.539,423.83,,,,,,,
T,42.058501000,-109.541087000,6581.9,224.0,-0.1,82.743,1075.68,,,,,,,
T,42.057050000,-109.542970000,6580.5,224.0,-0.0,82.882,735.60,,,,,,,
T,42.054290000,-109.546560000,6582.1,224.0,0.3,83.147,1400.79,,,,,,,
T,42.053743000,-109.547316000,6583.3,224.1,0.1,83.201,286.17,,,,,,,
T,42.053308000,-109.548013000,6583.8,224.5,0.1,83.248,246.91,,,,,,,
T,42.052810000,-109.548930000,6583.6,225.7,0.0,83.307,308.16,,,,,,,
T,42.052466000,-109.549569000,6583.2,226.9,-0.1,83.347,214.09,,,,,,,
T,42.052090000,-109.550270000,6582.5,231.4,-0.2,83.392,234.57,,,,,,,
T,42.051310000,-109.551750000,6582.1,233.5,-0.2,83.485,492.31,,,,,,,
T,42.050772000,-109.552602000,6581.4,233.3,-0.2,83.542,303.29,,,,,,,
T,42.050697000,-109.552721000,6581.4,233.1,-0.1,83.550,42.33,,,,,,,
T,42.050660000,-109.552780000,6581.5,232.9,-0.1,83.554,20.94,,,,,,,
T,42.050529000,-109.552971000,6581.6,232.1,-0.1,83.568,70.50,,,,,,,
T,42.049910000,-109.553880000,6581.1,228.5,-0.2,83.631,334.42,,,,,,,
T,42.049764000,-109.554055000,6581.0,226.9,-0.2,83.644,71.34,,,,,,,
T,42.049483000,-109.554397000,6580.2,225.7,-0.3,83.671,138.26,,,,,,,
T,42.049340000,-109.554570000,6579.8,225.2,-0.5,83.684,70.17,,,,,,,
T,42.049130000,-109.554830000,6579.1,224.6,-0.8,83.704,104.13,,,,,,,
T,42.049062000,-109.554904000,6578.9,221.9,-0.9,83.710,31.91,,,,,,,
T,42.047900000,-109.556190000,6574.2,220.4,-1.9,83.814,548.93,,,,,,,
T,42.047734000,-109.556369000,6572.8,219.9,0.0,83.828,77.61,,,,,,,
T,42.047287000,-109.556853000,6561.2,219.5,0.7,83.868,209.33,,,,,,,
T,42.046265000,-109.557957000,6579.3,219.0,0.9,83.959,478.15,,,,,,,
T,42.043200000,-109.561273000,6597.7,218.9,0.9,84.230,1434.87,,,,,,,
T,42.042760000,-109.561750000,6595.9,218.8,1.4,84.269,206.15,,,,,,,
T,42.042294000,-109.562250000,6594.5,218.8,0.8,84.310,217.45,,,,,,,
T,42.042177000,-109.562376000,6594.6,218.8,-0.3,84.321,54.67,,,,,,,
T,42.042048000,-109.562513000,6594.6,218.7,-0.0,84.332,59.96,,,,,,,
T,42.041670000,-109.562920000,6595.6,218.6,0.6,84.366,176.63,,,,,,,
T,42.041662000,-109.562927000,6595.7,218.5,1.4,84.366,3.48,,,,,,,
T,42.041529000,-109.563061000,6596.6,218.2,1.6,84.378,60.61,,,,,,,
T,42.040680000,-109.563910000,6604.4,217.3,0.3,84.451,385.89,,,,,,,
T,42.040675000,-109.563914000,6604.4,217.2,-0.8,84.451,2.12,,,,,,,
T,42.039540000,-109.564950000,6598.3,215.3,-2.2,84.546,500.28,,,,,,,
T,42.038305000,-109.565989000,6583.3,214.1,-3.0,84.647,531.24,,,,,,,
T,42.036925000,-109.567026000,6552.3,212.6,-1.3,84.756,576.42,,,,,,,
T,42.036740000,-109.567179000,6554.2,211.6,-1.0,84.771,79.20,,,,,,,
T,42.035304000,-109.568259000,6573.6,211.0,-0.4,84.884,599.94,,,,,,,
T,42.032930000,-109.570029000,6570.2,209.7,1.0,85.072,989.78,,,,,,,
T,42.031732000,-109.570939000,6572.8,209.2,1.2,85.167,501.71,,,,,,,
T,42.031131000,-109.571414000,6576.4,209.4,0.6,85.215,254.21,,,,,,,
T,42.030572000,-109.571907000,6584.0,209.7,1.4,85.261,243.80,,,,,,,
T,42.030075000,-109.572389000,6587.4,210.4,1.7,85.304,223.50,,,,,,,
T,42.029466000,-109.573029000,6590.9,212.8,1.6,85.357,281.94,,,,,,,
T,42.028988000,-109.573585000,6593.8,215.6,1.5,85.401,230.57,,,,,,,
T,42.028369000,-109.574374000,6597.2,218.5,1.5,85.460,311.19,,,,,,,
T,42.028058000,-109.574809000,6601.9,220.6,1.4,85.491,163.75,,,,,,,
T,42.027502000,-109.575648000,6607.1,223.3,0.9,85.548,304.99,,,,,,,
T,42.026917000,-109.576562000,6609.7,225.8,0.6,85.610,327.29,,,,,,,
T,42.026298000,-109.577545000,6606.6,227.6,0.6,85.677,349.60,,,,,,,
T,42.025871000,-109.578220000,6605.7,228.8,-0.1,85.722,240.52,,,,,,,
T,42.024524000,-109.580399000,6614.9,229.6,-0.7,85.868,769.08,,,,,,,
T,42.022679000,-109.583276000,6604.9,229.6,-0.6,86.063,1031.10,,,,,,,
T,42.020863000,-109.586179000,6586.0,229.7,-0.8,86.258,1029.66,,,,,,,
T,42.019953000,-109.587591000,6585.4,229.6,-1.5,86.354,507.14,,,,,,,
T,42.019057000,-109.589024000,6573.1,229.7,-1.8,86.450,508.18,,,,,,,
T,42.018586000,-109.589760000,6566.3,229.5,-2.5,86.500,263.55,,,,,,,
T,42.018129000,-109.590447000,6558.3,229.5,-4.1,86.548,250.17,,,,,,,
T,42.017626000,-109.591122000,6540.7,228.6,-5.6,86.597,259.32,,,,,,,
T,42.017098000,-109.591789000,6522.8,227.5,-5.4,86.647,264.34,,,,,,,
T,42.016431000,-109.592522000,6497.4,224.7,-3.8,86.706,314.26,,,,,,,
T,42.016043000,-109.592914000,6497.9,222.7,-0.3,86.740,177.03,,,,,,,
T,42.015461000,-109.593461000,6509.9,220.0,1.3,86.789,258.99,,,,,,,
T,42.014091000,-109.594741000,6535.0,217.3,3.7,86.904,608.48,,,,,,,
T,42.013432000,-109.595421000,6544.0,216.4,3.7,86.962,303.02,,,,,,,
T,42.012810000,-109.596131000,6558.0,216.5,2.9,87.018,297.67,,,,,,,
T,42.012009000,-109.597133000,6566.3,217.9,2.2,87.094,399.19,,,,,,,
T,42.011304000,-109.598185000,6567.4,220.2,1.7,87.166,384.37,,,,,,,
T,42.011215000,-109.598342000,6567.2,222.9,0.7,87.176,53.60,,,,,,,
T,42.010884000,-109.598880000,6566.8,225.2,-0.3,87.212,189.55,,,,,,,
T,42.010547000,-109.599489000,6566.3,227.8,-2.5,87.251,206.10,,,,,,,
T,42.009933000,-109.600692000,6562.5,231.9,-0.8,87.326,396.18,,,,,,,
T,42.008828000,-109.603029000,6527.2,235.5,-0.4,87.469,752.04,,,,,,,
T,42.007948000,-109.604827000,6550.0,235.9,0.6,87.580,584.50,,,,,,,
T,42.007523000,-109.605696000,6557.3,236.4,0.5,87.633,282.43,,,,,,,
T,42.005852000,-109.609191000,6585.8,236.9,1.4,87.847,1128.33,,,,,,,
T,42.003691000,-109.613646000,6583.1,237.0,0.7,88.120,1444.42,,,,,,,
T,42.002566000,-109.616028000,6584.2,237.0,0.5,88.265,766.33,,,,,,,
T,41.999955000,-109.621423000,6585.1,237.1,-0.3,88.597,1748.08,,,,,,,
T,41.998254000,-109.625019000,6587.8,237.2,-0.4,88.816,1157.45,,,,,,,
T,41.997407000,-109.626752000,6570.1,237.1,-0.2,88.922,563.19,,,,,,,
T,41.995977000,-109.629713000,6563.5,237.1,0.2,89.104,958.87,,,,,,,
T,41.994761000,-109.632055000,6576.4,236.8,0.2,89.251,775.68,,,,,,,
T,41.993813000,-109.633652000,6594.8,236.0,0.7,89.356,554.81,,,,,,,
T,41.992987000,-109.634960000,6595.1,234.5,0.9,89.444,465.88,,,,,,,
T,41.992185000,-109.636107000,6593.3,233.1,0.4,89.525,427.37,,,,,,,
T,41.991296000,-109.637262000,6588.6,230.2,-1.3,89.611,451.16,,,,,,,
T,41.990160000,-109.638688000,6587.1,227.0,-1.5,89.718,567.15,,,,,,,
T,41.988335000,-109.640684000,6560.2,223.7,-2.0,89.881,858.35,,,,,,,
T,41.986904000,-109.642234000,6551.1,221.6,-2.2,90.008,670.46,,,,,,,
T,41.986049000,-109.643184000,6534.6,220.6,-2.8,90.084,404.71,,,,,,,
T,41.985245000,-109.644250000,6524.5,220.6,-3.0,90.162,412.12,,,,,,,
T,41.984372000,-109.645553000,6509.4,221.4,-3.9,90.252,476.14,,,,,,,
T,41.983641000,-109.646866000,6487.0,224.4,-3.4,90.337,445.42,,,,,,,
T,41.983305000,-109.647522000,6475.0,227.5,-2.5,90.378,216.34,,,,,,,
T,41.982615000,-109.649241000,6464.2,232.7,-1.6,90.478,530.73,,,,,,,
T,41.980836000,-109.654241000,6445.6,239.3,-1.1,90.764,1506.15,,,,,,,
T,41.977553000,-109.663896000,6420.1,243.4,-0.9,91.310,2885.03,,,,,,,
T,41.977152000,-109.665077000,6424.2,244.4,-0.8,91.377,352.82,,,,,,,
T,41.976756000,-109.666233000,6423.6,244.8,-0.6,91.442,345.88,,,,,,,
T,41.974169000,-109.673789000,6409.1,245.2,-0.3,91.870,2260.62,,,,,,,
T,41.973436000,-109.675542000,6408.8,245.0,-0.6,91.974,546.43,,,,,,,
T,41.973274000,-109.675927000,6408.3,244.4,-0.4,91.997,120.19,,,,,,,
T,41.972079000,-109.678102000,6399.8,242.4,0.2,92.136,734.48,,,,,,,
T,41.970899000,-109.679775000,6406.2,239.8,-0.0,92.254,626.01,,,,,,,
T,41.968809000,-109.682608000,6416.2,230.7,-0.1,92.460,1083.34,,,,,,,
T,41.967421000,-109.685097000,6407.2,229.7,-0.1,92.620,845.00,,,,,,,
T,41.966543000,-109.687436000,6404.8,231.8,-0.5,92.754,712.05,,,,,,,
T,41.965825000,-109.689945000,6395.2,234.6,-0.7,92.893,730.80,,,,,,,
T,41.964597000,-109.694044000,6385.5,239.3,0.1,93.120,1201.26,,,,,,,
T,41.963384000,-109.697198000,6385.7,243.4,0.3,93.303,965.00,,,,,,,
T,41.961932000,-109.700245000,6410.3,244.0,0.5,93.489,983.23,,,,,,,
T,41.960400000,-109.703163000,6418.6,242.3,0.7,93.673,970.34,,,,,,,
T,41.959060000,-109.705459000,6419.4,239.6,0.9,93.823,792.74,,,,,,,
T,41.957432000,-109.708377000,6417.9,236.1,0.2,94.011,990.91,,,,,,,
T,41.957279000,-109.708699000,6419.0,234.5,-0.0,94.031,103.83,,,,,,,
T,41.956140000,-109.711081000,6418.9,234.3,-0.2,94.176,769.46,,,,,,,
T,41.955619000,-109.712634000,6417.3,235.8,-0.3,94.264,463.13,,,,,,,
T,41.955278000,-109.713862000,6414.1,238.8,-0.4,94.332,356.39,,,,,,,
T,41.955053000,-109.714840000,6412.2,243.7,-0.4,94.384,278.38,,,,,,,
T,41.954856000,-109.715826000,6410.7,245.4,-0.2,94.437,277.65,,,,,,,
T,41.954663000,-109.717070000,6411.8,251.7,0.2,94.502,345.62,,,,,,,
T,41.954533000,-109.718224000,6413.6,255.4,0.2,94.562,317.46,,,,,,,
T,41.954440000,-109.719909000,6417.5,259.4,0.3,94.649,459.59,,,,,,,
T,41.954272000,-109.724029000,6417.0,263.5,0.2,94.862,1122.37,,,,,,,
T,41.954180000,-109.725535000,6418.5,264.7,0.2,94.940,411.02,,,,,,,
T,41.954111000,-109.726280000,6418.0,265.4,-0.1,94.979,204.21,,,,,,,
T,41.954020000,-109.727011000,6417.6,265.5,-0.6,95.017,201.59,,,,,,,
T,41.953798000,-109.728449000,6416.3,264.2,-1.1,95.092,399.44,,,,,,,
T,41.953550000,-109.729618000,6407.2,260.1,-1.2,95.155,330.58,,,,,,,
T,41.953291000,-109.730569000,6402.5,256.6,-1.4,95.207,275.37,,,,,,,
T,41.953055000,-109.731410000,6400.4,254.5,-1.8,95.253,244.40,,,,,,,
T,41.952707000,-109.732503000,6394.9,252.2,-0.3,95.315,323.23,,,,,,,
T,41.951776000,-109.734735000,6382.0,246.6,-0.2,95.446,695.51,,,,,,,
T,41.948303000,-109.742669000,6396.1,241.6,-0.1,95.920,2502.00,,,,,,,
T,41.947511000,-109.744478000,6395.5,240.8,-0.0,96.028,570.51,,,,,,,
T,41.946719000,-109.746236000,6394.4,240.1,0.1,96.134,558.59,,,,,,,
T,41.945916000,-109.747645000,6393.5,238.9,-1.3,96.225,482.24,,,,,,,
T,41.944678000,-109.749349000,6387.5,236.9,-1.3,96.348,646.86,,,,,,,
T,41.942481000,-109.752263000,6351.8,230.8,-1.6,96.561,1126.71,,,,,,,
T,41.940991000,-109.754135000,6350.7,227.8,-1.3,96.702,744.46,,,,,,,
T,41.940022000,-109.755381000,6339.2,225.4,-1.1,96.795,489.50,,,,,,,
T,41.936655000,-109.759795000,6333.1,224.3,-0.4,97.120,1716.91,,,,,,,
T,41.935167000,-109.761614000,6335.7,223.8,-0.7,97.259,734.16,,,,,,,
T,41.933680000,-109.763099000,6334.5,222.5,-0.4,97.387,675.94,,,,,,,
T,41.932916000,-109.763753000,6323.2,221.5,-0.2,97.450,330.42,,,,,,,
T,41.931505000,-109.764724000,6323.1,219.2,-0.0,97.559,578.09,,,,,,,
T,41.927666000,-109.766885000,6324.1,210.4,-0.1,97.847,1517.53,,,,,,,
T,41.925010000,-109.768333000,6333.8,206.2,0.7,98.045,1045.01,,,,,,,
T,41.923531000,-109.769173000,6330.9,204.0,0.8,98.156,585.44,,,,,,,
T,41.922619000,-109.769659000,6350.6,203.1,1.2,98.223,357.69,,,,,,,
T,41.921952000,-109.770079000,6354.9,202.6,1.1,98.274,268.60,,,,,,,
T,41.921466000,-109.770304000,6354.2,202.3,0.7,98.310,187.39,,,,,,,
T,41.920652000,-109.770771000,6352.8,202.6,-0.1,98.371,322.71,,,,,,,
T,41.917435000,-109.772536000,6348.2,202.3,-0.3,98.611,1266.90,,,,,,,
T,41.916364000,-109.773162000,6347.4,202.6,-0.3,98.691,425.85,,,,,,,
T,41.914126000,-109.774394000,6345.1,202.3,-0.3,98.858,881.79,,,,,,,
T,41.909935000,-109.776729000,6340.3,202.5,-0.3,99.172,1654.21,,,,,,,
T,41.906849000,-109.778420000,6337.0,202.4,-0.3,99.402,1215.12,,,,,,,
T,41.905417000,-109.779233000,6335.4,202.5,-0.3,99.509,566.82,,,,,,,
T,41.903054000,-109.780867000,6333.1,203.3,-0.3,99.693,969.20,,,,,,,
T,41.902512000,-109.781288000,6332.6,203.8,-0.3,99.736,228.35,,,,,,,
T,41.897497000,-109.786012000,6327.2,209.1,-0.7,100.159,2234.68,,,,,,,
T,41.889973000,-109.793629000,6315.4,213.9,-0.7,100.810,3437.80,,,,,,,
T,41.887574000,-109.797072000,6274.5,216.7,-0.6,101.053,1281.86,,,,,,,
T,41.884694000,-109.802269000,6271.4,221.0,-0.6,101.387,1761.85,,,,,,,
T,41.881838000,-109.807790000,6265.0,223.7,-0.6,101.733,1828.53,,,,,,,
T,41.881257000,-109.808938000,6272.6,226.4,0.2,101.805,377.57,,,,,,,
T,41.880634000,-109.810156000,6279.3,232.8,0.5,101.881,401.95,,,,,,,
T,41.879722000,-109.811940000,6283.3,234.7,1.0,101.992,588.63,,,,,,,
T,41.878904000,-109.814174000,6289.0,236.8,0.7,102.121,677.49,,,,,,,
T,41.878358000,-109.816774000,6292.0,242.5,0.3,102.260,735.50,,,,,,,
T,41.877946000,-109.819085000,6293.0,246.3,0.2,102.382,647.03,,,,,,,
T,41.876629000,-109.826455000,6294.1,251.7,0.2,102.773,2063.74,,,,,,,
T,41.872388000,-109.850195000,6305.8,255.6,0.1,104.032,6647.81,,,,,,,
T,41.872032000,-109.852187000,6306.4,256.4,0.1,104.138,557.84,,,,,,,
T,41.871323000,-109.854238000,6307.1,255.9,0.2,104.255,615.48,,,,,,,
T,41.870205000,-109.856142000,6307.4,254.3,0.1,104.379,659.48,,,,,,,
T,41.868044000,-109.858502000,6309.4,250.2,0.6,104.572,1016.53,,,,,,,
T,41.871630000,-109.864934000,6312.6,266.1,0.7,104.986,2185.59,,,,,,,
T,41.874392000,-109.869852000,6342.2,280.2,0.7,105.303,1675.47,,,,,,,
T,41.874953000,-109.870832000,6347.5,286.4,0.8,105.367,336.20,,,,,,,
T,41.875898000,-109.872517000,6350.1,295.0,1.0,105.476,573.75,,,,,,,
T,41.877703000,-109.875701000,6353.8,307.0,0.3,105.682,1088.38,,,,,,,
T,41.878724000,-109.877545000,6353.5,307.1,0.4,105.800,625.00,,,,,,,
T,41.880961000,-109.881547000,6354.3,307.0,0.4,106.058,1361.00,,,,,,,
T,41.887399000,-109.893038000,6376.0,307.0,0.4,106.799,3910.94,,,,,,,
T,41.893285000,-109.903568000,6387.4,307.0,0.4,107.477,3580.68,,,,,,,
T,41.894059000,-109.904996000,6389.3,306.9,0.4,107.568,480.34,,,,,,,
T,41.894573000,-109.905903000,6389.4,306.9,0.2,107.626,309.95,,,,,,,
T,41.897110000,-109.910386000,6389.8,307.0,0.3,107.916,1531.16,,,,,,,
T,41.900604000,-109.916598000,6394.0,307.0,0.2,108.317,2116.92,,,,,,,
T,41.903878000,-109.922510000,6404.2,306.9,0.2,108.697,2003.44,,,,,,,
T,41.905443000,-109.925282000,6404.4,307.0,0.3,108.876,945.87,,,,,,,
T,41.909052000,-109.931731000,6408.4,307.0,0.5,109.291,2193.50,,,,,,,
T,41.910222000,-109.933823000,6411.7,306.9,0.9,109.426,711.38,,,,,,,
T,41.912030000,-109.937047000,6429.5,306.9,1.3,109.634,1097.36,,,,,,,
T,41.914561000,-109.941559000,6463.9,307.0,1.8,109.925,1535.88,,,,,,,
T,41.920094000,-109.951451000,6518.6,307.0,1.5,110.562,3363.62,,,,,,,
